family,true_eig_err
rbf,0.0130462680945496
rbf,0.0130966140116661
rbf,0.0131197310171864
rbf,0.0132317113499892
rbf,0.0127054618047675
rbf,0.0126687794821654
rbf,0.0126716610847479
rbf,0.0132432767331179
rbf,0.0132379805582642
rbf,0.0129083427671551
rbf,0.011881552903383
rbf,0.0132755498047552
rbf,0.0132966467493596
rbf,0.0129429835294945
rbf,0.0119957768102456
rbf,0.0124326691151033
rbf,0.0129552628979325
rbf,0.0134094317202336
rbf,0.0125604139242926
rbf,0.0132068293572673
rbf,0.0129626339333865
rbf,0.0132611061287874
rbf,0.0134679794314246
rbf,0.0134703280897
rbf,0.0132734215364511
rbf,0.0134534155682567
rbf,0.0130784170960997
rbf,0.0134912787550304
rbf,0.0134680076988695
rbf,0.0133301073411483
rbf,0.0135585065635354
rbf,0.0133993812312101
rbf,0.0135170615961232
rbf,0.0135227517209491
rbf,0.0136126738072616
rbf,0.0136167159690345
rbf,0.0135132019407225
rbf,0.0136581186018494
rbf,0.0135263899403314
rbf,0.0136671217833945
rbf,0.0136675419924549
hermite,0.4974400543935132
hermite,0.0193940456580217
hermite,0.0177350380669315
linear,0.0178050782480825
poly,0.0183008036629978
poly,0.0180043468112785
poly,0.0177435535574419
poly,0.0179022896385535
rbf,0.0192745201816378
rbf,0.0194221170110386
rbf,0.0185066455753494
rbf,0.0194179990250315
rbf,0.0195614643405049
rbf,0.0195589534002774
rbf,0.0190406990426868
rbf,0.0190480743800984
rbf,0.0190260988442968
rbf,0.0194042245626898
rbf,0.0184527253513626
rbf,0.0193549823686236
rbf,0.0193695327489561
rbf,0.0190756561766878
rbf,0.0195190997331518
rbf,0.019640886560497
rbf,0.0192146729905177
rbf,0.0196649409558682
rbf,0.0192702398915059
rbf,0.019663862377948
rbf,0.0196858365174047
rbf,0.0192691146098549
rbf,0.0195519068852186
rbf,0.0196989420222723
rbf,0.0195797510377144
rbf,0.0195849376093686
rbf,0.0195805167847362
rbf,0.019809959832144
rbf,0.0198200018489091
rbf,0.0198467751751663
rbf,0.019746817324175
rbf,0.0198793540934236
rbf,0.0198740621208204
rbf,0.0197570570812992
rbf,0.0199042889175332
rbf,0.0199212938395328
rbf,0.0199151540840653
rbf,0.0198359117353389
rbf,0.0199856336878462
rbf,0.0200025305393779
rbf,0.0200024632718829
rbf,0.0199084853879107
rbf,0.0200068498790106
rbf,0.0200214828922061
rbf,0.0200241117739596
rbf,0.0198366651579962
rbf,0.0198512774650842
rbf,0.0199894682165951
rbf,0.019987808803904
rbf,0.0199450280255876
hermite,0.0193940456580217
hermite,0.4974400543935132
hermite,0.0177350380669315
linear,0.0178050782480825
poly,0.0180043468112785
poly,0.0183008036629978
poly,0.0177435535574419
poly,0.0179022896385535
rbf,0.0192745201816378
rbf,0.0194221170110386
rbf,0.0194179990250315
rbf,0.0185066455753494
rbf,0.0195614643405049
rbf,0.0195589534002774
rbf,0.0190406990426868
rbf,0.0190480743800984
rbf,0.0190260988442968
rbf,0.0194042245626898
rbf,0.0184527253513626
rbf,0.0193549823686236
rbf,0.0193695327489561
rbf,0.0190756561766878
rbf,0.0192146729905177
rbf,0.0195190997331518
rbf,0.0196649409558682
rbf,0.019640886560497
rbf,0.019663862377948
rbf,0.0192702398915059
rbf,0.0192691146098549
rbf,0.0196858365174047
rbf,0.0195519068852186
rbf,0.0196989420222723
rbf,0.0195797510377144
rbf,0.0195849376093686
rbf,0.019809959832144
rbf,0.0195805167847362
rbf,0.0198200018489091
rbf,0.0198467751751663
rbf,0.0198793540934236
rbf,0.0198740621208204
rbf,0.019746817324175
rbf,0.0199042889175332
rbf,0.0197570570812992
rbf,0.0199212938395328
rbf,0.0199151540840653
rbf,0.0198359117353389
rbf,0.0199856336878462
rbf,0.0200025305393779
rbf,0.0200024632718829
rbf,0.0199084853879107
rbf,0.0200068498790106
rbf,0.0200214828922061
rbf,0.0200241117739596
rbf,0.0198366651579962
rbf,0.0198512774650842
rbf,0.0199894682165951
rbf,0.019987808803904
rbf,0.0199450280255876
rbf,0.0008538997523055
rbf,0.0008483730163842
rbf,0.000784846835775
rbf,0.0008542628774632
rbf,0.0014363422977298
rbf,0.0008542628774632
rbf,0.0008538997523055
rbf,0.0008483730163842
rbf,0.000784846835775
rbf,0.0014363422977298
rbf,0.0008538981577401
rbf,0.0008488811733135
rbf,0.0008542561471187
rbf,0.000789184955856
rbf,0.0011693221466133
rbf,0.0008488811733135
rbf,0.0008542561471187
rbf,0.0008538981577401
rbf,0.000789184955856
rbf,0.0011693221466133
rbf,0.0008540515658455
rbf,0.0008496323490976
rbf,0.0007910851739263
rbf,0.0008542800029648
rbf,0.0011701122865081
rbf,0.0008542800029648
rbf,0.0007910851739263
rbf,0.0008496323490976
rbf,0.0008540515658455
rbf,0.0011701122865081
rbf,0.0008540921017584
rbf,0.0008492408132333
rbf,0.0008542954561965
