family,system,kind,kernel,method,agg_bias_mean,agg_bias_std,agg_dist_mean,agg_trunc_mean,agg_spurious_mean,agg_spurious_std,mean_spurious_ref_count,mean_spurious_residual_count,mean_spectral_gap,agg_horizon_instab,agg_horizon_sens,admissible,constraint_violations,score_v1,rank_v1,score_unified,rank_unified,score_unified_pooled,rank_unified_pooled
rbf,duffing,omega=0.5,rbf(gamma=0.5091025541070499),PCR,0.1150472311411497,,11.039036674489305,0.0104218542372468,0.0790018026420507,,,4.0,0.0002364490638867,1.5010875366594512e-05,0.0,True,,-2.6799239696533625,73,-2.204365952356243,15,-2.2646414775112973,18
rbf,duffing,omega=0.5,rbf(gamma=0.5248674161998298),PCR,0.1201055761313409,,11.119239863526644,0.0108015995342731,0.0792516733371135,,,4.0,0.000304006779375,2.0269693430052804e-05,0.0,True,,-2.7773162777004328,60,-2.091176453649293,16,-2.2515641209294293,19
rbf,duffing,omega=0.5,rbf(gamma=1.1231347417915074),PCR,0.3659975694373334,,10.90862058977917,0.0335512236790281,0.0725902242051621,,,2.0,0.0004795495956071,8.696394122675866e-05,0.0,True,,-5.906350643170235,4,-2.0440374826096743,17,-2.1513908332496343,20
rbf,duffing,omega=0.5,rbf(gamma=0.5280804015419744),PCR,0.1201101711534649,,11.132803742850747,0.0107888519305477,0.0854460647011685,,,4.0,0.0004027007685775,3.0393407787099314e-05,0.0,True,,-2.814343656670569,56,-1.9364800133653914,18,-2.1458834723947944,21
rbf,duffing,omega=0.5,rbf(gamma=0.43361315287131097),PCR,0.1154917575958731,,11.127173634157264,0.0103792536535375,0.0775477847335369,,,4.0,4.263444832441898e-05,9.636476261398741e-06,0.0,True,,-2.3994207468038478,113,-1.9176340798134794,19,-2.0574389591309594,24
rbf,duffing,omega=0.5,rbf(gamma=0.5299918816931555),PCR,0.1192093398345993,,11.145430043839688,0.010695804411826,0.0843109992612028,,,4.0,0.0002042203891849,1.4618874490945899e-05,0.0,True,,-2.524026761296569,95,-1.8511462002469794,20,-2.059386543769319,23
rbf,duffing,omega=0.5,rbf(gamma=0.5172457127233674),PCR,0.116265101827924,,11.14188033814628,0.0104349623492068,0.0913254493387637,,,4.0,0.000252274900962,1.424996330756656e-05,0.0,True,,-2.4669983531426585,102,-1.764112654751421,21,-2.0028537972080054,25
rbf,duffing,omega=0.5,rbf(gamma=0.5322788041455077),PCR,0.1149376798777667,,11.138171490075711,0.0103192593129112,0.0892085274440373,,,4.0,0.0001634249902069,1.5244170724959538e-05,0.0,True,,-2.3678973258145763,119,-1.702780846943347,22,-1.9183407795248546,26
rbf,duffing,omega=0.5,rbf(gamma=0.23806951525831982),PCR,0.0498983042728927,,11.510131063639502,0.0043351638653812,0.0948602359610957,,,4.0,0.0,7.826835858937287e-06,0.0,True,,-1.9885812476475235,173,-1.5385368851309575,23,-2.1050556991964995,22
rbf,duffing,omega=0.5,rbf(gamma=1.0497348323996596),PCR,0.262101145225781,,11.011571147955465,0.0238023386221725,0.0943835968717407,,,4.0,0.0004710116188119,3.458187126181844e-05,0.0,True,,-2.755811417871913,62,-0.5788196289387001,24,-0.8852238654835635,31
rbf,duffing,omega=0.5,rbf(gamma=1.0344914254467348),PCR,0.2601301284801252,,10.92457081544942,0.0238114735008401,0.1095921910666375,,,4.0,0.0003475388743611,1.1620704554515804e-05,0.0,True,,-2.278805619433148,133,-0.3616312618875501,25,-0.6441162735796164,33
rbf,duffing,omega=0.5,rbf(gamma=1.0182051082140997),PCR,0.274266300850827,,11.423641817130486,0.024008657242697,0.0860255655193818,,,4.0,0.000343822521879,5.595179660811134e-06,0.0,True,,-2.6950963740960034,71,-0.3393021936376732,26,-1.0775109233579823,29
rbf,duffing,omega=0.5,rbf(gamma=1.0561608030839489),PCR,0.2580295729775946,,10.972408128020836,0.0235162208666528,0.0995679199424279,,,4.0,0.0004679151350672,5.5455095957501754e-05,0.0,True,,-2.654842942553265,79,-0.293523782951916,27,-0.5686642915282464,34
rbf,duffing,omega=0.5,rbf(gamma=0.9522780610332793),PCR,0.3120193126755701,,10.43168775418506,0.029910722025819,0.083035398858499,,,4.0,5.829396042122959e-05,6.524374777461261e-05,0.0,True,,-2.3491910815728136,124,-0.1889843009043862,28,0.1761125250242765,38
rbf,duffing,omega=0.5,rbf(gamma=6.94686518776038),PCR,0.1422341679592294,,10.608637697354355,0.0134073923548827,0.1400242950113658,,,5.0,0.0011295784875355,0.00010623381697250078,0.0,True,,-1.5852820871240247,228,0.03993049845024693,29,0.044842740546485405,37
rbf,duffing,omega=0.5,rbf(gamma=1.059983763386311),PCR,0.2818582463360317,,11.588131622077928,0.0243230104324177,0.0965369603345587,,,4.0,0.0002815554524163,4.735281371570643e-06,0.0,True,,-2.391044083670779,116,0.2874500602234874,30,-0.689903990812321,32
rbf,duffing,omega=0.5,rbf(gamma=2.246269483583015),PCR,0.5278929374442032,,11.747406319009672,0.0449369778407992,0.0869131410228014,,,2.0,0.0001138595252964,0.0,0.0,True,,-5.020963434633824,21,0.36103558548420067,31,-0.9495032400082689,30
rbf,duffing,omega=0.5,rbf(gamma=3.47343259388019),PCR,0.0526766451653197,,12.60373803300664,0.0041794462109074,0.1387990741059098,,,5.0,0.0017059542030175,8.717322122053783e-05,0.0,True,,-2.4208085692300143,109,0.6276380299276687,32,-1.5246568152617916,28
rbf,duffing,omega=0.5,rbf(gamma=1.0645576082910153),PCR,0.2712428171451473,,11.674664894437596,0.0232334563430922,0.0988057859983477,,,4.0,0.0002349414812934,2.787735089415655e-05,0.0,True,,-2.271232054639937,135,0.6692830623698863,33,-0.3892728508032048,35
rbf,duffing,omega=0.5,rbf(gamma=1.736716296940095),PCR,0.0170603710118125,,14.784524458783189,0.0011539343764064,0.1281416525840308,,,4.0,0.0017651868590231,6.227808579928329e-05,0.0,True,,-3.975153118802119,28,1.2639553412262092,34,-3.2050043290703285,9
rbf,duffing,omega=0.5,rbf(gamma=4.072820432856399),PCR,0.3669612244474955,,10.209752783122845,0.0359422242871637,0.1204299312010695,,,4.0,0.0004520438937746,0.0002192672377449023,0.0,True,,-2.2690224749298435,136,2.193018729868952,35,2.5734963214686304,40
rbf,duffing,omega=0.5,rbf(gamma=2.119967526772622),PCR,0.3519479367077722,,9.952898469991135,0.0353613510445149,0.1289615235124657,,,5.0,0.0006186008159155,0.0001795074814516795,0.0,True,,-1.0199277903762765,304,2.4626154940426557,36,3.028145105255384,42
rbf,duffing,omega=0.5,rbf(gamma=2.0364102164281994),PCR,0.3488827838491606,,10.138046655320425,0.0344132154556684,0.1280982141923232,,,5.0,0.0005554190423622,0.00017770296787644746,0.0,True,,-0.9286982654146294,322,2.689850228480455,37,3.0650173410776476,44
rbf,duffing,omega=0.5,rbf(gamma=2.0689828508934696),PCR,0.3551063788876349,,9.897783049734512,0.0358773653759929,0.1559367395857076,,,5.0,0.0005803400631058,0.00018124080565362632,0.0,True,,-0.4525395586463724,378,3.233289464604325,38,3.725179572293907,47
rbf,duffing,omega=0.5,rbf(gamma=13.89373037552076),PCR,0.3021110472297101,,9.920355033310951,0.0304536527387648,0.1615947090910078,,,5.0,0.0001368473679406,0.00017698745472904953,0.0,True,,0.3498610641803964,471,3.480669138717621,39,4.023832456018313,50
rbf,duffing,omega=0.5,rbf(gamma=1.9045561220665586),PCR,0.5669535863061659,,10.859311955292313,0.0522089786756572,0.1045479719841499,,,4.0,0.0002091903211147,0.0001065309552614746,0.0,True,,-2.155157062486794,153,3.493409305402184,40,2.9525226869631993,41
rbf,duffing,omega=0.5,rbf(gamma=4.239935053545244),PCR,0.3787391305129829,,10.097115051572068,0.0375096380083353,0.1358496003211775,,,5.0,0.0004732042119249,0.00023155290312604215,0.0,True,,-0.6546399586766438,358,3.8324221562269174,41,4.200179960976144,51
rbf,duffing,omega=0.5,rbf(gamma=2.1291152165820306),PCR,0.3700891563607267,,10.449806371196214,0.0354158864972693,0.1643864437443403,,,5.0,0.0007252672819815,0.00017353317571910942,0.0,True,,-0.4943406093874547,374,3.9454901940183413,42,3.757403313134083,49
rbf,duffing,omega=0.5,rbf(gamma=1.7344526114852439),PCR,0.521087559491119,,11.466011443990794,0.0454462793828986,0.1137445923952082,,,4.0,0.0,0.00010061832338426058,0.0,True,,-1.6261740630261143,214,4.22163290894706,43,3.047513451877319,43
rbf,duffing,omega=0.5,rbf(gamma=4.198939329598638),PCR,0.4241930984831048,,10.414978873966904,0.0407291367189817,0.1420904335831962,,,5.0,0.000315852960915,0.00020783753328645904,0.0,True,,-0.2745306096942581,402,4.7560875763598585,44,4.686763826792502,53
rbf,duffing,omega=0.5,rbf(gamma=4.258230433164061),PCR,0.4042141283031694,,10.401072663752869,0.0388627347746384,0.1674416907320589,,,5.0,0.0003956222332685,0.0001785174121018418,0.0,True,,0.0786020390037887,445,4.811089075685751,45,4.641592035806969,52
rbf,duffing,omega=0.5,rbf(gamma=2.099469664799319),PCR,0.4131218270324626,,11.408640234463824,0.0362113116499617,0.1460991713767186,,,5.0,0.0004995902545051,0.00014263057030095005,0.0,True,,-0.4412084039944849,380,4.930902994851004,46,3.730043687410867,48
rbf,duffing,omega=0.5,rbf(gamma=2.1123216061678978),PCR,0.4121901202462313,,11.95496859366474,0.0344785615300287,0.1428703668315382,,,5.0,0.000370960373579,9.34863449570944e-05,0.0,True,,-0.2753450207488355,401,5.116497912721118,47,3.3231072279380873,45
rbf,duffing,omega=0.5,rbf(gamma=4.137965701786939),PCR,0.393158259071962,,10.123190410586178,0.0388373865477056,0.1774954850318191,,,5.0,0.0004531967505119,0.00024122376427737624,0.0,True,,0.165371560726095,454,5.259113243404047,48,5.378474441517493,55
rbf,duffing,omega=0.5,rbf(gamma=4.2246432123357955),PCR,0.4143116937093644,,10.609515964701105,0.0390509515314195,0.1588181798921377,,,5.0,0.0003354991030957,0.00021503109539977583,0.0,True,,0.019646821153779,438,5.385164998962666,49,5.035291337611565,54
rbf,duffing,omega=0.5,rbf(gamma=27.78746075104152),PCR,0.3627592308710043,,10.543689969643452,0.0344053392991857,0.2134346658773078,,,5.0,0.0,0.00044544934117194405,0.0,True,,1.5741268589298634,563,9.255378453376986,50,8.889836883915617,57
hermite,duffing,omega=0.5,hermite(bad),Reduced Rank,0.2155517647694202,0.1200062390702739,408.88707263394303,0.0528803267945566,0.1592743128019136,0.170012666392528,,2.3,0.0351915159745244,0.025897510187188177,9.28414915582588,True,,1.9495521028762648,31,-1.485480050319318,1,-0.44091592636229127,37
hermite,duffing,omega=0.5,hermite(ugly),Reduced Rank,0.0,,0.0,1.1112875817595878e-15,1.4715373581954394,,,1.4,4.891724412837592,1.9493257736602212,3.071327922045793e+33,True,,-1.2429355455815256,18,-0.4472214573509592,2,14.154891805151081,58
hermite,duffing,omega=0.5,hermite(good),Reduced Rank,0.2310070150055955,0.1201538321395908,1340.1289897805916,0.0001778835430996,0.5575231719816592,0.1331837461818688,,4.0,1.042643773319368,0.5222045314140539,844557151292449.2,True,,3.5758800533520696,36,1.932701507670231,3,9.561846194092688,57
linear,duffing,omega=0.5,linear,Reduced Rank,3.531960648278825e-16,,0.2360530213221763,1.4911097043576772e-15,0.3045482089585969,,,1.0,0.0,0.0007890009988402724,0.06876811109512429,True,,-2.693787328739851,2,0.0,1,-3.646452594754073,4
poly,duffing,omega=0.5,poly(p=1),Reduced Rank,4.502079184136166e-15,8.316252010853433e-15,1.910079828705411,2.157077673612677e-15,0.0710857133576755,0.0295183478326493,,1.9,0.0003139294028504,0.00048070612049644357,0.17674617011867022,True,,-7.959451338956302,6,-2.7203774955405446,1,-4.4289012102940095,1
poly,duffing,omega=0.5,poly(p=2),Reduced Rank,0.8289059868951691,0.2390430994313325,9.97467040349005,0.0997404893868261,0.0732667552004164,0.0130903931110546,,4.0,0.0002747653082011,1.567115175737932e-06,0.034164462714168065,True,,-0.010604468788979,19,-1.152107561175844,2,-1.9480871470843981,8
poly,duffing,omega=0.5,poly(p=3),Reduced Rank,1.4411732966548154,0.4137100386855179,8.730198780245807,0.1910171312197396,0.0851547720285876,0.0148317464939049,,4.0,0.0003379746163587,1.7977206539732116e-05,0.033892079085243346,True,,2.3788020978052624,41,0.5300267385552251,3,-1.5855326147550894,11
poly,duffing,omega=0.5,poly(p=4),Reduced Rank,2.257758391497328,0.4446774433615534,9.26067503687787,0.323485454009717,0.1010897960383641,0.0162608571427397,,4.0,0.0004637874242982,4.964490904946217e-05,0.05751921837259985,True,,5.845824413975728,55,3.3424583181611625,4,-1.402130206676627,21
rbf,duffing,omega=0.5,rbf(gamma=0.14039184272393843),Reduced Rank,1.918736503896341,,27.0259548676775,0.0709960670507561,0.0503416526132381,,,2.0,0.0002262251116659,2.0751111375894027e-06,0.0,True,,-5.167477778570388,14,-6.849167331793581,1,-3.783426959830445,2
rbf,duffing,omega=0.5,rbf(gamma=0.28078368544787685),Reduced Rank,4.112438651064382,,30.51138866073982,0.1347837260634425,0.0482991852233268,,,2.0,0.0002673883156987,1.0214212156189895e-05,0.0,True,,-5.090849008580047,18,-6.474090382839105,2,-3.7361303309726406,3
rbf,duffing,omega=0.5,rbf(gamma=0.5615673708957537),Reduced Rank,13.472015318247896,,31.79267737451307,0.4237458569326996,0.0485502308594525,,,2.0,0.0003760291761927,3.910457924116706e-05,0.0,True,,-5.120307350863727,16,-6.022106694560431,3,-3.56042036977404,5
rbf,duffing,omega=0.5,rbf(gamma=1.1231347417915074),Reduced Rank,18.42886451808385,,32.590488512183995,0.5654675753385592,0.0712023363878952,,,2.0,0.0004755941230607,8.784196765865282e-05,0.0,True,,-4.772155196248564,25,-5.0596159812882915,4,-3.3531389896794686,6
rbf,duffing,omega=0.5,rbf(gamma=0.10840328821782774),Reduced Rank,2.9301045152332583,,34.3592427937909,0.0852784950127818,0.0607986537622168,,,4.0,4.258558997971562e-05,0.0,0.0,True,,-1.6121019918099884,222,-3.3048076460990767,5,-1.6888169729215297,9
rbf,duffing,omega=0.5,rbf(gamma=0.21680657643565548),Reduced Rank,9.939644419100391,,33.415929222565566,0.2974522824996952,0.0609273799265315,,,4.0,6.416192031521994e-05,4.969791349562769e-07,0.0,True,,-1.6307940901104354,213,-3.301634417829175,6,-1.5695523097703683,12
rbf,duffing,omega=0.5,rbf(gamma=2.246269483583015),Reduced Rank,74.19945598376653,,44.29678505313159,1.675052848525425,0.0868816116163498,,,2.0,0.0001173088207926,0.0,0.0,True,,-2.997584774230313,49,-3.2687766327483847,7,-2.379794932477302,7
rbf,duffing,omega=0.5,rbf(gamma=0.11903475762915991),Reduced Rank,2.220724763838878,,33.70844885274255,0.0658803605452227,0.0709689170017617,,,4.0,5.637474055242286e-06,0.0,0.0,True,,-1.3977047722483555,263,-3.1430933628731785,8,-1.6517989291778399,10
rbf,duffing,omega=0.5,rbf(gamma=0.5091025541070499),Reduced Rank,14.42636716020377,,32.03236544276914,0.4503684620475108,0.0775698335517566,,,4.0,0.0002371827082536,1.50498621990236e-05,0.0,True,,-1.6133424783205803,220,-3.135817264846614,9,-1.407220436702091,20
rbf,duffing,omega=0.5,rbf(gamma=1.0182051082140997),Reduced Rank,29.698893274528952,,29.0542994516758,1.0221858325624154,0.0930116751755308,,,4.0,0.0003457415476431,5.825835142303504e-06,0.0,True,,-1.4918784043599582,251,-3.108870277644932,10,-1.043782418681734,32
rbf,duffing,omega=0.5,rbf(gamma=1.736716296940095),Reduced Rank,2.836537971681102,,41.421709883303336,0.0684794997520003,0.1300730241362349,,,4.0,0.0017917144182952,6.166728332279714e-05,0.0,True,,-2.718770274075482,69,-3.096284251581532,11,-1.2966724748830516,27
rbf,duffing,omega=0.5,rbf(gamma=0.5299918816931555),Reduced Rank,13.6258574649306,,31.781562620307525,0.4287346606495698,0.0828848103057217,,,4.0,0.0002026452713208,1.4442112540535845e-05,0.0,True,,-1.4765260457939584,255,-3.034796924336491,12,-1.3945392718171492,23
rbf,duffing,omega=0.5,rbf(gamma=0.5248674161998298),Reduced Rank,15.36756952799166,,32.813675413380096,0.4683281995812448,0.080089475136946,,,4.0,0.0002975141530788,1.9773831541280984e-05,0.0,True,,-1.617750356757399,217,-3.0316943374135663,13,-1.3760424518955536,24
rbf,duffing,omega=0.5,rbf(gamma=0.2624337080999149),Reduced Rank,6.55260463353514,,37.44901515844814,0.1749740174958095,0.073726849724666,,,4.0,0.0002272008348769,3.934881636968868e-06,0.0,True,,-1.4866982563391231,253,-2.9183571386785827,14,-1.5459286972860722,13
rbf,duffing,omega=0.5,rbf(gamma=0.5280804015419744),Reduced Rank,14.8864215409851,,34.414366958807726,0.4325641543487754,0.0854483819162237,,,4.0,0.0004016756002975,3.0095022476195332e-05,0.0,True,,-1.6120019162791936,223,-2.821705420557128,15,-1.3536403933232564,26
rbf,duffing,omega=0.5,rbf(gamma=0.2545512770535249),Reduced Rank,6.802862145186332,,38.65753623034077,0.1759776439101422,0.0751377568193428,,,4.0,0.0001879339885092,1.8407780737472734e-06,0.0,True,,-1.341034857540039,270,-2.7383525068097523,16,-1.529134691048743,14
rbf,duffing,omega=0.5,rbf(gamma=0.5172457127233674),Reduced Rank,10.684401903787863,,34.9435214704192,0.3057620255254625,0.0908788925174775,,,4.0,0.0002502740685097,1.4002326253037545e-05,0.0,True,,-1.2812257597761405,275,-2.704224273447386,17,-1.3966718021914197,22
rbf,duffing,omega=0.5,rbf(gamma=0.2586228563616837),Reduced Rank,6.611588099437416,,37.29494985341962,0.177278374831524,0.0859620450261589,,,4.0,0.0001970937081477,1.3370886582375618e-06,0.0,True,,-1.2148546109670786,283,-2.694284198081824,18,-1.4822553115650812,18
rbf,duffing,omega=0.5,rbf(gamma=0.43361315287131097),Reduced Rank,26.019438709712496,,32.58981622676125,0.7983916978441424,0.0775599213717422,,,4.0,4.353651694943839e-05,9.650300668240241e-06,0.0,True,,-1.1906265631216215,288,-2.675069936465796,19,-1.199742457052136,29
rbf,duffing,omega=0.5,rbf(gamma=0.26499594084657774),Reduced Rank,6.477319241456751,,38.49793954306125,0.1682510627409462,0.0784561778028662,,,4.0,0.0001643768542394,1.6172507145695292e-06,0.0,True,,-1.25114915973477,276,-2.668054966706326,20,-1.518009708622369,15
rbf,duffing,omega=0.5,rbf(gamma=1.059983763386311),Reduced Rank,35.752591007378214,,30.6969652552556,1.1646946435937031,0.1008121057005698,,,4.0,0.0002793158915528,4.555684012252925e-06,0.0,True,,-1.1204321037298182,294,-2.632909039135019,21,-0.8982609540361055,35
rbf,duffing,omega=0.5,rbf(gamma=0.47613903051663964),Reduced Rank,21.15864089869485,,32.496735296348376,0.651100509197071,0.0778983581483271,,,4.0,6.641685483144144e-06,2.6830989486748003e-05,0.0,True,,-1.1700305873069756,290,-2.524867744838489,22,-1.2844374776891225,28
rbf,duffing,omega=0.5,rbf(gamma=0.2640402007709872),Reduced Rank,6.603934285523953,,40.50995130804402,0.163020049945422,0.0828700333593926,,,4.0,0.0003187133660196,1.090179733498342e-05,0.0,True,,-1.3161817600475494,273,-2.5016373149104543,23,-1.4840878705448637,17
rbf,duffing,omega=0.5,rbf(gamma=0.5322788041455077),Reduced Rank,9.969933352537447,,37.6438785026152,0.2648487283754466,0.0890460812718778,,,4.0,0.0001581572876478,1.489052340675201e-05,0.0,True,,-1.054050413222907,302,-2.350418814472458,24,-1.4087381891456188,19
rbf,duffing,omega=0.5,rbf(gamma=0.26613940207275383),Reduced Rank,5.788482752922793,,40.81513143048281,0.1418219799875411,0.0849221105691591,,,4.0,0.0001270072668012,2.2175431207971386e-06,0.0,True,,-0.9687058412711126,313,-2.274723650541689,25,-1.4850694676707865,16
rbf,duffing,omega=0.5,rbf(gamma=1.0645576082910153),Reduced Rank,20.396366271423755,,35.32793289415924,0.5773438919432471,0.0980590984949391,,,4.0,0.0002235487059828,2.7106503279306082e-05,0.0,True,,-1.0102781650913584,306,-2.1979138779424203,26,-1.1916921108859464,30
rbf,duffing,omega=0.5,rbf(gamma=0.9522780610332793),Reduced Rank,33.951792034143,,32.091140816120834,1.0579802141869468,0.0829899615272187,,,4.0,6.063227798658311e-05,6.46061493518868e-05,0.0,True,,-1.0712238669733367,299,-1.9182730229157525,27,-1.0285620916490053,33
rbf,duffing,omega=0.5,rbf(gamma=0.23806951525831982),Reduced Rank,9.802451141397482,,44.0067975442424,0.2227485681397868,0.0947929214284819,,,4.0,0.0,6.652725401457005e-06,0.0,True,,-0.4074280528518145,385,-1.4966258145056295,28,-1.3559913304763869,25
rbf,duffing,omega=0.5,rbf(gamma=1.0497348323996596),Reduced Rank,26.648556751527572,,47.00972453993987,0.5668732802058164,0.0964874720927128,,,4.0,0.0004758001078291,3.3874371334174924e-05,0.0,True,,-0.8681923288770945,332,-1.2922733052522326,29,-1.0785143579828447,31
rbf,duffing,omega=0.5,rbf(gamma=1.0561608030839489),Reduced Rank,33.821812342016536,,43.23984046593593,0.7821909604097902,0.0982872774633649,,,4.0,0.0004723904112057,5.4872895270619004e-05,0.0,True,,-0.946753115154496,316,-1.281486757895029,30,-0.9641645704523215,34
rbf,duffing,omega=0.5,rbf(gamma=0.8672263057426219),Reduced Rank,95.89857513445016,,37.387819905581445,2.564968360728996,0.0816939616940316,,,4.0,6.616803112091674e-06,4.243457570718423e-05,0.0,True,,-0.3142899586493505,397,-0.6285980048091635,31,-0.011834420330953527,39
rbf,duffing,omega=0.5,rbf(gamma=1.9045561220665586),Reduced Rank,60.82157433122471,,34.93060270186293,1.7412117062606811,0.105325093381315,,,4.0,0.0002144548079542,0.00010649923354688617,0.0,True,,-0.5586794218390225,364,-0.5688399695356746,32,-0.45765037320639534,36
rbf,duffing,omega=0.5,rbf(gamma=1.0344914254467348),Reduced Rank,69.63843267952223,,51.74593835312848,1.3457758211724842,0.1110706088087815,,,4.0,0.0003510562905822,1.1433333790500377e-05,0.0,True,,0.0991570901865192,448,-0.034505833595326885,33,-0.36081299149907964,38
rbf,duffing,omega=0.5,rbf(gamma=3.47343259388019),Reduced Rank,11.751261334501171,,52.51569549216997,0.2237666515575952,0.1528033823760348,,,5.0,0.0017299674666642,8.660201589016925e-05,0.0,True,,-0.2580426700324656,406,0.08495995380294291,34,0.0027007029144472117,40
rbf,duffing,omega=0.5,rbf(gamma=2.1123216061678978),Reduced Rank,51.4730108167168,,43.243789008760615,1.1902983525862885,0.1444695932771843,,,5.0,0.0004060269385922,0.0001091605105434379,0.0,True,,1.5167707627174314,560,1.6974032596358006,35,0.545033857863445,42
rbf,duffing,omega=0.5,rbf(gamma=6.94686518776038),Reduced Rank,34.28072577510511,,45.07129582278043,0.7605888659136038,0.2078668298389668,,,5.0,0.0011208633348339,0.0001059919272804466,0.0,True,,1.5529968666585647,561,1.7514052084387042,36,0.6042090534138521,43
rbf,duffing,omega=0.5,rbf(gamma=2.0364102164281994),Reduced Rank,43.67149124056306,,44.34337940701791,0.9848480613016042,0.1466571614624299,,,5.0,0.0005568947738466,0.00017744318854984176,0.0,True,,1.3139826028928636,547,2.247543899609815,37,0.43329591027161307,41
rbf,duffing,omega=0.5,rbf(gamma=1.7344526114852439),Reduced Rank,186.78607108166983,,45.27844805404329,4.125275470102826,0.1180805130258941,,,4.0,0.0,9.478808556497852e-05,0.0,True,,1.3219032092156664,549,2.615670240428786,38,1.4983959767115829,45
rbf,duffing,omega=0.5,rbf(gamma=2.099469664799319),Reduced Rank,62.0937071572355,,49.26312074959999,1.2604501341450172,0.1456988303564109,,,5.0,0.000591112776312,0.0001812952449069538,0.0,True,,1.5814559433310742,565,2.9487131433362532,39,0.7037798259038242,44
rbf,duffing,omega=0.5,rbf(gamma=2.1291152165820306),Reduced Rank,112.2111956837188,,45.16393040437702,2.484531232756571,0.1650202975557979,,,5.0,0.0007313993377927,0.00017153054545770985,0.0,True,,1.9003998835593816,573,3.3691924832861115,40,1.5854309518656082,46
rbf,duffing,omega=0.5,rbf(gamma=2.119967526772622),Reduced Rank,131.25974292026322,,52.88111741417803,2.482166590622592,0.1381842235460168,,,5.0,0.0006198307654617,0.00017924621693476972,0.0,True,,2.001764197078168,583,4.047418419385535,41,1.6665828990817,47
rbf,duffing,omega=0.5,rbf(gamma=4.198939329598638),Reduced Rank,182.3859523406636,,55.697595563659945,3.274574970336096,0.1474587594653818,,,5.0,0.0002510413082734,0.00015808713092524407,0.0,True,,3.195617618665928,615,5.44462679331163,42,2.4253533234034177,49
rbf,duffing,omega=0.5,rbf(gamma=2.0689828508934696),Reduced Rank,171.03061800413917,,54.63621377958428,3.130352675866562,0.1802962575973833,,,5.0,0.0005827505618916,0.00018114254912560135,0.0,True,,3.182497734832527,613,5.59148206066568,43,2.4437340967263514,50
rbf,duffing,omega=0.5,rbf(gamma=4.072820432856399),Reduced Rank,140.5501239337721,,54.6891760384051,2.5699806454401823,0.1986544187539906,,,5.0,0.0004549400809004,0.00021933277767349768,0.0,True,,3.535962968285891,624,6.100809922343857,44,2.100831349590041,48
rbf,duffing,omega=0.5,rbf(gamma=13.89373037552076),Reduced Rank,149.37654028062593,,52.38577306838368,2.851471526164782,0.2435969892538395,,,5.0,0.0001262997681037,0.0001818801604874798,0.0,True,,4.866735384387938,652,6.902658572492421,45,2.4806294105573787,51
rbf,duffing,omega=0.5,rbf(gamma=4.137965701786939),Reduced Rank,263.8905213097325,,51.97183427403627,5.077567974959181,0.1833747227500791,,,5.0,0.0004559918036191,0.00023922224777628287,0.0,True,,3.946744576558404,635,7.526902023592969,46,3.847402355080559,54
rbf,duffing,omega=0.5,rbf(gamma=4.258230433164061),Reduced Rank,199.48320253333327,,71.37977817510384,2.7946738927091523,0.1881995290692784,,,5.0,0.0004143521584097,0.00017886775882580697,0.0,True,,4.440956927504943,643,7.767459562125936,47,2.75076584510277,52
rbf,duffing,omega=0.5,rbf(gamma=4.2246432123357955),Reduced Rank,257.8842929408023,,62.768350621247095,4.108508354742533,0.171523119555801,,,5.0,0.0003441701176598,0.00021182226093574563,0.0,True,,4.243968520419148,639,7.927853885561768,48,3.5225348041976683,53
rbf,duffing,omega=0.5,rbf(gamma=4.239935053545244),Reduced Rank,356.03495978467896,,59.68809829240869,5.964923828540883,0.1818440443038317,,,5.0,0.0004741288711462,0.00023114120209877242,0.0,True,,4.731370792124907,650,9.205845435662864,49,4.9848865341611885,55
rbf,duffing,omega=0.5,rbf(gamma=27.78746075104152),Reduced Rank,628.8826020962841,,61.79447160304287,10.177004281808872,0.3201778746331326,,,5.0,0.0,0.0004517733648751854,0.0,True,,9.834864815891702,685,18.523932233269424,50,9.416250919078974,56
hermite,duffing,omega=0.8,hermite(ugly),PCR,0.0,0.0,10.76604463431482,0.0,0.1730045343620694,0.0305529094827706,,1.0,,0.0,0.006800874656664927,True,,-3.6963288998059576,7,-3.9398852709752585,1,-5.131773195893103,2
hermite,duffing,omega=0.8,hermite(good),PCR,6.617443999038489e-07,1.029798924165843e-06,119.4806515051798,1.6868919800041817e-08,0.0699900275984197,0.0247595995239939,,3.4,0.000355111879796,0.0,0.00970870109822757,True,,-1.391279242876651,14,-0.5605171696357543,2,2.346131180860089,43
hermite,duffing,omega=0.8,hermite(bad),PCR,0.0119945764323646,0.0207057960429821,15.361953714821496,0.0014417756100085,0.0760434808418618,0.0312495582519893,,3.5,0.000354005826593,2.783020269792047e-08,0.009117567057736309,True,,-1.283591714794751,16,4.500402440611011,3,-4.463738237400181,4
linear,duffing,omega=0.8,linear,PCR,0.0,0.0,8.536106121912091,0.0,0.3031638943688998,0.0113576521171051,,4.6,0.0,0.0,0.0860211336776432,True,,0.3996596900068877,8,0.0,1,2.5953118689599375,45
poly,duffing,omega=0.8,poly(p=1),PCR,0.0,0.0,10.424882882386903,0.0,0.065149735063056,0.0365785683738604,,3.9,0.0005883206148239,1.169655673827208e-05,0.21030374710781097,True,,-2.9806380297192168,12,-4.922339772098453,1,-2.196316025067727,18
