family,system,kind,kind_n,kernel,method,agg_bias_mean,agg_dist_mean,agg_spurious_mean,agg_trunc_mean,agg_bias_std,agg_spurious_std,mean_spurious_ref_count,mean_spurious_residual_count,agg_horizon_instab,agg_horizon_sens,sc,vamp2,admissible_v2_fam,violations_v2_fam,rank_v2_fam,admissible_v2_pooled,violations_v2_pooled,rank_v2_pooled,admissible_v3_fam,violations_v3_fam,rank_v3_fam,admissible_v3_pooled,violations_v3_pooled,rank_v3_pooled,true_eig_err,agg_koopman_gap,score_noSSL_fam,score_noSSL_pooled,score_fam,score_pooled
rbf,rot,omega=0.5,omega=0.5,rbf(gamma=0.23168956538373459),PCR,0.1655026681777062,9.476249022167906,0.3133436251564725,0.0174649977845183,,,,5.0,0.0,0.0,-1.4682993997198253,3.000000000001506,True,,23,True,,39,True,,18,True,,38,,0.0155676243607137,1.0269028550787562,-1.2315736306609006,0.7886846979549048,-1.4210199910361407
rbf,rot,omega=0.5,omega=0.5,rbf(gamma=0.147936581051465),PCR,0.1414557346530321,9.325014018592787,0.297951482484707,0.0151694929756662,,,,5.0,0.0,0.0,-1.3739246594741654,3.0000000000007105,True,,24,True,,33,True,,24,True,,32,,0.0089453565248298,-0.73421544795735,-1.4649013170406615,-0.3460671012631832,-1.6486307747457856
rbf,rot,omega=0.5,omega=0.5,rbf(gamma=0.07367819650988564),PCR,0.0526957355444066,10.547034195269363,0.2422546208980279,0.0049962609932602,,,,5.0,0.0,0.0,-1.2395965977925527,3.000000000000766,True,,20,True,,17,True,,29,True,,17,,0.0064060706294862,-1.9387622830896083,-2.092032175569425,-0.827104858175965,-2.26762449348054
rbf,rot,omega=0.5,omega=0.5,rbf(gamma=0.2071812843924193),PCR,0.1710391881203449,9.536332867475922,0.2993288950424893,0.0179355304074673,,,,5.0,0.0,0.0,-1.444828843432438,3.000000000001522,True,,26,True,,37,True,,21,True,,36,,0.0087894362998933,-0.18173697287583745,-1.409025965178428,-0.29442921145015094,-1.5970505586111392
rbf,rot,omega=0.5,omega=0.5,rbf(gamma=0.09982659739725774),PCR,0.074442120757859,11.424045795054734,0.2299239387828308,0.0065162659615811,,,,5.0,0.0,0.0,-1.2948439100208102,3.0000000000009286,True,,25,True,,14,True,,33,True,,14,,0.0089065996775031,-0.30775244268521373,-2.084736214393877,0.48010844952463416,-2.2636752276807632
rbf,rot,omega=0.5,omega=0.5,rbf(gamma=0.14735639301977127),PCR,0.1276244321378092,9.91485707529672,0.2622184043008966,0.0128720395229691,,,,5.0,0.0,0.0,-1.3731063812937176,3.0000000000010787,True,,27,True,,26,True,,30,True,,25,,0.0060738232374963,-1.2561347256990119,-1.8046040728318735,-0.9156194884973368,-1.9882839620118615
rbf,rot,omega=0.5,omega=0.5,rbf(gamma=0.06504677091411758),PCR,0.0427112164212325,10.341590428087986,0.2920898010402039,0.0041300433157,,,,5.0,0.0,0.0,-1.218828905259651,3.00000000000084,True,,22,True,,29,True,,37,True,,28,,0.0048382349413771,-1.6176828076733112,-1.6764392578287515,-0.4034465723628581,-1.8507735391448619
rbf,rot,omega=0.5,omega=0.5,rbf(gamma=0.1996531947945155),PCR,0.1840863155972079,10.708722125955976,0.2475539407774994,0.0171903158408617,,,,5.0,0.0,0.0,-1.437021967680134,3.0000000000012648,True,,28,True,,24,True,,27,True,,22,,0.0083692722765418,0.2805932392335112,-1.8196125862094896,0.24678648619649424,-2.0071642655050805
rbf,rot,omega=0.5,omega=0.5,rbf(gamma=0.14290400081878551),PCR,0.1471484870438422,10.04084979524885,0.301990034123592,0.0146549833972688,,,,5.0,0.0,0.0,-1.366731314067951,3.0000000000010503,True,,30,True,,38,True,,39,True,,37,,0.0068266578349271,0.0837450405288454,-1.3904630431125915,0.462991290263661,-1.5737567522750426
rbf,rot,omega=0.5,omega=0.5,rbf(gamma=0.13009354182823515),PCR,0.1133246425704275,9.5682175236518,0.3336666927272523,0.0118438614392177,,,,5.0,0.0,0.0,-1.3473924767004013,3.0000000000007074,True,,29,True,,44,True,,40,True,,42,,0.0045098508700011,-0.5587816818620935,-1.1793088393992672,-0.02573626512683025,-1.3614310671811034
rbf,rot,omega=0.5,omega=0.5,rbf(gamma=0.03252338545705879),PCR,0.0145272517074184,11.75997014162348,0.2591655127207096,0.0012353136557719,,,,5.0,0.0,0.0,-1.1257671320431302,3.000000000000364,True,,18,True,,19,True,,38,True,,19,,0.0054685438236588,-1.884967846921791,-2.0731644271097456,-0.09669040719923788,-2.24186134085931
rbf,rot,omega=0.5,omega=0.5,rbf(gamma=0.3631366135617338),PCR,0.3292235185406544,9.50699997602679,0.3071076877651554,0.0346295907616321,,,,5.0,0.0,0.0,-1.5582094611221124,3.0000000000022293,True,,31,True,,40,True,,22,True,,39,,0.0091270021916989,0.8358077474058223,-1.2312683886494324,0.005710394721451538,-1.4261611965461198
rbf,rot,omega=0.5,omega=0.5,rbf(gamma=0.43551145262687396),PCR,0.2762299263170792,9.604021638074093,0.3409859570978683,0.028761901703969,,,,5.0,0.0,0.0,-1.5910841786137473,3.00000000000188,True,,32,True,,49,True,,25,True,,48,,0.0118555994778091,1.9063239464988102,-0.9091456727764784,0.9466860967940431,-1.1060299199043295
rbf,rot,omega=0.5,omega=0.5,rbf(gamma=0.29471278603954254),PCR,0.2353331837310245,9.71964300224377,0.2890998809396731,0.0242121221609372,,,,5.0,0.0,0.0,-1.5176355908811454,3.000000000003722,True,,36,True,,35,True,,32,True,,34,,0.0058731001039252,-0.18325188893299682,-1.4669613828478474,-1.0036212798137265,-1.659396362872755
rbf,rot,omega=0.5,omega=0.5,rbf(gamma=0.2601870836564703),PCR,0.2511026149296805,9.43679032343304,0.3237460491790198,0.0266089005184477,,,,5.0,0.0,0.0,-1.4923456324489994,3.0000000000041216,True,,37,True,,45,True,,34,True,,44,,0.0055307176616909,0.20859188207408386,-1.1489053319435674,-0.5306331203256578,-1.3398083317960108
rbf,rot,omega=0.5,omega=0.5,rbf(gamma=0.29587316210293),PCR,0.3075303995662747,9.378330885624322,0.3169647892918331,0.0327915919492322,,,,5.0,0.0,0.0,-1.5184218908753688,3.000000000003193,True,,33,True,,42,True,,31,True,,40,,0.0085915042700496,0.6993983510219235,-1.1611665322588434,-0.05041838341340463,-1.3536491436783495
rbf,rot,omega=0.5,omega=0.5,rbf(gamma=0.46337913076746917),PCR,0.3406858124040894,9.585958495275475,0.3473865924962578,0.0355400884086864,,,,5.0,0.0,0.0,-1.6016768470465876,3.0000000000018683,True,,35,True,,54,True,,26,True,,53,,0.0164661150137411,2.9891596079111804,-0.7801202676121863,1.9734825185007383,-0.977646182778344
rbf,rot,omega=0.5,omega=0.5,rbf(gamma=0.4963305781290937),PCR,0.3627149841721442,9.661455479510252,0.3427898152724022,0.0375424784538292,,,,5.0,0.0,0.0,-1.6129966062553682,3.000000000002887,True,,34,True,,53,True,,23,True,,52,,0.0127732209119268,2.51408023184393,-0.8381156946834087,1.2926333107721895,-1.0363273225895717
rbf,rot,omega=0.5,omega=0.5,rbf(gamma=0.4143625687848386),PCR,0.3513381977674568,9.527906182533105,0.3368341192583037,0.0368746491659985,,,,5.0,0.0,0.0,-1.5823411733478456,3.000000000001895,True,,38,True,,50,True,,35,True,,50,,0.0093429063517886,1.6337820435055537,-0.9355414174145595,0.7196100875246848,-1.1318960428447813
rbf,rot,omega=0.5,omega=0.5,rbf(gamma=0.28580800163757103),PCR,0.3144737498946601,9.765587015558214,0.3254111767010714,0.0322022372432554,,,,5.0,0.0,0.0,-1.511470911005057,3.0000000000023985,True,,40,True,,46,True,,42,True,,45,,0.0066079528572627,1.1595975293153074,-1.0675789939007252,0.5600338361318106,-1.2596405384612694
rbf,rot,omega=0.5,omega=0.5,rbf(gamma=0.399306389589031),PCR,0.386087311918913,10.552089964660333,0.2793251549495871,0.0365887054803309,,,,5.0,0.0,0.0,-1.575708085911385,3.000000000002066,True,,39,True,,36,True,,36,True,,35,,0.007091599623822,1.5316377229815603,-1.4204928211442247,0.629389714016381,-1.6164456365651223
rbf,rot,omega=0.5,omega=0.5,rbf(gamma=0.5894255720790851),PCR,0.3550980068162339,9.872759560398936,0.3314371757650732,0.0359674521235768,,,,5.0,0.0,0.0,-1.6392585422442936,3.0000000000025024,True,,44,True,,51,True,,47,True,,49,,0.0057753274696817,1.4684603753984333,-0.9908930691198954,0.15844072059647818,-1.1906955563125285
rbf,rot,omega=0.5,omega=0.5,rbf(gamma=0.5203741673129406),PCR,0.4245956029725674,9.765402395876652,0.3330019442819761,0.0434795808467502,,,,5.0,0.0,0.0,-1.6205264553145993,3.000000000003272,True,,42,True,,52,True,,44,True,,51,,0.0063377510050513,1.6688008348370478,-0.9503240202216814,0.35188091062414784,-1.1489917809246761
rbf,rot,omega=0.5,omega=0.5,rbf(gamma=0.7262732271234676),PCR,0.5058518822606848,9.968631698778209,0.3395404960228683,0.0507443646777203,,,,5.0,0.0,0.0,-1.666753499398854,3.0000000000021614,True,,41,True,,56,True,,41,True,,55,,0.0069919668022385,2.414071415882664,-0.8424976449534378,1.0026081099269935,-1.0439656836857703
rbf,rot,omega=0.5,omega=0.5,rbf(gamma=0.8710229052537479),PCR,0.4458293597994561,10.045933760687909,0.387682987215882,0.04437908614768,,,,5.0,0.0,0.0,-1.686320897570661,3.00000000000434,True,,46,True,,62,True,,43,True,,60,,0.0131215030824801,4.343791830409632,-0.35181526360741094,2.5175345413178944,-0.5544686291626713
rbf,rot,omega=0.5,omega=0.5,rbf(gamma=0.59174632420586),PCR,0.5103343138094367,9.848121079090111,0.3364821347311327,0.0518204751658666,,,,5.0,0.0,0.0,-1.6398222540581766,3.000000000002006,True,,43,True,,55,True,,46,True,,54,,0.0087437766248583,2.4595683116798526,-0.8640009127128105,1.2167264306295484,-1.0638375476607083
rbf,rot,omega=0.5,omega=0.5,rbf(gamma=0.9267582615349383),PCR,0.528959382975448,10.132608740630795,0.3895809009787482,0.0522036719778166,,,,5.0,0.0,0.0,-1.6919993207691555,3.0000000000026428,True,,45,True,,63,True,,45,True,,61,,0.0185617935134555,5.545852951303763,-0.2585276708881068,3.928825483556935,-0.4615250161196931
rbf,rot,omega=0.5,omega=0.5,rbf(gamma=0.9926611562581874),PCR,0.5190040583504886,10.09483924869445,0.3998959285559418,0.0514128106019727,,,,5.0,0.0,0.0,-1.6976679313828669,3.000000000011801,True,,47,True,,64,True,,28,True,,62,,0.0140833121834581,5.017778659145842,-0.20121068784258633,2.0741518536140235,-0.4045514183466802
rbf,rot,omega=0.5,omega=0.5,rbf(gamma=0.5716160032751421),PCR,0.5221073284215458,10.014371260687344,0.3465431821126727,0.0521358071146356,,,,5.0,0.0,0.0,-1.634799177510167,3.0000000000023803,True,,48,True,,57,True,,50,True,,56,,0.0065906487478861,2.6092103703977796,-0.7712740484889574,1.3407491860353105,-0.9708064024436492
rbf,rot,omega=0.5,omega=0.5,rbf(gamma=0.798612779178062),PCR,0.5652355809164423,10.372360524781598,0.3497325426626276,0.0544944016905297,,,,5.0,0.0,0.0,-1.677509132895899,3.0000000000029026,True,,50,True,,58,True,,49,True,,57,,0.0074305168232043,3.3832248991355476,-0.6997318102203602,1.8083336420812843,-0.9018513888642316
rbf,rot,omega=0.5,omega=0.5,rbf(gamma=0.8287251375696773),PCR,0.5694779523286261,9.970274490882924,0.3814849260013452,0.0571175801478055,,,,5.0,0.0,0.0,-1.681388413529378,3.0000000000030105,True,,49,True,,61,True,,48,True,,59,,0.0101568197062095,3.9685794760678665,-0.4002937330743554,2.3572987235520726,-0.6026483054226871
hermite,rot,omega=0.5,omega=0.5,hermite(ugly),Reduced Rank,1.521814679957796e-16,0.3252141488824562,0.8110760676655562,4.680275166233437e-16,7.134509952214091e-17,0.0126789383901922,,1.7,0.0,0.0078338551044735,-0.3498509227450792,1.0000107993903735,True,,1,True,,1,True,,1,True,,1,,0.457667137707128,-5.5667199534974205,-3.72586212264613,-4.052316527652158,-2.117563524141482
hermite,rot,omega=0.5,omega=0.5,hermite(good),Reduced Rank,0.0211266419515943,46.883590378452034,0.2241735762137851,0.0004794889026358,0.0096876981139233,0.0269271669389292,,4.0,3.837750783830529e-08,0.02578271802869,-1.143143691444748,2.9999999999046323,True,,3,True,,65,True,,3,True,,63,,0.0140266621268842,3.408369304990442,-0.0442564475910423,3.350681992748277,-0.2140059744736864
hermite,rot,omega=0.5,omega=0.5,hermite(bad),Reduced Rank,4.366173104584576,17.61900926437358,0.2775495163811955,0.2780100973330522,2.3202371797186045,0.0488251107657471,,4.3,0.0,0.0254889276716098,-2.2084934231200646,3.000000000000381,True,,2,True,,82,True,,2,True,,80,,0.0146419703361715,2.1583506485069766,1.482132257895463,0.7016345349038785,1.2478474462867186
linear,rot,omega=0.5,omega=0.5,linear,Reduced Rank,4.116014202662946e-16,0.1844305265064869,0.5197873305835656,2.294741408536388e-15,1.269529294815493e-16,0.0110898755436881,,1.7,0.0,0.0375395198414416,-1.5401824385069691,2.000000000000053,True,,1,True,,2,True,,1,True,,2,,0.2062607381972731,0.0,-8.59079913630011,0.0,-7.919598691484042
poly,rot,omega=0.5,omega=0.5,poly(p=1),Reduced Rank,4.765354193713499e-15,1.8968340459357125,0.2688700623707759,2.3226643741335706e-15,8.116398085984426e-15,0.1490606165465323,,3.1,0.0346041692029767,21.7055624405334,-1.824110292480636,2.999999999999931,True,,1,True,,110,True,,1,True,,108,,0.044554560536731,-0.8129692945745197,4.25000309166221,-1.2355717472903915,4.039002910453001
poly,rot,omega=0.5,omega=0.5,poly(p=3),Reduced Rank,1.948409928849044,3.9982903102443497,0.368037312807991,0.5013307180536528,0.9456290132489488,0.0419671216779883,,3.2,0.0,0.0600469079546777,8.063701861958277,3.000000000000929,True,,3,True,,60,True,,2,True,,64,,0.0097577304234076,0.5970658730341585,-0.4907816131907077,0.1790003087822724,-0.10281156620866444
poly,rot,omega=0.5,omega=0.5,poly(p=4),Reduced Rank,2.7854637409949863,2.865847243257254,0.4100862069034049,0.8996190895659681,1.5192781119950474,0.0276969605136094,,2.2,0.0,0.0708400724712774,125.18809402580696,3.0000000000034404,True,,2,True,,21,True,,3,True,,114,,0.0084703893596673,-1.1770178308143544,-1.9753749339914952,0.13250768156539317,5.5075947757549395
poly,rot,omega=0.5,omega=0.5,poly(p=2),Reduced Rank,1.8595518355960432,6.181568346260946,0.2924816459065187,0.3047584616211525,0.3456520540695965,0.0539947987995475,,3.9,0.0,0.047824072606302,-1.9796807273122448,3.0000000000001723,True,,4,True,,66,True,,4,True,,65,,0.0094210286489338,1.392921252354716,0.21994311186751414,0.924063756942727,-0.00048100027784869076
rbf,rot,omega=0.5,omega=0.5,rbf(gamma=0.04991329869862887),Reduced Rank,44.909490218006425,90.62314710918304,0.2087359179863113,0.4955631276399984,,,,4.0,0.0,0.0,-1.1787341920599044,3.000000000000336,True,,2,True,,32,True,,1,True,,31,,0.0091017181787623,-7.905595581772942,-1.5429379866778934,-6.401744373896355,-1.7148434658339546
rbf,rot,omega=0.5,omega=0.5,rbf(gamma=0.03572600020469638),Reduced Rank,40.35396821867079,74.8900105609218,0.2654947208343773,0.5388431369741027,,,,4.0,0.0,0.0,-1.1361493972324672,3.000000000000276,True,,1,True,,43,True,,2,True,,43,,0.0072311732194146,-8.472762055710323,-1.1554075472100525,-6.728508235684914,-1.3247333834807693
rbf,rot,omega=0.5,omega=0.5,rbf(gamma=0.07145200040939276),Reduced Rank,297.50768510538313,84.59664571195508,0.2802574840909555,3.5167787398849515,,,,4.0,0.0,0.0,-1.2343738943881402,3.000000000001107,True,,5,True,,59,True,,5,True,,58,,0.0069196695653797,-6.562911011698527,-0.6262366837422995,-5.471073548118471,-0.8015126279401867
rbf,rot,omega=0.5,omega=0.5,rbf(gamma=0.03698414526286625),Reduced Rank,42.22333257794234,89.85793867415552,0.264993120656142,0.4698898416872587,,,,4.0,0.0,0.0,-1.1401460355691202,3.0000000000004383,True,,3,True,,48,True,,3,True,,47,,0.0097596269262239,-7.328190688612103,-1.0183573055029658,-5.62869375275634,-1.187925244611045
rbf,rot,omega=0.5,omega=0.5,rbf(gamma=0.03252338545705879),Reduced Rank,56.264013648371815,87.04622681825258,0.2597307925046022,0.6463693568918016,,,,4.0,0.0,0.0,-1.1257671320431302,3.000000000000364,True,,4,True,,47,True,,4,True,,46,,0.0050464719305166,-8.035283379953064,-1.0803365264555325,-6.247005940230512,-1.2490334402050967
rbf,rot,omega=0.5,omega=0.5,rbf(gamma=0.03683909825494282),Reduced Rank,122.12766553375003,99.3089045310881,0.2256427155419454,1.2297755786392617,,,,4.0,0.0,0.0,-1.1396875915175677,3.0000000000006355,True,,6,True,,41,True,,6,True,,41,,0.006426902166456,-7.115984077308002,-1.1882302491365309,-5.441888814914901,-1.3577704172542033
rbf,rot,omega=0.5,omega=0.5,rbf(gamma=0.054438931578359245),Reduced Rank,95.19215018520272,91.88318092639432,0.2491569284021769,1.036012785206676,,,,5.0,0.0,0.0,-1.19125582945529,3.0000000000006195,True,,7,True,,68,True,,8,True,,67,,0.0112398006609165,-3.5538609175315443,0.5558381640860257,-2.158272337002749,0.383174166473775
rbf,rot,omega=0.5,omega=0.5,rbf(gamma=0.057922391345933646),Reduced Rank,86.81362632719618,92.44050713393956,0.2623275560953704,0.939129706432804,,,,5.0,0.0,0.0,-1.200576016074934,3.000000000000685,True,,8,True,,70,True,,7,True,,70,,0.0157702095039864,-2.7718778468669107,0.7059978230680912,-1.4362704034333138,0.5327692400632658
rbf,rot,omega=0.5,omega=0.5,rbf(gamma=0.05179532109810483),Reduced Rank,88.60537421762128,92.00721250771514,0.2508061013826781,0.9630263954599364,,,,5.0,0.0,0.0,-1.1839995941790635,3.0000000000006524,True,,9,True,,69,True,,9,True,,68,,0.0087629522008099,-3.9564341214082224,0.5415210080998785,-2.525987829805967,0.3692965686862516
rbf,rot,omega=0.5,omega=0.5,rbf(gamma=0.06204132226613671),Reduced Rank,211.846752481914,107.67000737494304,0.2455789881427411,1.9675558463016785,,,,5.0,0.0,0.0,-1.2112572213683102,3.0000000000006843,True,,11,True,,73,True,,11,True,,72,,0.0128128538575572,-2.181312875598795,0.7600894425755593,-0.9037975376256251,0.5862138282687622
rbf,rot,omega=0.5,omega=0.5,rbf(gamma=0.09982659739725774),Reduced Rank,929.075063045042,95.79298703286864,0.2225798991780011,9.6987795434989,,,,5.0,0.0,0.0,-1.2948439100208102,3.0000000000009286,True,,12,True,,72,True,,12,True,,71,,0.0088458067938145,-2.504672701604793,0.6695329347724259,-1.7168118093949452,0.4905939214855396
rbf,rot,omega=0.5,omega=0.5,rbf(gamma=0.04539207669521673),Reduced Rank,76.41823601479942,105.62114819910668,0.2412494381129643,0.7235126422858349,,,,5.0,0.0,0.0,-1.1657331475523172,3.000000000000484,True,,10,True,,67,True,,10,True,,66,,0.0118278850909179,-3.1252542018985183,0.538499999810887,-1.5715407388852765,0.3673820799725546
rbf,rot,omega=0.5,omega=0.5,rbf(gamma=0.12408264453227343),Reduced Rank,1890.288065321547,106.51130014792744,0.264901449177094,17.747300640366177,,,,5.0,0.0,0.0,-1.3377701954960646,3.0000000000007248,True,,16,True,,78,True,,13,True,,78,,0.0125581525363849,-0.6270653319986251,1.2795306657358403,-0.04408087534178498,1.0979913232150227
rbf,rot,omega=0.5,omega=0.5,rbf(gamma=0.11584478269186729),Reduced Rank,1369.4880603198128,110.9141206519858,0.2829010929857275,12.347283215784964,,,,5.0,0.0,0.0,-1.3239629754938225,3.000000000000815,True,,17,True,,81,True,,17,True,,81,,0.0153892746855901,-0.0693667242125735,1.4476086080680461,0.57603754563946,1.2669056602506774
rbf,rot,omega=0.5,omega=0.5,rbf(gamma=0.09078415339043346),Reduced Rank,461.3053814092108,114.91277412030568,0.2595370111974685,4.014396005497666,,,,5.0,0.0,0.0,-1.2769199134117557,3.0000000000008247,True,,14,True,,75,True,,16,True,,74,,0.0112602825144893,-1.5034131001207893,1.0439999271821216,-0.6032602832908736,0.8661466890062754
rbf,rot,omega=0.5,omega=0.5,rbf(gamma=0.10359064219620966),Reduced Rank,511.0546011797976,109.5479517608296,0.2691644935186412,4.6651223776009685,,,,5.0,0.0,0.0,-1.3019754064324158,3.000000000000656,True,,15,True,,76,True,,14,True,,75,,0.0086303558244078,-1.9341110406538395,1.1007369097028155,-1.1464990462792173,0.9213658944761713
rbf,rot,omega=0.5,omega=0.5,rbf(gamma=0.0739682905257325),Reduced Rank,440.9307532506546,97.84460536301296,0.2791337618341949,4.50643907872855,,,,5.0,0.0,0.0,-1.2402705606849769,3.000000000002254,True,,13,True,,77,True,,15,True,,76,,0.0093170626854113,-2.2850371382542387,1.106474110973061,-1.3876015614663684,0.9308409666674011
rbf,rot,omega=0.5,omega=0.5,rbf(gamma=0.1996531947945155),Reduced Rank,5033.506264768459,112.36102687986974,0.243801973985504,44.79761715020644,,,,5.0,0.0,0.0,-1.437021967680134,3.0000000000012648,True,,20,True,,79,True,,18,True,,77,,0.008325398794952,-0.614989700048904,1.2336097233425611,-0.6487964530859209,1.0460580440469702
rbf,rot,omega=0.5,omega=0.5,rbf(gamma=0.06504677091411758),Reduced Rank,406.4754045674544,102.8230604484889,0.2990619899695028,3.953154115375565,,,,5.0,0.0,0.0,-1.218828905259651,3.00000000000084,True,,18,True,,80,True,,19,True,,79,,0.0044146929677206,-2.688806642897986,1.2755528279920676,-1.474570407587533,1.1012185466759572
rbf,rot,omega=0.5,omega=0.5,rbf(gamma=0.07367819650988564),Reduced Rank,438.3556859898789,109.86297802011472,0.2448749810900046,3.990021878977472,,,,5.0,0.0,0.0,-1.2395965977925527,3.000000000000766,True,,19,True,,74,True,,20,True,,73,,0.0060808869789251,-2.6502795946873947,0.8275140740523534,-1.5386221697737514,0.6519217561412378
rbf,rot,omega=0.5,omega=0.5,rbf(gamma=0.147936581051465),Reduced Rank,2364.6737696940245,105.85819821661512,0.2955623382459181,22.33812599809463,,,,5.0,0.0,0.0,-1.3739246594741654,3.0000000000007105,True,,21,True,,84,True,,22,True,,83,,0.0087778522468591,-0.7779241606442191,1.572377728114029,-0.38977581395005223,1.388648270408905
rbf,rot,omega=0.5,omega=0.5,rbf(gamma=0.14290400081878551),Reduced Rank,3014.8612691674275,109.50181216388486,0.3004121913549511,27.53252397919464,,,,5.0,0.0,0.0,-1.366731314067951,3.0000000000010503,True,,22,True,,85,True,,24,True,,84,,0.0066353662050876,-0.7591594019205006,1.661116053664781,-0.379913152185685,1.47782234450233
rbf,rot,omega=0.5,omega=0.5,rbf(gamma=0.23168956538373459),Reduced Rank,4226.471910797604,125.45731280005542,0.3093353809677068,33.688525734115174,,,,5.0,0.0,0.0,-1.4682993997198253,3.000000000001506,True,,23,True,,89,True,,21,True,,89,,0.0152733248208035,1.4144861677924538,1.9528914267451116,1.1762680106686025,1.7634450663698715
rbf,rot,omega=0.5,omega=0.5,rbf(gamma=0.24816528906454685),Reduced Rank,8328.363292915283,137.12611148120556,0.2956539524823662,60.735064992029365,,,,5.0,0.0,0.0,-1.4825878550204878,3.0000000000024127,True,,27,True,,91,True,,23,True,,90,,0.0123871437896012,1.6482431051469237,1.9629798434974617,1.2039255814083454,1.7726679368106582
rbf,rot,omega=0.5,omega=0.5,rbf(gamma=0.13009354182823515),Reduced Rank,2106.244334669725,113.0372645418676,0.3199046899959278,18.633185641975604,,,,5.0,0.0,0.0,-1.3473924767004013,3.0000000000007074,True,,24,True,,88,True,,28,True,,87,,0.0046018715795693,-0.9860918955723051,1.7937757848147184,-0.45304647883704185,1.6116535570328823
rbf,rot,omega=0.5,omega=0.5,rbf(gamma=0.2071812843924193),Reduced Rank,4331.282775046253,128.90619019170796,0.2970242624516273,33.600269844332644,,,,5.0,0.0,0.0,-1.444828843432438,3.000000000001522,True,,26,True,,87,True,,25,True,,86,,0.0087054105403403,0.4200337472411687,1.8050548080673285,0.3073415086668552,1.6170302146346174
rbf,rot,omega=0.5,omega=0.5,rbf(gamma=0.1815683067808669),Reduced Rank,4861.590382928212,134.82352110991786,0.2827574334734138,36.05891867313489,,,,5.0,0.0,0.0,-1.416965900289701,3.000000000001173,True,,28,True,,86,True,,27,True,,85,,0.0103783872230405,0.7918618028607175,1.7291712304196831,0.88025877359308,1.5428344798742177
rbf,rot,omega=0.5,omega=0.5,rbf(gamma=0.14735639301977127),Reduced Rank,3446.831570889815,119.74722413757353,0.2777111732174528,28.78422941086189,,,,5.0,0.0,0.0,-1.3731063812937176,3.0000000000010787,True,,29,True,,83,True,,33,True,,82,,0.0057473732211126,-0.6678387220377271,1.5158606593651398,-0.327323484836052,1.3321807701851518
rbf,rot,omega=0.5,omega=0.5,rbf(gamma=0.10887786315671849),Reduced Rank,1156.216345842484,123.90344423516896,0.4381982658553712,9.331591651705688,,,,5.0,0.0,0.0,-1.311685836575508,3.0000000000008136,True,,25,True,,106,True,,34,True,,104,,0.0111559951108113,1.145991581176294,2.932609543097365,1.8584285146593404,2.7526503028448857
rbf,rot,omega=0.5,omega=0.5,rbf(gamma=0.29587316210293),Reduced Rank,11732.546938650688,121.22417628243667,0.3140197138957157,96.78388666725496,,,,5.0,0.0,0.0,-1.5184218908753688,3.000000000003193,True,,30,True,,92,True,,29,True,,91,,0.0083637380005669,0.9458923673739064,2.082071523631232,0.19607563293857824,1.889588912211726
rbf,rot,omega=0.5,omega=0.5,rbf(gamma=0.28580800163757103),Reduced Rank,14130.63434143418,133.6175804848304,0.3249936815892024,105.75430486139084,,,,5.0,0.0,0.0,-1.511470911005057,3.0000000000023985,True,,33,True,,97,True,,36,True,,96,,0.0064113380353936,1.2721701662057991,2.2615067184023814,0.6726064730223024,2.0694451738418373
rbf,rot,omega=0.5,omega=0.5,rbf(gamma=0.4963305781290937),Reduced Rank,21334.43016663317,148.98193236262117,0.3412493873454002,143.20145958843716,,,,5.0,0.0,0.0,-1.6129966062553682,3.000000000002887,True,,31,True,,99,True,,26,True,,97,,0.0126440751679982,3.091299113532415,2.598530290778511,1.8698521924606744,2.4003186628723476
rbf,rot,omega=0.5,omega=0.5,rbf(gamma=0.3631366135617338),Reduced Rank,20185.103395819307,141.30892778671816,0.3021103688448867,142.843794174741,,,,5.0,0.0,0.0,-1.5582094611221124,3.0000000000022293,True,,32,True,,93,True,,31,True,,92,,0.0090653303103937,1.9127511804945565,2.156458147260986,1.0826538278101856,1.9615653393642984
rbf,rot,omega=0.5,omega=0.5,rbf(gamma=0.399306389589031),Reduced Rank,20879.66390265657,151.28658732541345,0.3003751576826478,138.01397910936393,,,,5.0,0.0,0.0,-1.575708085911385,3.000000000002066,True,,34,True,,95,True,,32,True,,94,,0.0066673880904221,1.8284703365666477,2.1693462582883387,0.9262223276014684,1.973393442867441
rbf,rot,omega=0.5,omega=0.5,rbf(gamma=0.2601870836564703),Reduced Rank,16340.9373839013,134.90239850401824,0.3179582299491008,121.13155559213104,,,,5.0,0.0,0.0,-1.4923456324489994,3.0000000000041216,True,,36,True,,96,True,,38,True,,95,,0.0054513121140931,1.191730767512646,2.216010711249057,0.4525057651129044,2.025107711396614
rbf,rot,omega=0.5,omega=0.5,rbf(gamma=0.29471278603954254),Reduced Rank,13781.910223324148,133.22161264547492,0.3113157859826743,103.45100880890942,,,,5.0,0.0,0.0,-1.5176355908811454,3.000000000003722,True,,37,True,,94,True,,39,True,,93,,0.0055986117541667,0.9857607191750943,2.119350471651698,0.1653913282943646,1.9269154916267903
rbf,rot,omega=0.5,omega=0.5,rbf(gamma=0.4143625687848386),Reduced Rank,14950.448937939196,157.4551157851202,0.3440673065981066,94.95054424488912,,,,5.0,0.0,0.0,-1.5823411733478456,3.000000000001895,True,,38,True,,100,True,,37,True,,98,,0.0092620426259741,2.592483474040468,2.5774477721549225,1.678311518059599,2.3810931467247007
