system,kind,family,kernel,trial,sc,vamp2
langevin,all,rbf,rbf(gamma=1.707),2,-1.4740344976697686,3.000000000000356
langevin,all,rbf,rbf(gamma=3.167),2,-1.4983190489714178,3.0000000000001394
langevin,all,rbf,rbf(gamma=1.59),2,-1.4679930831674306,3.0000000000003704
langevin,all,rbf,rbf(gamma=0.8749),2,-1.396659802292427,3.0000000000001963
langevin,all,rbf,rbf(gamma=3.499),2,-1.496902594403045,3.00000000000072
langevin,all,rbf,rbf(gamma=3.265),2,-1.4980566010502987,3.000000000000379
langevin,all,rbf,rbf(gamma=3.372),2,-1.497616055308609,3.000000000000329
langevin,all,rbf,rbf(gamma=3.193),2,-1.4982632243934249,3.000000000000577
langevin,all,rbf,rbf(gamma=3.415),2,-1.4973967200887008,3.000000000000377
langevin,all,rbf,rbf(gamma=3.867),2,-1.493837091450887,3.000000000000489
langevin,all,rbf,rbf(gamma=3.181),2,-1.498290257705968,3.0000000000003335
langevin,all,rbf,rbf(gamma=6.027),2,-1.4591827481894675,3.0000000000002895
langevin,all,rbf,rbf(gamma=6.743),2,-1.4447540022108472,3.000000000000567
langevin,all,rbf,rbf(gamma=6.531),2,-1.449096701117628,3.000000000000329
langevin,all,rbf,rbf(gamma=6.385),2,-1.452056365175221,3.0000000000004654
langevin,all,rbf,rbf(gamma=6.334),2,-1.453083532162346,3.0000000000004743
langevin,all,rbf,rbf(gamma=6.361),2,-1.4525401895839192,3.0000000000006164
langevin,all,rbf,rbf(gamma=6.739),2,-1.444836385934975,3.00000000000035
langevin,all,rbf,rbf(gamma=6.999),2,-1.4394504499459313,3.00000000000038
langevin,all,rbf,rbf(gamma=6.829),2,-1.4429789584437063,3.0000000000002367
langevin,all,rbf,rbf(gamma=7.734),2,-1.4239765471102672,3.0000000000007168
langevin,all,linear,linear,2,-0.4704972682054416,1.000000000000068
langevin,all,poly,poly(p=1),2,-1.4715411710549036,1.9999999999999276
langevin,all,poly,poly(p=2),2,-1.8567990367196665,2.999999999999881
langevin,all,poly,poly(p=3),2,-2.024007346530824,3.0000000000000364
langevin,all,poly,poly(p=4),2,-1.2969613143672944,3.0000000000007914
langevin,all,hermite,hermite(good),2,-1.076317238843725,2.999999999996726
langevin,all,hermite,hermite(bad),2,-1.7554385624685518,3.0000000000002647
langevin,all,hermite,hermite(ugly),2,-0.2815163233728414,1.0000041214291735
rot,omega=0.0,rbf,rbf(gamma=0.04991329869862887),0,-1.164202750178681,3.000000000000365
rot,omega=0.0,rbf,rbf(gamma=0.03687187338817967),0,-1.1271186234670458,3.000000000000748
rot,omega=0.0,rbf,rbf(gamma=0.041782531005107114),0,-1.1415006519614244,3.0000000000002
rot,omega=0.0,rbf,rbf(gamma=0.037157577723778375),0,-1.1279698030354344,3.000000000000498
rot,omega=0.0,rbf,rbf(gamma=0.03838346396753446),0,-1.1316015458513613,3.0000000000004348
rot,omega=0.0,rbf,rbf(gamma=0.07374374677635934),0,-1.2236394738067418,3.0000000000018456
rot,omega=0.0,rbf,rbf(gamma=0.03572600020469638),0,-1.1236865324032421,3.000000000000718
rot,omega=0.0,rbf,rbf(gamma=0.04090578015752305),0,-1.1389710202332595,3.000000000000677
rot,omega=0.0,rbf,rbf(gamma=0.03698414526286625),0,-1.1274533234075736,3.0000000000005387
rot,omega=0.0,rbf,rbf(gamma=0.03398472766408616),0,-1.1184145383940718,3.0000000000008447
rot,omega=0.0,rbf,rbf(gamma=0.050925611677024626),0,-1.1669366276351814,3.000000000000285
rot,omega=0.0,rbf,rbf(gamma=0.0818115603150461),0,-1.2416460214908542,3.000000000002397
rot,omega=0.0,rbf,rbf(gamma=0.07145200040939276),0,-1.2183422528008885,3.000000000002034
rot,omega=0.0,rbf,rbf(gamma=0.03683909825494282),0,-1.127020862912091,3.000000000000608
rot,omega=0.0,rbf,rbf(gamma=0.037808931722169516),0,-1.1299035869853455,3.000000000000476
rot,omega=0.0,rbf,rbf(gamma=0.03252338545705879),0,-1.1139366471900038,3.000000000000354
rot,omega=0.0,rbf,rbf(gamma=0.054438931578359245),0,-1.176272039727928,3.0000000000003126
rot,omega=0.0,rbf,rbf(gamma=0.06204132226613671),0,-1.1956914980755786,3.0000000000017364
rot,omega=0.0,rbf,rbf(gamma=0.051089181933433904),0,-1.1673765019181142,3.000000000000507
rot,omega=0.0,rbf,rbf(gamma=0.10887786315671849),0,-1.295518645681625,3.000000000001059
rot,omega=0.0,rbf,rbf(gamma=0.12408264453227343),0,-1.3219680673954235,3.000000000001039
rot,omega=0.0,rbf,rbf(gamma=0.03993891032482812),0,-1.1361623434321118,3.000000000000396
rot,omega=0.0,rbf,rbf(gamma=0.053071965651134034),0,-1.172667710630221,3.0000000000002425
rot,omega=0.0,rbf,rbf(gamma=0.04539207669521673),0,-1.1517451939316126,3.000000000000648
rot,omega=0.0,rbf,rbf(gamma=0.057922391345933646),0,-1.1852998617822266,3.000000000000515
rot,omega=0.0,rbf,rbf(gamma=0.041615479676953476),0,-1.1410199285228946,3.0000000000006053
rot,omega=0.0,rbf,rbf(gamma=0.05199613938182173),0,-1.169806133440371,3.000000000000311
rot,omega=0.0,rbf,rbf(gamma=0.045662535070662674),0,-1.1525019663360867,3.000000000000223
rot,omega=0.0,rbf,rbf(gamma=0.048804893879002685),0,-1.1611863724094529,3.000000000000355
rot,omega=0.0,rbf,rbf(gamma=0.05398097833893656),0,-1.1750684580069253,3.000000000000507
rot,omega=0.0,rbf,rbf(gamma=0.10217836386686781),0,-1.28304529791816,3.0000000000008336
rot,omega=0.0,rbf,rbf(gamma=0.03979291454067298),0,-1.1357364918611959,3.0000000000005316
rot,omega=0.0,rbf,rbf(gamma=0.05607236565047633),0,-1.1805331263386454,3.0000000000004508
rot,omega=0.0,rbf,rbf(gamma=0.09982659739725774),0,-1.2785393835529288,3.000000000000722
rot,omega=0.0,rbf,rbf(gamma=0.04506227331329258),0,-1.1508203448852024,3.0000000000007483
rot,omega=0.0,rbf,rbf(gamma=0.04422918706350977),0,-1.1484742232474041,3.000000000000341
rot,omega=0.0,rbf,rbf(gamma=0.24816528906454685),0,-1.470726237924188,3.0000000000229434
rot,omega=0.0,rbf,rbf(gamma=0.04332840146837159),0,-1.1459213075492518,3.0000000000004334
rot,omega=0.0,rbf,rbf(gamma=0.05179532109810483),0,-1.1692695290064505,3.0000000000005853
rot,omega=0.0,rbf,rbf(gamma=0.04934002200761012),0,-1.162645669161288,3.000000000000484
rot,omega=0.0,rbf,rbf(gamma=0.11584478269186729),0,-1.3079459849660622,3.000000000001294
rot,omega=0.0,rbf,rbf(gamma=0.07987782064965623),0,-1.2374188585001773,3.0000000000020113
rot,omega=0.0,rbf,rbf(gamma=0.10399227876364346),0,-1.2864748708944789,3.0000000000012452
rot,omega=0.0,rbf,rbf(gamma=0.10614393130226807),0,-1.2904921887010494,3.0000000000005715
rot,omega=0.0,rbf,rbf(gamma=0.08323095935390695),0,-1.2447142372978925,3.0000000000014158
rot,omega=0.0,rbf,rbf(gamma=0.1996531947945155),0,-1.4237515829010188,3.0000000000010476
rot,omega=0.0,rbf,rbf(gamma=0.09078415339043346),0,-1.2605646521156473,3.00000000000105
rot,omega=0.0,rbf,rbf(gamma=0.04154009321464978),0,-1.1408027953218953,3.000000000000364
rot,omega=0.0,rbf,rbf(gamma=0.03833455846003302),0,-1.1314572935039966,3.0000000000004396
rot,omega=0.0,rbf,rbf(gamma=0.10796195667787312),0,-1.2938443266834256,3.0000000000011315
rot,omega=0.0,rbf,rbf(gamma=0.09132507014132535),0,-1.2616698310863805,3.0000000000009837
rot,omega=0.0,rbf,rbf(gamma=0.07958582908134595),0,-1.2367757872930933,3.0000000000023808
rot,omega=0.0,rbf,rbf(gamma=0.09760978775800537),0,-1.2742294582190192,3.000000000000628
rot,omega=0.0,rbf,rbf(gamma=0.04967015997689167),0,-1.1635431462749968,3.000000000000623
rot,omega=0.0,rbf,rbf(gamma=0.20435672773373562),0,-1.428815288601578,3.000000000000872
rot,omega=0.0,rbf,rbf(gamma=0.08845837412701954),0,-1.2557678361520843,3.000000000001745
rot,omega=0.0,rbf,rbf(gamma=0.09012454662658516),0,-1.2592116667100617,3.0000000000009006
rot,omega=0.0,rbf,rbf(gamma=0.21775572631343698),0,-1.4425985326646251,3.000000000000938
rot,omega=0.0,rbf,rbf(gamma=0.08356506201021423),0,-1.2454322323358957,3.000000000002937
rot,omega=0.0,rbf,rbf(gamma=0.399306389589031),0,-1.5664478240547737,3.000000000001541
rot,omega=0.0,rbf,rbf(gamma=0.050786350523342905),0,-1.1665617172165232,3.000000000000545
rot,omega=0.0,rbf,rbf(gamma=0.11214473130095266),0,-1.3014130608582426,3.0000000000006244
rot,omega=0.0,rbf,rbf(gamma=0.09868004401522024),0,-1.2763179129546107,3.000000000000734
rot,omega=0.0,rbf,rbf(gamma=0.35383349650807816),0,-1.5434824632700257,3.000000000001558
rot,omega=0.0,rbf,rbf(gamma=0.08665680293674317),0,-1.2520014234830348,3.0000000000018585
rot,omega=0.0,rbf,rbf(gamma=0.10359064219620966),0,-1.2857188988875836,3.0000000000007363
rot,omega=0.0,rbf,rbf(gamma=0.03900692880861736),0,-1.1334359484654952,3.000000000000399
rot,omega=0.0,rbf,rbf(gamma=0.20798455752728692),0,-1.4326390974981629,3.000000000001684
rot,omega=0.0,rbf,rbf(gamma=0.07431515544755675),0,-1.224947397955066,3.0000000000014926
rot,omega=0.0,rbf,rbf(gamma=0.23168956538373459),0,-1.4559967788224557,3.000000000002783
rot,omega=0.0,rbf,rbf(gamma=0.08308018642929955),0,-1.2443896989679777,3.0000000000015388
rot,omega=0.0,rbf,rbf(gamma=0.1664619187078139),0,-1.3842452230938829,3.000000000002687
rot,omega=0.0,rbf,rbf(gamma=0.17691674825403908),0,-1.3974518131819695,3.0000000000028146
rot,omega=0.0,rbf,rbf(gamma=0.4963305781290937),0,-1.6046356606551737,3.00000000000308
rot,omega=0.0,rbf,rbf(gamma=0.07666911692006605),0,-1.2302822648243854,3.0000000000022893
rot,omega=0.0,rbf,rbf(gamma=0.03538973938208476),0,-1.122673789492744,3.0000000000005156
rot,omega=0.0,rbf,rbf(gamma=0.07676692793506892),0,-1.2305021008976442,3.0000000000017892
rot,omega=0.0,rbf,rbf(gamma=0.21592391335574623),0,-1.4407681314333618,3.0000000000010862
rot,omega=0.0,rbf,rbf(gamma=0.09934031995378334),0,-1.2775992053689218,3.0000000000007954
rot,omega=0.0,rbf,rbf(gamma=0.1815683067808669),0,-1.4030921032895505,3.000000000001399
rot,omega=0.0,rbf,rbf(gamma=0.15975564129931247),0,-1.3753659551610593,3.000000000002855
rot,omega=0.0,rbf,rbf(gamma=0.21228786260453614),0,-1.4370852112774413,3.000000000001275
rot,omega=0.0,rbf,rbf(gamma=0.1591716581626919),0,-1.374576960432334,3.000000000003799
rot,omega=0.0,rbf,rbf(gamma=0.1826501402826507),0,-1.404383929809219,3.000000000002102
rot,omega=0.0,rbf,rbf(gamma=0.16713012402042846),0,-1.385112041105612,3.0000000000019678
rot,omega=0.0,rbf,rbf(gamma=0.40871345546747123),0,-1.5707369823940078,3.0000000000023532
rot,omega=0.0,rbf,rbf(gamma=0.19521957551601074),0,-1.418865385022831,3.000000000001294
rot,omega=0.0,rbf,rbf(gamma=0.18024909325317032),0,-1.401506710727746,3.00000000000093
rot,omega=0.0,rbf,rbf(gamma=0.46337913076746917),0,-1.5930456431658442,3.0000000000023768
rot,omega=0.0,rbf,rbf(gamma=0.10157270104668581),0,-1.281891325988939,3.0000000000005884
rot,omega=0.0,rbf,rbf(gamma=0.3329238374156278),0,-1.5315045266460818,3.0000000000112372
rot,omega=0.0,rbf,rbf(gamma=0.41596911505457385),0,-1.5739479710518982,3.0000000000028852
rot,omega=0.0,rbf,rbf(gamma=0.9267582615349383),0,-1.6860848399559327,3.0000000000064677
rot,omega=0.0,rbf,rbf(gamma=0.1486303108951135),0,-1.3598793793644555,3.000000000002838
rot,omega=0.0,rbf,rbf(gamma=0.15353385587013785),0,-1.3668254506981583,3.0000000000020224
rot,omega=0.0,rbf,rbf(gamma=0.19736008803044047),0,-1.4212383308815375,3.0000000000005382
rot,omega=0.0,rbf,rbf(gamma=0.43184782671149247),0,-1.5806948294756928,3.000000000002038
rot,omega=0.0,rbf,rbf(gamma=0.8636956534229849),0,-1.6792888289347099,3.0000000000020846
rot,omega=0.0,rbf,rbf(gamma=0.1661603728585991),0,-1.3838530029688954,3.0000000000011626
rot,omega=0.0,rbf,rbf(gamma=0.07801385761723471),0,-1.2332919525090393,3.000000000001174
rot,omega=0.0,rbf,rbf(gamma=0.17331360587348635),0,-1.3929848045831958,3.000000000001699
rot,omega=0.0,rbf,rbf(gamma=0.2071812843924193),0,-1.4317984633312122,3.000000000001
rot,omega=0.0,rbf,rbf(gamma=0.05108148762807717),0,-1.167355821940128,3.000000000000424
rot,omega=0.0,rbf,rbf(gamma=0.3631366135617338),0,-1.5485061429372633,3.0000000000013394
rot,omega=0.0,rbf,rbf(gamma=0.780878302064043),0,-1.6684341678691186,3.000000000001724
rot,omega=0.0,rbf,rbf(gamma=0.22428946260190533),0,-1.448994426830289,3.000000000000976
rot,omega=0.0,rbf,rbf(gamma=0.07077947876416953),0,-1.2167719348336479,3.0000000000006457
rot,omega=0.0,rbf,rbf(gamma=0.19868063990756668),0,-1.422689274836489,3.0000000000011426
rot,omega=0.0,rbf,rbf(gamma=0.0739682905257325),0,-1.2241540495455092,3.000000000001207
rot,omega=0.0,rbf,rbf(gamma=0.43551145262687396),0,-1.5821991769434982,3.0000000000019593
rot,omega=0.0,rbf,rbf(gamma=0.3342602480408569),0,-1.5323000494609353,3.000000000010843
rot,omega=0.0,rbf,rbf(gamma=0.1533382338401321),0,-1.3665520365159272,3.00000000000161
rot,omega=0.0,rbf,rbf(gamma=0.9926611562581874),0,-1.6920602355287724,3.0000000000022244
rot,omega=0.0,rbf,rbf(gamma=0.10185122335404925),0,-1.2824225490185404,3.0000000000005778
rot,omega=0.0,rbf,rbf(gamma=0.14748749355271867),0,-1.3582323964208116,3.0000000000009117
rot,omega=0.0,rbf,rbf(gamma=0.3070677117402757),0,-1.5152334615760583,3.000000000016642
rot,omega=0.0,rbf,rbf(gamma=0.06796945532817232),0,-1.210131517308603,3.0000000000021734
rot,omega=0.0,rbf,rbf(gamma=0.297260621790227),0,-1.508591846199435,3.0000000000115543
rot,omega=0.0,rbf,rbf(gamma=0.8174269109349425),0,-1.6735223153639778,3.0000000000014473
rot,omega=0.0,rbf,rbf(gamma=0.8319382301091477),0,-1.6754081898514865,3.000000000001512
rot,omega=0.0,rbf,rbf(gamma=0.3183433163253838),0,-1.5225411247529974,3.000000000006336
rot,omega=0.0,rbf,rbf(gamma=0.06492902188090491),0,-1.2027999009617623,3.0000000000030544
rot,omega=0.0,rbf,rbf(gamma=0.3323207457171982),0,-1.531144131034181,3.000000000010527
rot,omega=0.0,rbf,rbf(gamma=0.6646414914343964),0,-1.6484372057282828,3.000000000002111
rot,omega=0.0,rbf,rbf(gamma=0.1636231206300922),0,-1.3805268339117647,3.00000000000348
rot,omega=0.0,rbf,rbf(gamma=0.4245757252090723),0,-1.5776514572382443,3.000000000003988
rot,omega=0.0,rbf,rbf(gamma=0.3653002805653014),0,-1.5496490960404739,3.000000000001175
rot,omega=0.0,rbf,rbf(gamma=0.36049818650634063),0,-1.5470995685016549,3.0000000000014047
rot,omega=0.0,rbf,rbf(gamma=0.07367819650988564),0,-1.2234891070344405,3.0000000000019034
rot,omega=0.0,rbf,rbf(gamma=0.31951128259862493),0,-1.5232788531303543,3.000000000006178
rot,omega=0.0,rbf,rbf(gamma=0.20314540209337162),0,-1.427522789854906,3.0000000000009894
rot,omega=0.0,rbf,rbf(gamma=0.6141354234805514),0,-1.6375053004874913,3.000000000001303
rot,omega=0.0,rbf,rbf(gamma=0.14290400081878551),0,-1.3515169175261292,3.0000000000019424
rot,omega=0.0,rbf,rbf(gamma=0.3904391510320215),0,-1.562268849844843,3.0000000000018483
rot,omega=0.0,rbf,rbf(gamma=0.39736127981513336),0,-1.5655426385499296,3.0000000000015787
rot,omega=0.0,rbf,rbf(gamma=0.594521243580454),0,-1.6328103924410777,3.000000000001578
rot,omega=0.0,rbf,rbf(gamma=0.7947225596302667),0,-1.670420535724492,3.000000000002026
rot,omega=0.0,rbf,rbf(gamma=0.07561786344433903),0,-1.2279102961612187,3.000000000002133
rot,omega=0.0,rbf,rbf(gamma=0.39472017606088095),0,-1.5643032812938011,3.0000000000018936
rot,omega=0.0,rbf,rbf(gamma=0.7262732271234676),0,-1.6598314387092004,3.0000000000035705
rot,omega=0.0,rbf,rbf(gamma=0.8710229052537479),0,-1.680138444547334,3.000000000002525
rot,omega=0.0,rbf,rbf(gamma=0.6685204960817138),0,-1.6492135840359157,3.0000000000018243
rot,omega=0.0,rbf,rbf(gamma=0.10216297525615434),0,-1.2830160330427578,3.0000000000006684
rot,omega=0.0,rbf,rbf(gamma=0.147936581051465),0,-1.3588808909203447,3.0000000000013562
rot,omega=0.0,rbf,rbf(gamma=0.6366866326507676),0,-1.6425823598878744,3.0000000000015534
rot,omega=0.0,rbf,rbf(gamma=0.29497498710543735),0,-1.5070039694305877,3.0000000000108327
rot,omega=0.0,rbf,rbf(gamma=0.3466272117469727),0,-1.5394649845148485,3.000000000001781
rot,omega=0.0,rbf,rbf(gamma=0.4143625687848386),0,-1.5732441153639802,3.0000000000028124
rot,omega=0.0,rbf,rbf(gamma=0.8971578504076213),0,-1.683037103146507,3.000000000003759
rot,omega=0.0,rbf,rbf(gamma=0.44857892520381065),0,-1.5874131220382441,3.0000000000014584
rot,omega=0.0,rbf,rbf(gamma=0.2037024467080985),0,-1.4281181514428996,3.000000000000433
rot,omega=0.0,rbf,rbf(gamma=0.12985804376180982),0,-1.331389129757194,3.0000000000009854
rot,omega=0.0,rbf,rbf(gamma=0.15602771523446943),0,-1.3702846609045094,3.000000000001541
rot,omega=0.0,rbf,rbf(gamma=0.14155895752833905),0,-1.3495121985039429,3.0000000000011804
rot,omega=0.0,rbf,rbf(gamma=0.13593891065634464),0,-1.3409634482483905,3.000000000000762
rot,omega=0.0,rbf,rbf(gamma=0.06504677091411758),0,-1.2030867270410055,3.000000000002789
rot,omega=0.0,rbf,rbf(gamma=0.7076669930161563),0,-1.6565944628320768,3.0000000000018243
rot,omega=0.0,rbf,rbf(gamma=0.8491514504181445),0,-1.677552369166846,3.0000000000022458
rot,omega=0.0,rbf,rbf(gamma=0.3066764676802642),0,-1.5149737079013823,3.0000000000169287
rot,omega=0.0,rbf,rbf(gamma=0.3272462412601844),0,-1.528076909403136,3.0000000000091704
rot,omega=0.0,rbf,rbf(gamma=0.7209963730126813),0,-1.6589301813327069,3.00000000000212
rot,omega=0.0,rbf,rbf(gamma=0.7306005611306028),0,-1.6605608492965276,3.000000000004731
rot,omega=0.0,rbf,rbf(gamma=0.14735639301977127),0,-1.3580427683127292,3.0000000000015756
rot,omega=0.0,rbf,rbf(gamma=0.798612779178062),0,-1.6709655129731404,3.0000000000014104
rot,omega=0.0,rbf,rbf(gamma=0.15123572688867806),0,-1.363594196286601,3.000000000000824
rot,omega=0.0,rbf,rbf(gamma=0.40629080418674324),0,-1.5696461984199135,3.000000000002105
rot,omega=0.0,rbf,rbf(gamma=0.5899499742108747),0,-1.6316767404332122,3.000000000002002
rot,omega=0.0,rbf,rbf(gamma=0.28580800163757103),0,-1.5004769883412514,3.0000000000089613
rot,omega=0.0,rbf,rbf(gamma=0.2831179150566781),0,-1.4985120687896483,3.0000000000072857
rot,omega=0.0,rbf,rbf(gamma=0.6658476748312556),0,-1.6486795320666767,3.000000000001446
rot,omega=0.0,rbf,rbf(gamma=0.7894403521217619),0,-1.6696713702046857,3.0000000000016
rot,omega=0.0,rbf,rbf(gamma=0.29587316210293),0,-1.5076297931375786,3.0000000000111666
rot,omega=0.0,rbf,rbf(gamma=0.6049429075547123),0,-1.6353385231069133,3.000000000001697
rot,omega=0.0,rbf,rbf(gamma=0.25971608752361963),0,-1.4803979859187453,3.0000000000191216
rot,omega=0.0,rbf,rbf(gamma=0.6932544234939454),0,-1.6539702039411273,3.000000000004397
rot,omega=0.0,rbf,rbf(gamma=0.8287251375696773),0,-1.6749969083591971,3.000000000001605
rot,omega=0.0,rbf,rbf(gamma=0.6390225651972499),0,-1.6430896568195548,3.000000000001795
rot,omega=0.0,rbf,rbf(gamma=0.20432595051230867),0,-1.4287825473334061,3.0000000000009006
rot,omega=0.0,rbf,rbf(gamma=0.5662358301133562),0,-1.6255417213059942,3.0000000000016755
rot,omega=0.0,rbf,rbf(gamma=0.8125816083734865),0,-1.6728761314264828,3.0000000000020655
rot,omega=0.0,rbf,rbf(gamma=0.2718778213126893),0,-1.4900469116778163,3.000000000003145
rot,omega=0.0,rbf,rbf(gamma=0.6544924825203688),0,-1.6463651838705062,3.0000000000018705
rot,omega=0.0,rbf,rbf(gamma=0.59174632420586),0,-1.632124054533951,3.000000000001576
rot,omega=0.0,rbf,rbf(gamma=0.3024714537773561),0,-1.5121548908245068,3.000000000013941
rot,omega=0.0,rbf,rbf(gamma=0.6133529353605284),0,-1.6373231132868635,3.000000000001364
rot,omega=0.0,rbf,rbf(gamma=0.407404893416197),0,-1.5701489856295927,3.0000000000021756
rot,omega=0.0,rbf,rbf(gamma=0.13009354182823515),0,-1.331766400194444,3.000000000000694
rot,omega=0.0,rbf,rbf(gamma=0.5437556426253786),0,-1.6193063630843572,3.0000000000022213
rot,omega=0.0,rbf,rbf(gamma=0.5716160032751421),0,-1.6269720529836542,3.000000000001306
rot,omega=0.0,rbf,rbf(gamma=0.2601870836564703),0,-1.4807816068731996,3.0000000000193188
rot,omega=0.0,rbf,rbf(gamma=0.29471278603954254),0,-1.506820822571966,3.0000000000108282
rot,omega=0.0,rbf,rbf(gamma=0.5194321750472393),0,-1.6120555059968118,3.000000000001949
rot,omega=0.0,rbf,rbf(gamma=0.31205543046893885),0,-1.5185080644656068,3.0000000000055294
rot,omega=0.0,rbf,rbf(gamma=0.5203741673129406),0,-1.612346681726445,3.0000000000014095
rot,omega=0.0,rbf,rbf(gamma=0.40865190102461735),0,-1.5707093848116676,3.000000000002266
rot,omega=0.0,rbf,rbf(gamma=1.0388643500944785),0,-1.6956555466188041,3.0000000000037086
rot,omega=0.0,rbf,rbf(gamma=0.814809786832394),0,-1.6731743300113564,3.000000000001777
rot,omega=0.0,rbf,rbf(gamma=0.8173038020492347),0,-1.6735060008412581,3.0000000000022333
rot,omega=0.0,rbf,rbf(gamma=0.5894255720790851),0,-1.631545708419859,3.0000000000015508
rot,omega=0.0,rbf,rbf(gamma=0.6241108609378777),0,-1.6397919668547278,3.000000000001499
rot,omega=0.0,linear,linear,0,-1.2845539246615933,2.0000000000001843
rot,omega=0.0,poly,poly(p=1),0,-1.1100174672976686,2.999999999999871
rot,omega=0.0,poly,poly(p=2),0,5.198561080898138,3.0000000000007248
rot,omega=0.0,poly,poly(p=3),0,64.22952432992848,3.000000000000694
rot,omega=0.0,poly,poly(p=4),0,527.2692670858565,3.0000000000024043
rot,omega=0.0,hermite,hermite(good),0,-1.0259261817648369,3.0000000000000666
rot,omega=0.0,hermite,hermite(bad),0,-1.3791658533442042,3.0000000000004015
rot,omega=0.0,hermite,hermite(ugly),0,-0.5018292450498604,1.0000085844931275
