system,kind,family,kernel,sc,vamp2,kind_n,kind_u,agg_bias_mean,agg_dist_mean,mean_spurious_residual_count,score_unified,kind_t,true_eig_err
duffing,omega=0.5,rbf,rbf(gamma=1.379440517839879),-1.1608908262198143,3.000000000000506,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=1.3911442849072981),-1.1620501823645266,3.0000000000004525,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=1.4162865810784735),-1.1645305609516576,3.0000000000005804,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=1.4299234173900934),-1.16587010266036,3.000000000000533,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=1.4467645746327429),-1.167518821293447,3.0000000000005524,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=1.4666915352427097),-1.1694617036132555,3.0000000000009153,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=1.4847820971862247),-1.171218130344715,3.0000000000006763,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=1.491498326974421),-1.1718684276550035,3.0000000000004725,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=1.4988010796611853),-1.172574420335914,3.0000000000005222,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=1.5019988800318427),-1.172883208849707,3.0000000000005245,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=1.5088485481840654),-1.173543898462872,3.000000000000449,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=1.5161847493961829),-1.174250409702957,3.0000000000004827,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=1.5623630701105855),-1.1786714580828956,3.0000000000003717,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=1.5651642613588048),-1.1789381963341952,3.000000000000352,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=1.6036112109695864),-1.1825826820100278,3.0000000000003824,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=1.633680636702917),-1.1854116774059884,3.000000000000393,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=1.6691707537809852),-1.188726769562809,3.0000000000005067,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=1.690141874410565),-1.1906735968386,3.000000000000502,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=1.6905692603043003),-1.1907131799938513,3.000000000000572,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=1.7131053126734883),-1.192795176753757,3.000000000000476,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=1.7337237589467562),-1.19469107209252,3.0000000000005884,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=1.7344526114852439),-1.1947579353694664,3.000000000000522,omega=0.5,omega=0.5,0.521087559491119,11.466011443990794,4.0,2.615670240428786,,
duffing,omega=0.5,rbf,rbf(gamma=1.736716296940095),-1.194965533072038,3.0000000000005778,omega=0.5,omega=0.5,0.0170603710118125,14.784524458783189,4.0,-3.096284251581532,,
duffing,omega=0.5,rbf,rbf(gamma=1.75371963525647),-1.1965216064110358,3.0000000000004916,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=1.7549083144161746),-1.1966301741022278,3.000000000000514,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=1.7726204014207823),-1.198244582642531,3.000000000000386,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=1.792398071615345),-1.2000399361935978,3.000000000000396,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=1.8034541136894202),-1.2010402145463746,3.000000000000338,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=1.843017968430373),-1.2046001184916604,3.0000000000004867,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=1.8434587039789383),-1.204639603780029,3.000000000000578,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=1.9045561220665586),-1.2100770560463985,3.0000000000008047,omega=0.5,omega=0.5,0.5669535863061659,10.859311955292313,4.0,-0.5688399695356746,,
duffing,omega=0.5,rbf,rbf(gamma=1.9110630411120262),-1.2106519355087402,3.000000000000776,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=1.9278178828877304),-1.2121285042757497,3.0000000000006573,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=1.945780986948849),-1.2137056503791592,3.000000000000567,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=1.9542195757875578),-1.2144444507838628,3.0000000000005547,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=1.9938954765155223),-1.2179001924038046,3.000000000000474,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=10.060383684661797),-1.579217326716443,3.0000000000005524,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=10.310483849144388),-1.5846569478097818,3.0000000000007088,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=10.564426978872424),-1.5900019096747744,3.0000000000009237,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=11.574116597061943),-1.6096329631442068,3.000000000000595,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=11.878256777489797),-1.6150842946525934,3.000000000000616,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=12.498904560884684),-1.6256166724499448,3.0000000000006275,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=12.828889687756691),-1.6309153852764784,3.0000000000007017,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=13.524554082434403),-1.6414612991832995,3.0000000000008704,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=13.89373037552076),-1.6467389507121688,3.0000000000005067,omega=0.5,omega=0.5,0.3021110472297101,9.920355033310951,5.0,3.480669138717621,,
duffing,omega=0.5,rbf,rbf(gamma=14.33918457292276),-1.6528357007722434,3.000000000000894,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=14.427632909515362),-1.654012594019454,3.0000000000010214,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=15.566247895590791),-1.6682487268733042,3.000000000000698,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=15.951163812124179),-1.6727074921752771,3.000000000000888,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=16.56417965469934),-1.6794765653528334,3.0000000000004783,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=17.138388583865797),-1.685474040401098,3.000000000000623,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=17.572174038689706),-1.6898009546856894,3.000000000000659,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=17.883954267725535),-1.6928089290937305,3.000000000000808,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=18.11128743414581),-1.694950748293319,3.000000000000586,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=18.30713347181358),-1.6967622611979138,3.000000000000528,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=18.81890111365846),-1.701354862577862,3.000000000000579,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=2.021269762250631),-1.2202673877133312,3.0000000000004476,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=2.0364102164281994),-1.2215707140519576,3.000000000000504,omega=0.5,omega=0.5,0.3488827838491606,10.138046655320425,5.0,2.247543899609815,,
duffing,omega=0.5,rbf,rbf(gamma=2.0689828508934696),-1.2243603846968631,3.0000000000004223,omega=0.5,omega=0.5,0.3551063788876349,9.897783049734512,5.0,3.233289464604325,,
duffing,omega=0.5,rbf,rbf(gamma=2.0705224568374176),-1.2244917639508557,3.0000000000003646,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=2.099469664799319),-1.2269539028762673,3.000000000000421,omega=0.5,omega=0.5,0.4131218270324626,11.408640234463824,5.0,2.9487131433362532,,
duffing,omega=0.5,rbf,rbf(gamma=2.1123216061678978),-1.2280421807115325,3.000000000000515,omega=0.5,omega=0.5,0.4121901202462313,11.95496859366474,5.0,1.6974032596358006,,
duffing,omega=0.5,rbf,rbf(gamma=2.119967526772622),-1.2286882113991977,3.0000000000005556,omega=0.5,omega=0.5,0.3519479367077722,9.952898469991135,5.0,2.4626154940426557,,
duffing,omega=0.5,rbf,rbf(gamma=2.1291152165820306),-1.2294597522542503,3.000000000000467,omega=0.5,omega=0.5,0.3700891563607267,10.449806371196214,5.0,3.3691924832861115,,
duffing,omega=0.5,rbf,rbf(gamma=2.1422985729832247),-1.2305690355371006,3.000000000000558,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=2.1662876412130823),-1.2325795880487431,3.0000000000006657,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=2.1965217548362133),-1.2350990143432192,3.000000000000702,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=2.235494283465692),-1.2383229128747502,3.0000000000005276,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=2.2390027489047712),-1.238611840031162,3.000000000000618,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=2.246269483583015),-1.2392095854850589,3.000000000000471,omega=0.5,omega=0.5,0.5278929374442032,11.747406319009672,2.0,-3.2687766327483847,,
duffing,omega=0.5,rbf,rbf(gamma=2.263502171870256),-1.2406234479194451,3.0000000000003495,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=2.2639109292682265),-1.2406569221987922,3.000000000000397,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=2.2883916839766973),-1.242656468713321,3.000000000000418,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=2.3249622667705054),-1.245624359239301,3.000000000000449,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=2.347769937362568),-1.2474638011671733,3.000000000000418,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=2.3523626392073074),-1.2478331391704705,3.0000000000004725,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=2.355903826681873),-1.2481176731373191,3.0000000000003766,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=2.4010212274847227),-1.2517244280718125,3.0000000000005316,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=2.413870694664763),-1.252745418493755,3.0000000000003624,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=2.414007103167401),-1.2527562425081873,3.0000000000004583,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=2.4201410688473386),-1.2532426539226933,3.000000000000492,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=2.4205910689274073),-1.253278313505165,3.000000000000412,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=2.5150959211654493),-1.2606935565032429,3.0000000000004596,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=2.5526694076203773),-1.2636014779323752,3.0000000000005667,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=2.5689430208765076),-1.2648539269386545,3.0000000000005564,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=2.577620962286097),-1.2655200749383877,3.0000000000007283,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=2.641106744718106),-1.270357281911092,3.0000000000009677,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=2.6463606681479517),-1.2707547648633173,3.000000000000954,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=2.758881035679758),-1.279165178112762,3.000000000000473,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=2.7822885698145963),-1.2808905444984642,3.0000000000004667,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=2.832573162156947),-1.2845692402755566,3.0000000000005653,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=2.859846834780187),-1.2865488000070722,3.000000000000594,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=2.8935291492654858),-1.2889784040566403,3.000000000000727,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=2.9695641943724493),-1.2944024009676622,3.0000000000005715,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=2.982996653948842),-1.2953519714541422,3.0000000000007083,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=20.620967698288776),-1.7160662543996024,3.0000000000008504,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=24.997809121769368),-1.744503865496549,3.000000000000584,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=25.657779375513382),-1.7481021958181666,3.0000000000005813,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=27.049108164868805),-1.7552187892222657,3.000000000000598,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=27.78746075104152),-1.758759606577929,3.000000000000534,omega=0.5,omega=0.5,0.3627592308710043,10.543689969643452,5.0,9.255378453376986,,
duffing,omega=0.5,rbf,rbf(gamma=28.855265819030723),-1.763619267384503,3.0000000000005245,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=3.0039977600636854),-1.2968314373599188,3.000000000000614,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=3.017697096368131),-1.297793144553751,3.00000000000049,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=3.124726140221171),-1.305216199815853,3.0000000000004747,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=3.2072224219391727),-1.310830198872399,3.000000000000421,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=3.38028374882113),-1.3223124206272407,3.0000000000005063,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=3.3811385206086007),-1.3223681634362794,3.0000000000003717,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=3.47343259388019),-1.328332215168284,3.000000000000496,omega=0.5,omega=0.5,0.0526766451653197,12.60373803300664,5.0,0.0849599538029429,,
duffing,omega=0.5,rbf,rbf(gamma=3.58479614323069),-1.335386521091838,3.000000000000489,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=3.6069082273788404),-1.336769080589324,3.0000000000003735,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=3.891561973897698),-1.3540494457740866,3.0000000000004223,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=3.9877909530310447),-1.3596811861097546,3.000000000000393,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=31.902327624248358),-1.7760185966492736,3.0000000000007163,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=33.12835930939868),-1.7804821309854657,3.0000000000006506,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=35.76790853545107),-1.7892447182376678,3.0000000000006004,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=36.61426694362716),-1.7918375089351126,3.000000000000656,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=37.63780222731692),-1.7948473492373835,3.0000000000007607,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=4.072820432856399),-1.36457258684265,3.000000000000501,omega=0.5,omega=0.5,0.3669612244474955,10.209752783122845,4.0,2.193018729868952,,
duffing,omega=0.5,rbf,rbf(gamma=4.137965701786939),-1.36826734022733,3.0000000000005165,omega=0.5,omega=0.5,0.393158259071962,10.123190410586178,5.0,5.259113243404047,,
duffing,omega=0.5,rbf,rbf(gamma=4.141044913674835),-1.3684408604416696,3.0000000000004774,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=4.198939329598638),-1.3716847258990148,3.000000000000471,omega=0.5,omega=0.5,0.4241930984831048,10.414978873966904,5.0,4.7560875763598585,,
duffing,omega=0.5,rbf,rbf(gamma=4.2246432123357955),-1.3731136860415385,3.000000000000514,omega=0.5,omega=0.5,0.4143116937093644,10.609515964701105,5.0,5.385164998962666,,
duffing,omega=0.5,rbf,rbf(gamma=4.239935053545244),-1.3739605535015835,3.0000000000005045,omega=0.5,omega=0.5,0.3787391305129829,10.097115051572068,5.0,3.8324221562269174,,
duffing,omega=0.5,rbf,rbf(gamma=4.258230433164061),-1.3749705836395223,3.000000000000527,omega=0.5,omega=0.5,0.4042141283031694,10.401072663752869,5.0,4.811089075685751,,
duffing,omega=0.5,rbf,rbf(gamma=4.284597145966449),-1.3764201535079117,3.000000000000439,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=4.3325752824261645),-1.3790396653253925,3.0000000000005156,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=4.3930435096724265),-1.3823080305640882,3.0000000000005524,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=4.470988566931384),-1.3864674372217043,3.0000000000004428,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=4.527004343740512),-1.3894199352000305,3.000000000000482,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=4.527821858536453),-1.3894628003634624,3.000000000000448,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=4.576783367953395),-1.3920183393816068,3.000000000000482,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=4.695539874725136),-1.3981226307060783,3.0000000000004703,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=4.704725278414615),-1.3985892985032085,3.000000000000439,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=4.711807653363746),-1.3989485899679732,3.000000000000488,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=4.802042454969445),-1.4034860951655288,3.000000000000514,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=4.827741389329526),-1.4047648958647017,3.000000000000424,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=4.840282137694677),-1.4053867861587797,3.000000000000531,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=5.030191842330899),-1.4146352364754078,3.0000000000004188,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=5.137886041753015),-1.4197423506269444,3.000000000000519,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=5.155241924572194),-1.4205563277763855,3.000000000000508,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=5.282213489436212),-1.426436043095854,3.000000000000371,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=5.292721336295903),-1.4269167814367278,3.000000000000608,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=5.665146324313894),-1.4434002356838118,3.0000000000005413,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=5.7870582985309715),-1.448570480401943,3.0000000000005667,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=5.939128388744899),-1.454871424460059,3.000000000000601,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=5.965993307897684),-1.4559678398079905,3.0000000000005738,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=6.249452280442342),-1.467241055769147,3.0000000000005063,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=6.4144448438783455),-1.4735631565829088,3.000000000000428,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=6.76056749764226),-1.486285735403247,3.0000000000005245,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=6.762277041217201),-1.4863468268579425,3.000000000000403,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=6.94686518776038),-1.492846049717256,3.00000000000049,omega=0.5,omega=0.5,0.1422341679592294,10.608637697354355,5.0,0.0399304984502469,,
duffing,omega=0.5,rbf,rbf(gamma=7.16959228646138),-1.5004393776831282,3.0000000000004565,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=7.213816454757681),-1.5019157679919857,3.000000000000567,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=7.783123947795396),-1.5200485671123236,3.0000000000005436,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=7.975581906062089),-1.5258322976034993,3.0000000000004916,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=8.28208982734967),-1.5347084463458678,3.000000000000582,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=8.569194291932899),-1.5426690079193628,3.000000000000691,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=8.665150564852329),-1.5452568255617465,3.000000000000844,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=8.786087019344853),-1.5484681403716951,3.000000000001391,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=8.941977133862768),-1.5525270715114716,3.0000000000006004,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=9.055643717072906),-1.5554309118915606,3.0000000000006435,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=9.15356673590679),-1.5578957840403722,3.0000000000005596,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=9.40945055682923),-1.564180966851788,3.000000000000657,omega=0.5,,,,,,,
duffing,omega=0.5,rbf,rbf(gamma=9.60408490993889),-1.5688160908907272,3.0000000000008966,omega=0.5,,,,,,,
duffing,omega=0.8,hermite,hermite(bad),-1.5317477428745334,3.0000000000000617,omega=0.8,omega=0.8,0.0119945764323646,15.361953714821496,3.1,0.1653359486674023,,
duffing,omega=0.8,hermite,hermite(good),-1.082901337440411,2.999999720962897,omega=0.8,omega=0.8,6.617443999038489e-07,119.4806515051798,3.1,-0.5605171696357543,,
duffing,omega=0.8,hermite,hermite(ugly),-0.3131337507591857,1.0000140971424922,omega=0.8,omega=0.8,0.0,0.0,1.0,-3.9398852709752585,,
duffing,omega=0.8,linear,linear,-1.3289279439111008,2.000000000000131,omega=0.8,omega=0.8,0.0,2.0298760004941787,1.7,0.0,,
duffing,omega=0.8,poly,poly(p=1),-1.318636718636191,2.9999999999999787,omega=0.8,omega=0.8,0.0,3.31734018390429,1.4,-8.040504232769223,,
duffing,omega=0.8,poly,poly(p=2),-1.0097763253576988,3.0000000000002487,omega=0.8,omega=0.8,0.0345151343556555,12.60337784191082,3.8,-0.7424522305384391,,
duffing,omega=0.8,poly,poly(p=3),1.8391519212801375,3.0000000000030425,omega=0.8,omega=0.8,0.1563957522110251,10.405565309865615,3.8,1.0959432954846602,,
duffing,omega=0.8,poly,poly(p=4),15.227390431658662,3.000000000001626,omega=0.8,omega=0.8,0.4582834023625172,8.932570157213163,3.9,4.413761367805149,,
duffing,omega=0.8,rbf,rbf(gamma=0.040225122233706376),-1.078118283137667,3.0000000000002944,omega=0.8,omega=0.8,0.0046560410139508,16.933948322223152,4.0,-1.145336453262286,,
duffing,omega=0.8,rbf,rbf(gamma=0.08045024446741275),-1.1327572678714677,3.00000000000011,omega=0.8,omega=0.8,0.0134933795082998,13.947382867715922,4.0,-1.9380639483039632,,
duffing,omega=0.8,rbf,rbf(gamma=0.08267492256039076),-1.135293153936307,3.000000000000257,omega=0.8,omega=0.8,0.0056638713767141,12.64672077518194,4.0,-2.2209458792171395,,
duffing,omega=0.8,rbf,rbf(gamma=0.09166822095266935),-1.145120380050252,3.0000000000001896,omega=0.8,,,,,,,
duffing,omega=0.8,rbf,rbf(gamma=0.09367506747882408),-1.1472249452677648,3.0000000000001807,omega=0.8,,,,,,,
duffing,omega=0.8,rbf,rbf(gamma=0.09476154683726143),-1.148351462993613,3.000000000000125,omega=0.8,,,,,,,
duffing,omega=0.8,rbf,rbf(gamma=0.0978227663349253),-1.1514779662072356,3.0000000000003215,omega=0.8,,,,,,,
duffing,omega=0.8,rbf,rbf(gamma=0.10210503979393232),-1.1557373857615711,3.0000000000003726,omega=0.8,,,,,,,
duffing,omega=0.8,rbf,rbf(gamma=0.10432317211131158),-1.1578931028228705,3.0000000000002736,omega=0.8,,,,,,,
duffing,omega=0.8,rbf,rbf(gamma=0.10706908204209302),-1.160515491943409,3.000000000000202,omega=0.8,,,,,,,
duffing,omega=0.8,rbf,rbf(gamma=0.10835773493417226),-1.1617289225467342,3.000000000000116,omega=0.8,,,,,,,
duffing,omega=0.8,rbf,rbf(gamma=0.10840328821782774),-1.1617716179639908,3.0000000000001363,omega=0.8,,,,,,,
duffing,omega=0.8,rbf,rbf(gamma=0.10960747720352937),-1.162895381638852,3.000000000000121,omega=0.8,,,,,,,
duffing,omega=0.8,rbf,rbf(gamma=0.10968176965101091),-1.162964405790469,3.0000000000002434,omega=0.8,,,,,,,
duffing,omega=0.8,rbf,rbf(gamma=0.11078877508879889),-1.1639887262983577,3.0000000000002225,omega=0.8,,,,,,,
