system,kind,family,kernel,sc,vamp2
duffing,omega=0.5,rbf,rbf(gamma=2.5689430208765076),-1.2648539269386543,3.0000000000005564
duffing,omega=0.5,rbf,rbf(gamma=2.577620962286097),-1.2655200749383877,3.0000000000007283
duffing,omega=0.5,rbf,rbf(gamma=2.641106744718106),-1.270357281911092,3.0000000000009677
duffing,omega=0.5,rbf,rbf(gamma=2.6463606681479517),-1.2707547648633173,3.000000000000954
duffing,omega=0.5,rbf,rbf(gamma=2.758881035679758),-1.279165178112762,3.000000000000473
duffing,omega=0.5,rbf,rbf(gamma=2.7822885698145963),-1.2808905444984642,3.0000000000004667
duffing,omega=0.5,rbf,rbf(gamma=2.832573162156947),-1.2845692402755566,3.0000000000005653
duffing,omega=0.5,rbf,rbf(gamma=2.859846834780187),-1.2865488000070722,3.0000000000005946
duffing,omega=0.5,rbf,rbf(gamma=2.8935291492654858),-1.2889784040566403,3.000000000000727
duffing,omega=0.5,rbf,rbf(gamma=2.9695641943724493),-1.2944024009676622,3.0000000000005715
duffing,omega=0.5,rbf,rbf(gamma=2.982996653948842),-1.2953519714541422,3.0000000000007083
duffing,omega=0.5,rbf,rbf(gamma=20.620967698288776),-1.7160662543996024,3.0000000000008504
duffing,omega=0.5,rbf,rbf(gamma=24.997809121769368),-1.744503865496549,3.000000000000584
duffing,omega=0.5,rbf,rbf(gamma=25.657779375513382),-1.7481021958181666,3.0000000000005813
duffing,omega=0.5,rbf,rbf(gamma=27.049108164868805),-1.7552187892222655,3.000000000000598
duffing,omega=0.5,rbf,rbf(gamma=27.78746075104152),-1.758759606577929,3.0000000000005334
duffing,omega=0.5,rbf,rbf(gamma=28.855265819030723),-1.763619267384503,3.0000000000005245
duffing,omega=0.5,rbf,rbf(gamma=3.0039977600636854),-1.2968314373599188,3.000000000000614
duffing,omega=0.5,rbf,rbf(gamma=3.017697096368131),-1.297793144553751,3.00000000000049
duffing,omega=0.5,rbf,rbf(gamma=3.124726140221171),-1.3052161998158527,3.0000000000004747
duffing,omega=0.5,rbf,rbf(gamma=3.2072224219391727),-1.310830198872399,3.0000000000004206
duffing,omega=0.5,rbf,rbf(gamma=3.38028374882113),-1.3223124206272407,3.0000000000005063
duffing,omega=0.5,rbf,rbf(gamma=3.3811385206086007),-1.3223681634362794,3.0000000000003717
duffing,omega=0.5,rbf,rbf(gamma=3.47343259388019),-1.328332215168284,3.000000000000496
duffing,omega=0.5,rbf,rbf(gamma=3.58479614323069),-1.335386521091838,3.000000000000489
duffing,omega=0.5,rbf,rbf(gamma=3.6069082273788404),-1.336769080589324,3.0000000000003735
duffing,omega=0.5,rbf,rbf(gamma=3.891561973897698),-1.3540494457740866,3.0000000000004223
duffing,omega=0.5,rbf,rbf(gamma=3.9877909530310447),-1.3596811861097546,3.0000000000003926
duffing,omega=0.5,rbf,rbf(gamma=31.902327624248358),-1.7760185966492736,3.0000000000007163
duffing,omega=0.5,rbf,rbf(gamma=33.12835930939868),-1.7804821309854655,3.0000000000006506
duffing,omega=0.5,rbf,rbf(gamma=35.76790853545107),-1.7892447182376678,3.0000000000006004
duffing,omega=0.5,rbf,rbf(gamma=36.61426694362716),-1.7918375089351126,3.000000000000656
duffing,omega=0.5,rbf,rbf(gamma=37.63780222731692),-1.7948473492373835,3.0000000000007607
duffing,omega=0.5,rbf,rbf(gamma=4.072820432856399),-1.36457258684265,3.000000000000501
duffing,omega=0.5,rbf,rbf(gamma=4.137965701786939),-1.36826734022733,3.0000000000005165
duffing,omega=0.5,rbf,rbf(gamma=4.141044913674835),-1.3684408604416696,3.0000000000004774
duffing,omega=0.5,rbf,rbf(gamma=4.198939329598638),-1.3716847258990148,3.000000000000471
duffing,omega=0.5,rbf,rbf(gamma=4.2246432123357955),-1.3731136860415383,3.000000000000514
duffing,omega=0.5,rbf,rbf(gamma=4.239935053545244),-1.3739605535015837,3.0000000000005045
duffing,omega=0.5,rbf,rbf(gamma=4.258230433164061),-1.3749705836395225,3.000000000000527
duffing,omega=0.5,rbf,rbf(gamma=4.284597145966449),-1.3764201535079117,3.000000000000439
duffing,omega=0.5,rbf,rbf(gamma=4.3325752824261645),-1.3790396653253925,3.0000000000005156
duffing,omega=0.5,rbf,rbf(gamma=4.3930435096724265),-1.3823080305640882,3.0000000000005524
duffing,omega=0.5,rbf,rbf(gamma=4.470988566931384),-1.3864674372217045,3.0000000000004428
duffing,omega=0.5,rbf,rbf(gamma=4.527004343740512),-1.3894199352000303,3.000000000000482
duffing,omega=0.5,rbf,rbf(gamma=4.527821858536453),-1.3894628003634624,3.000000000000448
duffing,omega=0.5,rbf,rbf(gamma=4.576783367953395),-1.3920183393816068,3.000000000000482
duffing,omega=0.5,rbf,rbf(gamma=4.695539874725136),-1.3981226307060783,3.0000000000004703
duffing,omega=0.5,rbf,rbf(gamma=4.704725278414615),-1.3985892985032085,3.000000000000439
duffing,omega=0.5,rbf,rbf(gamma=4.711807653363746),-1.3989485899679732,3.000000000000488
duffing,omega=0.5,rbf,rbf(gamma=4.802042454969445),-1.4034860951655288,3.000000000000514
duffing,omega=0.5,rbf,rbf(gamma=4.827741389329526),-1.4047648958647017,3.000000000000424
duffing,omega=0.5,rbf,rbf(gamma=4.840282137694677),-1.4053867861587797,3.000000000000531
duffing,omega=0.5,rbf,rbf(gamma=5.030191842330899),-1.4146352364754078,3.0000000000004188
duffing,omega=0.5,rbf,rbf(gamma=5.137886041753015),-1.4197423506269444,3.000000000000519
duffing,omega=0.5,rbf,rbf(gamma=5.155241924572194),-1.4205563277763857,3.000000000000508
duffing,omega=0.5,rbf,rbf(gamma=5.282213489436212),-1.426436043095854,3.000000000000371
duffing,omega=0.5,rbf,rbf(gamma=5.292721336295903),-1.4269167814367278,3.000000000000608
duffing,omega=0.5,rbf,rbf(gamma=5.665146324313894),-1.4434002356838118,3.0000000000005413
duffing,omega=0.5,rbf,rbf(gamma=5.7870582985309715),-1.448570480401943,3.0000000000005667
duffing,omega=0.5,rbf,rbf(gamma=5.939128388744899),-1.454871424460059,3.000000000000601
duffing,omega=0.5,rbf,rbf(gamma=5.965993307897684),-1.4559678398079905,3.0000000000005738
duffing,omega=0.5,rbf,rbf(gamma=6.249452280442342),-1.467241055769147,3.0000000000005063
duffing,omega=0.5,rbf,rbf(gamma=6.4144448438783455),-1.4735631565829088,3.000000000000428
duffing,omega=0.5,rbf,rbf(gamma=6.76056749764226),-1.486285735403247,3.0000000000005245
duffing,omega=0.5,rbf,rbf(gamma=6.762277041217201),-1.4863468268579423,3.000000000000403
duffing,omega=0.5,rbf,rbf(gamma=6.94686518776038),-1.492846049717256,3.00000000000049
duffing,omega=0.5,rbf,rbf(gamma=7.16959228646138),-1.5004393776831282,3.0000000000004565
duffing,omega=0.5,rbf,rbf(gamma=7.213816454757681),-1.5019157679919857,3.000000000000567
duffing,omega=0.5,rbf,rbf(gamma=7.783123947795396),-1.5200485671123236,3.0000000000005436
duffing,omega=0.5,rbf,rbf(gamma=7.975581906062089),-1.5258322976034993,3.0000000000004916
duffing,omega=0.5,rbf,rbf(gamma=8.28208982734967),-1.5347084463458678,3.000000000000582
duffing,omega=0.5,rbf,rbf(gamma=8.569194291932899),-1.5426690079193628,3.0000000000006914
duffing,omega=0.5,rbf,rbf(gamma=8.665150564852329),-1.5452568255617465,3.0000000000008438
duffing,omega=0.5,rbf,rbf(gamma=8.786087019344853),-1.5484681403716951,3.000000000001391
duffing,omega=0.5,rbf,rbf(gamma=8.941977133862768),-1.5525270715114716,3.0000000000006004
duffing,omega=0.5,rbf,rbf(gamma=9.055643717072906),-1.5554309118915606,3.0000000000006435
duffing,omega=0.5,rbf,rbf(gamma=9.15356673590679),-1.5578957840403722,3.0000000000005596
duffing,omega=0.5,rbf,rbf(gamma=9.40945055682923),-1.564180966851788,3.000000000000657
duffing,omega=0.5,rbf,rbf(gamma=9.60408490993889),-1.5688160908907272,3.0000000000008966
duffing,omega=0.8,hermite,hermite(bad),-1.5317477428745334,3.0000000000000617
duffing,omega=0.8,hermite,hermite(good),-1.082901337440411,2.999999720962897
duffing,omega=0.8,hermite,hermite(ugly),-0.3131337507591857,1.0000140971424922
duffing,omega=0.8,linear,linear,-1.3289279439111008,2.000000000000131
duffing,omega=0.8,poly,poly(p=1),-1.318636718636191,2.9999999999999787
duffing,omega=0.8,poly,poly(p=2),-1.0097763253576988,3.0000000000002487
duffing,omega=0.8,poly,poly(p=3),1.8391519212801375,3.0000000000030425
duffing,omega=0.8,poly,poly(p=4),15.227390431658662,3.000000000001626
duffing,omega=0.8,rbf,rbf(gamma=0.040225122233706376),-1.078118283137667,3.0000000000002944
duffing,omega=0.8,rbf,rbf(gamma=0.08045024446741275),-1.1327572678714675,3.00000000000011
duffing,omega=0.8,rbf,rbf(gamma=0.08267492256039076),-1.135293153936307,3.000000000000257
duffing,omega=0.8,rbf,rbf(gamma=0.09166822095266935),-1.145120380050252,3.0000000000001896
duffing,omega=0.8,rbf,rbf(gamma=0.09367506747882408),-1.1472249452677648,3.0000000000001807
duffing,omega=0.8,rbf,rbf(gamma=0.09476154683726143),-1.148351462993613,3.000000000000125
duffing,omega=0.8,rbf,rbf(gamma=0.0978227663349253),-1.1514779662072356,3.0000000000003215
duffing,omega=0.8,rbf,rbf(gamma=0.10210503979393232),-1.1557373857615711,3.0000000000003726
duffing,omega=0.8,rbf,rbf(gamma=0.10432317211131158),-1.1578931028228705,3.0000000000002736
duffing,omega=0.8,rbf,rbf(gamma=0.10706908204209302),-1.160515491943409,3.000000000000202
duffing,omega=0.8,rbf,rbf(gamma=0.10835773493417226),-1.1617289225467342,3.000000000000116
duffing,omega=0.8,rbf,rbf(gamma=0.10840328821782774),-1.1617716179639908,3.0000000000001363
duffing,omega=0.8,rbf,rbf(gamma=0.10960747720352937),-1.162895381638852,3.000000000000121
duffing,omega=0.8,rbf,rbf(gamma=0.10968176965101091),-1.1629644057904687,3.0000000000002434
duffing,omega=0.8,rbf,rbf(gamma=0.11078877508879889),-1.1639887262983577,3.0000000000002225
duffing,omega=0.8,rbf,rbf(gamma=0.1151886230268983),-1.1679839185831895,3.0000000000002918
duffing,omega=0.8,rbf,rbf(gamma=0.11521616899868364),-1.1680085558525677,3.0000000000001226
duffing,omega=0.8,rbf,rbf(gamma=0.11903475762915991),-1.171380009128125,3.0000000000001914
duffing,omega=0.8,rbf,rbf(gamma=0.11944144006950164),-1.1717340087081258,3.000000000000121
duffing,omega=0.8,rbf,rbf(gamma=0.12048861768048315),-1.172641127575776,3.0000000000001594
duffing,omega=0.8,rbf,rbf(gamma=0.12213872348672236),-1.1740577950359348,3.000000000000135
duffing,omega=0.8,rbf,rbf(gamma=0.12632936014066443),-1.1775871657808583,3.0000000000002367
duffing,omega=0.8,rbf,rbf(gamma=0.1399376718065482),-1.1884138800226285,3.000000000000226
duffing,omega=0.8,rbf,rbf(gamma=0.14039184272393843),-1.1887594889886801,3.000000000000199
duffing,omega=0.8,rbf,rbf(gamma=0.1453101416731566),-1.192441077639048,3.0000000000001847
duffing,omega=0.8,rbf,rbf(gamma=0.15087544394796257),-1.1964768432470476,3.000000000000244
duffing,omega=0.8,rbf,rbf(gamma=0.15128694180796295),-1.1967699529749651,3.00000000000013
duffing,omega=0.8,rbf,rbf(gamma=0.15954183797627358),-1.202502779576652,3.000000000000213
duffing,omega=0.8,rbf,rbf(gamma=0.1609004889348255),-1.2034203110000468,3.000000000000227
duffing,omega=0.8,rbf,rbf(gamma=0.16534984512078152),-1.2063758401201363,3.0000000000001794
duffing,omega=0.8,rbf,rbf(gamma=0.17243006472998487),-1.210929530450542,3.0000000000001728
duffing,omega=0.8,rbf,rbf(gamma=0.17389303561341227),-1.211848477832005,3.000000000000149
duffing,omega=0.8,rbf,rbf(gamma=0.17874042717376168),-1.2148417009842971,3.0000000000002203
duffing,omega=0.8,rbf,rbf(gamma=0.1833364419053387),-1.2176088566113272,3.0000000000001177
duffing,omega=0.8,rbf,rbf(gamma=0.18735013495764816),-1.2199712450501041,3.000000000000204
duffing,omega=0.8,rbf,rbf(gamma=0.18774986000398033),-1.2202038246445441,3.0000000000001967
duffing,omega=0.8,rbf,rbf(gamma=0.18860606852300818),-1.2207003936319454,3.0000000000002665
duffing,omega=0.8,rbf,rbf(gamma=0.18952309367452286),-1.2212298074537427,3.0000000000002767
duffing,omega=0.8,rbf,rbf(gamma=0.1956455326698506),-1.2247015533321604,3.000000000000204
duffing,omega=0.8,rbf,rbf(gamma=0.20421007958786463),-1.2293828297290545,3.0000000000002824
duffing,omega=0.8,rbf,rbf(gamma=0.20864634422262315),-1.2317315983819936,3.000000000000176
duffing,omega=0.8,rbf,rbf(gamma=0.21413816408418604),-1.2345710434861004,3.0000000000002447
duffing,omega=0.8,rbf,rbf(gamma=0.21671546986834453),-1.2358784866120156,3.0000000000002047
duffing,omega=0.8,rbf,rbf(gamma=0.21680657643565548),-1.2359244172890531,3.000000000000261
duffing,omega=0.8,rbf,rbf(gamma=0.21921495440705874),-1.237131579854122,3.000000000000172
duffing,omega=0.8,rbf,rbf(gamma=0.21936353930202182),-1.237205617023703,3.00000000000027
duffing,omega=0.8,rbf,rbf(gamma=0.22157755017759778),-1.2383028574139676,3.0000000000002416
duffing,omega=0.8,rbf,rbf(gamma=0.2303772460537966),-1.242556758220439,3.0000000000002536
duffing,omega=0.8,rbf,rbf(gamma=0.2304323379973673),-1.2425828672792851,3.0000000000002878
duffing,omega=0.8,rbf,rbf(gamma=0.23806951525831982),-1.2461420053787802,3.0000000000002625
duffing,omega=0.8,rbf,rbf(gamma=0.23888288013900327),-1.2465141647609441,3.0000000000002522
duffing,omega=0.8,rbf,rbf(gamma=0.2409772353609663),-1.2474665118617703,3.0000000000002367
duffing,omega=0.8,rbf,rbf(gamma=0.24427744697344472),-1.2489501148630415,3.000000000000194
duffing,omega=0.8,rbf,rbf(gamma=0.25265872028132885),-1.2526273289450902,3.000000000000231
duffing,omega=0.8,rbf,rbf(gamma=0.2545512770535249),-1.2534403098744908,3.0000000000003006
duffing,omega=0.8,rbf,rbf(gamma=0.2586228563616837),-1.2551684324176295,3.0000000000001545
duffing,omega=0.8,rbf,rbf(gamma=0.2624337080999149),-1.2567606804540006,3.0000000000002456
duffing,omega=0.8,rbf,rbf(gamma=0.2640402007709872),-1.2574247735994764,3.0000000000002647
duffing,omega=0.8,rbf,rbf(gamma=0.26499594084657774),-1.2578178837295775,3.000000000000133
duffing,omega=0.8,rbf,rbf(gamma=0.26613940207275383),-1.2582862889574855,3.000000000000193
duffing,omega=0.8,rbf,rbf(gamma=0.2798753436130964),-1.2637560506399599,3.000000000000298
duffing,omega=0.8,rbf,rbf(gamma=0.28078368544787685),-1.2641079315550952,3.0000000000001914
duffing,omega=0.8,rbf,rbf(gamma=0.282937771483782),-1.264937722513632,3.0000000000002007
duffing,omega=0.8,rbf,rbf(gamma=0.2906202833463132),-1.2678449502287545,3.000000000000158
duffing,omega=0.8,rbf,rbf(gamma=0.293471242170321),-1.2689036883570657,3.0000000000001577
duffing,omega=0.8,rbf,rbf(gamma=0.2944879783352341),-1.2692787018959706,3.00000000000016
duffing,omega=0.8,rbf,rbf(gamma=0.30173383683309535),-1.2719132420402712,3.0000000000002576
duffing,omega=0.8,rbf,rbf(gamma=0.30175088789592514),-1.2719193645333495,3.0000000000002314
duffing,omega=0.8,rbf,rbf(gamma=0.3025176336059173),-1.2721943110665235,3.0000000000002243
duffing,omega=0.8,rbf,rbf(gamma=0.3025738836159259),-1.2722144534514876,3.0000000000002616
duffing,omega=0.8,rbf,rbf(gamma=0.31908367595254716),-1.277965978215275,3.0000000000003233
duffing,omega=0.8,rbf,rbf(gamma=0.32111787760956345),-1.2786534263773375,3.000000000000257
duffing,omega=0.8,rbf,rbf(gamma=0.321800977869651),-1.2788832777863304,3.000000000000169
duffing,omega=0.8,rbf,rbf(gamma=0.33069969024156304),-1.2818328223544675,3.0000000000002753
duffing,omega=0.8,rbf,rbf(gamma=0.33079508351849396),-1.281864000726156,3.000000000000235
duffing,omega=0.8,rbf,rbf(gamma=0.34486012945996974),-1.2863637935156886,3.0000000000001656
duffing,omega=0.8,rbf,rbf(gamma=0.34778607122682453),-1.2872764888455392,3.0000000000003055
duffing,omega=0.8,rbf,rbf(gamma=0.3540716452696184),-1.2892112409653806,3.0000000000004037
duffing,omega=0.8,rbf,rbf(gamma=0.35748085434752336),-1.290246214995552,3.0000000000003375
duffing,omega=0.8,rbf,rbf(gamma=0.3666728838106774),-1.2929881948593243,3.0000000000002935
duffing,omega=0.8,rbf,rbf(gamma=0.37287458174360527),-1.2947996571140694,3.0000000000003193
duffing,omega=0.8,rbf,rbf(gamma=0.3747002699152963),-1.2953272184141522,3.00000000000033
duffing,omega=0.8,rbf,rbf(gamma=0.37549972000796067),-1.2955574293866425,3.000000000000341
duffing,omega=0.8,rbf,rbf(gamma=0.37721213704601636),-1.2960489088970084,3.000000000000289
duffing,omega=0.8,rbf,rbf(gamma=0.3790461873490457),-1.2965728533577803,3.0000000000003637
duffing,omega=0.8,rbf,rbf(gamma=0.3912910653397012),-1.3000081107406884,3.0000000000003655
duffing,omega=0.8,rbf,rbf(gamma=0.40842015917572927),-1.304641054285738,3.000000000000376
duffing,omega=0.8,rbf,rbf(gamma=0.4172926884452463),-1.3069673013880696,3.0000000000002505
duffing,omega=0.8,rbf,rbf(gamma=0.42253546860264124),-1.308319645357572,3.0000000000002376
duffing,omega=0.8,rbf,rbf(gamma=0.4282763281683721),-1.309782200482893,3.0000000000002327
duffing,omega=0.8,rbf,rbf(gamma=0.43343093973668906),-1.3110796036920898,3.0000000000003015
duffing,omega=0.8,rbf,rbf(gamma=0.43361315287131097),-1.311125198181544,3.0000000000002403
duffing,omega=0.8,rbf,rbf(gamma=0.4384299088141175),-1.31232395722171,3.0000000000002722
duffing,omega=0.8,rbf,rbf(gamma=0.43872707860404364),-1.3123975070803666,3.000000000000257
duffing,omega=0.8,rbf,rbf(gamma=0.44315510035519556),-1.313487929958348,3.000000000000353
duffing,omega=0.8,rbf,rbf(gamma=0.4607544921075932),-1.3177235286149127,3.0000000000003317
duffing,omega=0.8,rbf,rbf(gamma=0.4608646759947346),-1.3177495699273303,3.0000000000003646
duffing,omega=0.8,rbf,rbf(gamma=0.47613903051663964),-1.3213053399568773,3.0000000000003393
duffing,omega=0.8,rbf,rbf(gamma=0.47776576027800655),-1.3216778645040088,3.000000000000414
duffing,omega=0.8,rbf,rbf(gamma=0.4819544707219326),-1.3226318118305795,3.0000000000004854
duffing,omega=0.8,rbf,rbf(gamma=0.48855489394688945),-1.324119892711632,3.0000000000003353
duffing,omega=0.8,rbf,rbf(gamma=0.5053174405626577),-1.327819508116538,3.0000000000003375
duffing,omega=0.8,rbf,rbf(gamma=0.5091025541070499),-1.32863977958291,3.0000000000002203
duffing,omega=0.8,rbf,rbf(gamma=0.5172457127233674),-1.330386414499409,3.000000000000282
duffing,omega=0.8,rbf,rbf(gamma=0.5248674161998298),-1.3319995094611203,3.000000000000286
duffing,omega=0.8,rbf,rbf(gamma=0.5280804015419744),-1.3326734149489021,3.000000000000314
duffing,omega=0.8,rbf,rbf(gamma=0.5299918816931555),-1.3330726513691318,3.0000000000003495
duffing,omega=0.8,rbf,rbf(gamma=0.5322788041455077),-1.3335486693413154,3.000000000000289
duffing,omega=0.8,rbf,rbf(gamma=0.5415719103032706),-1.3354650521365607,3.000000000000473
duffing,omega=0.8,rbf,rbf(gamma=0.5597506872261928),-1.3391339674544172,3.000000000000284
duffing,omega=0.8,rbf,rbf(gamma=0.5615673708957537),-1.3394950499385405,3.0000000000002793
duffing,omega=0.8,rbf,rbf(gamma=0.565875542967564),-1.340347430294851,3.0000000000003317
duffing,omega=0.8,rbf,rbf(gamma=0.5812405666926264),-1.3433439594189587,3.0000000000003495
duffing,omega=0.8,rbf,rbf(gamma=0.586942484340642),-1.3444392734489374,3.0000000000002216
duffing,omega=0.8,rbf,rbf(gamma=0.5889759566704682),-1.3448277762622596,3.0000000000002665
duffing,omega=0.8,rbf,rbf(gamma=0.6002553068711807),-1.3469630153768077,3.0000000000002793
duffing,omega=0.8,rbf,rbf(gamma=0.6034676736661907),-1.3475651480904933,3.000000000000323
duffing,omega=0.8,rbf,rbf(gamma=0.6035017757918503),-1.3475715262962222,3.0000000000003713
duffing,omega=0.8,rbf,rbf(gamma=0.6050352672118346),-1.3478580375983575,3.0000000000003086
duffing,omega=0.8,rbf,rbf(gamma=0.6051477672318518),-1.3478790334752315,3.000000000000334
duffing,omega=0.8,rbf,rbf(gamma=0.6287739802913623),-1.352220405621326,3.0000000000002593
duffing,omega=0.8,rbf,rbf(gamma=0.6381673519050943),-1.3539103706974085,3.000000000000355
duffing,omega=0.8,rbf,rbf(gamma=0.6422357552191269),-1.35463622913988,3.000000000000304
duffing,omega=0.8,rbf,rbf(gamma=0.643601955739302),-1.3548791668477271,3.000000000000307
duffing,omega=0.8,rbf,rbf(gamma=0.6602766861795265),-1.3578122453099717,3.0000000000003335
duffing,omega=0.8,rbf,rbf(gamma=0.6613993804831261),-1.3580076467129765,3.0000000000003233
duffing,omega=0.8,rbf,rbf(gamma=0.6615901670369879),-1.358040826959719,3.0000000000002807
duffing,omega=0.8,rbf,rbf(gamma=0.6897202589199395),-1.36285440404783,3.000000000000244
duffing,omega=0.8,rbf,rbf(gamma=0.6955721424536491),-1.3638368716416067,3.0000000000003397
duffing,omega=0.8,rbf,rbf(gamma=0.7081432905392367),-1.3659265020277083,3.000000000000329
duffing,omega=0.8,rbf,rbf(gamma=0.7149617086950467),-1.3670482534792194,3.0000000000003566
duffing,omega=0.8,rbf,rbf(gamma=0.7233822873163714),-1.3684226144474767,3.000000000000251
duffing,omega=0.8,rbf,rbf(gamma=0.7333457676213548),-1.370033527355357,3.0000000000002776
duffing,omega=0.8,rbf,rbf(gamma=0.7423910485931123),-1.3714820331249407,3.000000000000379
duffing,omega=0.8,rbf,rbf(gamma=0.7457491634872105),-1.3720164930921808,3.000000000000311
