kernel,kind,method,eigenfunction_id,n,bias_mean,bias_std,dist_mean,trunc_mean,spurious_mean,spurious_std
resolvent(beta=0.01),cycle_12,Reduced Rank,4,10,0.9836907501566454,0.498132096678903,7.028924952712566,0.13971350591849058,0.722745535033202,0.05093553108098139
resolvent(beta=0.01),cycle_12,Reduced Rank,5,10,0.8614910708740209,0.0030474963331018896,6.314555951962758,0.13971350591849058,0.9352682175607602,0.0029267478643990497
resolvent(beta=0.01),path_12,Principal Components (kDMD),1,10,0.20545857063344625,0.0009666135670738863,3.921389264652509,0.052394914483633426,0.039241264571072784,0.0032120095958303486
resolvent(beta=0.01),path_12,Principal Components (kDMD),2,10,0.3599489062882611,0.005912609642214185,6.870027266717477,0.052394914483633426,0.5175306667599642,0.032713317017890514
resolvent(beta=0.01),path_12,Principal Components (kDMD),3,10,0.4877495275850995,0.004964914256247119,9.3091621082657,0.052394914483633426,0.728553083809077,0.012020227924529937
resolvent(beta=0.01),path_12,Principal Components (kDMD),4,10,0.5874433793266689,0.004041824037083834,11.211877166206914,0.052394914483633426,0.8625784294180459,0.006861932979993142
resolvent(beta=0.01),path_12,Principal Components (kDMD),5,10,0.6643844469470674,0.0034222104309552795,12.680289260165681,0.052394914483633426,0.9542614089420297,0.009670543857405837
resolvent(beta=0.01),path_12,Reduced Rank,1,10,0.5658124330307167,0.013264801516960294,3.9185202820424236,0.14438623172013537,0.029078251560043972,0.0015543243636481087
resolvent(beta=0.01),path_12,Reduced Rank,2,10,2.367800283368436,0.12772063593262983,16.39327323544919,0.14438623172013537,0.45488388516276856,0.04983120028715831
resolvent(beta=0.01),path_12,Reduced Rank,3,10,0.8231474161000583,0.34050409793040876,5.662553683583376,0.14438623172013537,0.5246378778386745,0.03394892308947839
resolvent(beta=0.01),path_12,Reduced Rank,4,10,0.802840459109668,0.21569034305995616,5.5670557524809645,0.14438623172013537,0.7315193839248736,0.010492426356156874
resolvent(beta=0.01),path_12,Reduced Rank,5,10,0.9474980571842788,0.2417580357252358,6.558059637604261,0.14438623172013537,0.8684310226511348,0.005935787866821511
resolvent(beta=0.03),cycle_12,Principal Components (kDMD),1,10,0.21347205206340242,0.0007334929595166243,5.175964282224406,0.0412428981132851,0.025060167129272927,0.004321865701918197
resolvent(beta=0.03),cycle_12,Principal Components (kDMD),2,10,0.37871021426787055,0.004566064538718056,9.182466472575351,0.0412428981132851,0.7058828150298324,0.01684830522925119
resolvent(beta=0.03),cycle_12,Principal Components (kDMD),3,10,0.38446082858576086,0.004795321096685431,9.321716802874628,0.0412428981132851,0.6987298570491378,0.016025226469861452
resolvent(beta=0.03),cycle_12,Principal Components (kDMD),4,10,0.5161619880051649,0.002063641553836116,12.515168284366318,0.0412428981132851,0.929448704778727,0.006520627275578902
resolvent(beta=0.03),cycle_12,Principal Components (kDMD),5,10,0.5183608744654562,0.0020078812894767303,12.568470485068397,0.0412428981132851,0.9253704727295403,0.004022728837335691
resolvent(beta=0.03),cycle_12,Reduced Rank,1,10,0.7189833490598796,0.022533104203751365,5.173782935943339,0.13896602236670633,0.021131437103252788,0.008365057824447455
resolvent(beta=0.03),cycle_12,Reduced Rank,2,10,2.3980772613777273,0.11271728732751714,17.297855618121332,0.13896602236670633,0.5857104592118864,0.06326997840308432
resolvent(beta=0.03),cycle_12,Reduced Rank,3,10,1.2137555491580012,0.45775503377249643,8.688418465012917,0.13896602236670633,0.7006642361233171,0.008555126683466628
resolvent(beta=0.03),cycle_12,Reduced Rank,4,10,1.5415541260426584,0.668707666132407,11.149168595632814,0.13896602236670633,0.7202315376419172,0.04005560307935589
resolvent(beta=0.03),cycle_12,Reduced Rank,5,10,1.243110141781342,0.3026212711801411,8.844387684824254,0.13896602236670633,0.9403857016816719,0.008327769497570898
resolvent(beta=0.03),path_12,Principal Components (kDMD),1,10,0.2675868169317855,0.0008794622490144248,5.177748161586246,0.051680155428273845,0.06799551493934214,0.00557343891111328
resolvent(beta=0.03),path_12,Principal Components (kDMD),2,10,0.3760160735812016,0.006376537862481257,7.275977178783229,0.051680155428273845,0.5175976753160476,0.0327215476984258
resolvent(beta=0.03),path_12,Principal Components (kDMD),3,10,0.48958063750728786,0.004938979975654762,9.473348976078487,0.051680155428273845,0.7285542396306546,0.01216289468181234
resolvent(beta=0.03),path_12,Principal Components (kDMD),4,10,0.5841432699677218,0.003928571541982356,11.303084288215064,0.051680155428273845,0.8627130417494806,0.006904067837704718
resolvent(beta=0.03),path_12,Principal Components (kDMD),5,10,0.6586036014816068,0.0034061178210687765,12.743804030829619,0.051680155428273845,0.9543967899523105,0.009741088226037264
resolvent(beta=0.03),path_12,Reduced Rank,1,10,0.7458151701782849,0.015806386070509826,5.180247339937587,0.1439686069192862,0.0500727896916344,0.0026718577860907157
resolvent(beta=0.03),path_12,Reduced Rank,2,10,2.3614777178446333,0.08654931041819741,16.402360424823172,0.1439686069192862,0.4537790694408918,0.049629812465243534
resolvent(beta=0.03),path_12,Reduced Rank,3,10,1.0268508793864093,0.35947151909998803,7.156181747070309,0.1439686069192862,0.5195138714219252,0.04140451438156545
resolvent(beta=0.03),path_12,Reduced Rank,4,10,1.1137263825199508,0.3053397610105672,7.6864906923307155,0.1439686069192862,0.729610701098115,0.010799479355948886
resolvent(beta=0.03),path_12,Reduced Rank,5,10,2.7689009399365867,3.7433573192104586,19.38485211943555,0.1439686069192862,0.8696865582820319,0.005529603417795933
