kernel,kind,method,n_modes_used,weight_sum,agg_bias_mean,agg_bias_std,agg_dist_mean,agg_trunc_mean,agg_spurious_mean,agg_spurious_std,mean_spurious_ref_count,mean_spurious_residual_count,mean_spectral_gap,std_spectral_gap,mean_rank
rbf(gamma=1.5294199467292677),0.7647099733646339,PCR,3.0,1.0,0.6149692220699541,,9.372324602444342,0.0656154420760851,0.36705117833259016,,0.2,2.8,0.024677913949291995,0.01138252956777995,3.0
rbf(gamma=1.5294199467292677),0.7647099733646339,Reduced Rank,3.0,1.0,2597.803952235696,,110.34411900661178,23.54274949696265,0.35909175817040084,,0.0,2.8,0.02265291468442896,0.00922970579515119,3.0
rbf(gamma=1.6680336249730923),0.41700840624327307,PCR,3.0,1.0,0.8234690141148326,,9.466928064771004,0.08698376162582067,0.37316488598618,,0.0,2.6,0.014421500742220105,0.006001236449718357,3.0
rbf(gamma=1.6680336249730923),0.41700840624327307,Reduced Rank,3.0,1.0,2935.532934589985,,95.86470165470804,30.621624893418904,0.3659843742705437,,0.0,2.6,0.01384848338017497,0.005440083967243311,3.0
rbf(gamma=1.903189023151864),0.475797255787966,PCR,3.0,1.0,0.8558114712135588,,9.356283253564392,0.09146917082566165,0.3639222438684126,,0.0,2.4,0.011821428185017213,0.0035860777598488514,3.0
rbf(gamma=1.903189023151864),0.475797255787966,Reduced Rank,3.0,1.0,1584.6154205460853,,71.82891496929618,22.060968361048488,0.35884548890352946,,0.0,2.4,0.01142989480798664,0.0031878364407294723,3.0
rbf(gamma=2.0949118771944537),0.5237279692986134,PCR,3.0,1.0,0.8856182706250728,,9.256246758653553,0.09567790203919521,0.3861810210392107,,0.0,2.8,0.00969655292521594,0.001507383683992445,3.0
rbf(gamma=2.0949118771944537),0.5237279692986134,Reduced Rank,3.0,1.0,2069.4512833588374,,100.39066601962156,20.61398101447358,0.3770951445323989,,0.0,2.8,0.009379974574872585,0.001249535875996304,3.0
rbf(gamma=2.2011538806303657),0.5502884701575914,PCR,3.0,1.0,0.9635085884884393,,9.43977807700237,0.10206898728220996,0.37528531931708375,,0.0,2.6,0.017025317427935206,0.006929974210407531,3.0
rbf(gamma=2.2011538806303657),0.5502884701575914,Reduced Rank,3.0,1.0,5015.806511089372,,83.23799267673164,60.25861928901959,0.3621692943132867,,0.0,2.6,0.016078802707536054,0.005827009310946445,3.0
rbf(gamma=2.490817391274662),0.6227043478186655,PCR,3.0,1.0,0.82027815270344,,9.4908466895979,0.0864283429635921,0.4059153526833834,,0.0,2.8,0.019438185587775436,0.009048346124348008,3.0
rbf(gamma=2.490817391274662),0.6227043478186655,Reduced Rank,3.0,1.0,1399.174740696166,,91.11905380058266,15.355457309272662,0.38164087087552534,,0.0,2.8,0.0183309125674896,0.00793760814876516,3.0
rbf(gamma=2.50699304758927),0.6267482618973175,PCR,3.0,1.0,0.8308722862349067,,9.454200757231455,0.08788392668723247,0.3751281273665317,,0.0,2.6,0.020673506415020283,0.010187165436496434,3.0
rbf(gamma=2.50699304758927),0.6267482618973175,Reduced Rank,3.0,1.0,1975.9326788813191,,91.35344781796205,21.62953589686856,0.36118631875454615,,0.0,2.6,0.019215924887725742,0.008759211010710755,3.0
rbf(gamma=2.5744446193586072),0.6436111548396518,PCR,3.0,1.0,0.8534967169485134,,9.308103497847826,0.09169394357785715,0.3923812815002169,,0.0,2.6,0.015643281521119955,0.004236806049088427,3.0
rbf(gamma=2.5744446193586072),0.6436111548396518,Reduced Rank,3.0,1.0,2238.5761689039628,,104.59775762811682,21.40176060812811,0.38175837669282486,,0.0,2.6,0.015121291417236593,0.0037643678185947885,3.0
rbf(gamma=3.0588398934585355),0.7647099733646339,PCR,3.0,1.0,0.8213749087224335,,9.513986776943778,0.08633340869391955,0.4110316238395747,,0.2,2.8,0.024677913949291995,0.01138252956777995,3.0
rbf(gamma=3.0588398934585355),0.7647099733646339,Reduced Rank,3.0,1.0,6527.895199364284,,134.04031718737826,48.700982930671366,0.4016185267461646,,0.0,2.8,0.02265291468442896,0.00922970579515119,3.0
