kind,kernel,method,trial,spurious_ref_count,spurious_residual_count,spectral_gap,rank
damping=0.3,rbf(gamma=25.0),Principal Components (kDMD),2,0,2,0.00047536181781282494,5
damping=0.3,rbf(gamma=25.0),Principal Components (kDMD),3,0,2,0.0005731746429955553,5
damping=0.3,rbf(gamma=25.0),Principal Components (kDMD),4,0,0,0.0005406590747231155,5
damping=0.3,rbf(gamma=25.0),Principal Components (kDMD),5,0,2,0.00048403447305211955,5
damping=0.3,rbf(gamma=25.0),Principal Components (kDMD),6,0,2,0.0005668337202378027,5
damping=0.3,rbf(gamma=25.0),Principal Components (kDMD),7,0,2,0.0012209038070125633,5
damping=0.3,rbf(gamma=25.0),Principal Components (kDMD),8,0,2,0.0005235960833176456,5
damping=0.3,rbf(gamma=25.0),Principal Components (kDMD),9,0,2,0.0005183569639037877,5
damping=0.3,rbf(gamma=0.5),Reduced Rank,0,0,0,0.0015543772642294673,5
damping=0.3,rbf(gamma=0.5),Reduced Rank,1,0,4,0.001440651883475641,5
damping=0.3,rbf(gamma=0.5),Reduced Rank,2,0,0,0.001498756107652932,5
damping=0.3,rbf(gamma=0.5),Reduced Rank,3,0,0,0.0013590766373799967,5
damping=0.3,rbf(gamma=0.5),Reduced Rank,4,0,4,0.0015941808031115778,5
damping=0.3,rbf(gamma=0.5),Reduced Rank,5,0,4,0.0015131314763247028,5
damping=0.3,rbf(gamma=0.5),Reduced Rank,6,0,0,0.0013366095154180302,5
damping=0.3,rbf(gamma=0.5),Reduced Rank,7,0,4,0.0015984655393121994,5
damping=0.3,rbf(gamma=0.5),Reduced Rank,8,0,0,0.0014803342459545066,5
damping=0.3,rbf(gamma=0.5),Reduced Rank,9,0,0,0.001528448290975648,5
damping=0.3,rbf(gamma=1.0),Reduced Rank,0,0,0,0.001493959000325229,5
damping=0.3,rbf(gamma=1.0),Reduced Rank,1,0,4,0.0012869641339396942,5
damping=0.3,rbf(gamma=1.0),Reduced Rank,2,0,0,0.0014094807097064788,5
damping=0.3,rbf(gamma=1.0),Reduced Rank,3,0,0,0.0011538892537142909,5
damping=0.3,rbf(gamma=1.0),Reduced Rank,4,0,2,0.0015655812970655214,5
damping=0.3,rbf(gamma=1.0),Reduced Rank,5,0,4,0.001428464852713196,5
damping=0.3,rbf(gamma=1.0),Reduced Rank,6,0,0,0.0011432949036700446,5
damping=0.3,rbf(gamma=1.0),Reduced Rank,7,0,4,0.0015971105171159738,5
damping=0.3,rbf(gamma=1.0),Reduced Rank,8,0,0,0.0013731253732587323,5
damping=0.3,rbf(gamma=1.0),Reduced Rank,9,0,0,0.0014388174565601597,5
damping=0.3,rbf(gamma=2.5),Reduced Rank,0,0,0,0.0012835675803378743,5
damping=0.3,rbf(gamma=2.5),Reduced Rank,1,0,0,0.0009466146443596335,5
damping=0.3,rbf(gamma=2.5),Reduced Rank,2,0,0,0.0011922197373394061,5
damping=0.3,rbf(gamma=2.5),Reduced Rank,3,0,0,0.0007769201974451301,5
damping=0.3,rbf(gamma=2.5),Reduced Rank,4,0,2,0.0014256844066043994,5
damping=0.3,rbf(gamma=2.5),Reduced Rank,5,0,0,0.0011804185941015621,5
damping=0.3,rbf(gamma=2.5),Reduced Rank,6,0,0,0.0007851413454905698,5
damping=0.3,rbf(gamma=2.5),Reduced Rank,7,0,4,0.001588137005665069,5
damping=0.3,rbf(gamma=2.5),Reduced Rank,8,0,0,0.0011024976135881603,5
damping=0.3,rbf(gamma=2.5),Reduced Rank,9,0,0,0.0011580581866801332,5
damping=0.3,rbf(gamma=5.0),Reduced Rank,0,0,2,0.0009772882866168064,5
damping=0.3,rbf(gamma=5.0),Reduced Rank,1,0,2,0.0005982853321117032,5
damping=0.3,rbf(gamma=5.0),Reduced Rank,2,0,0,0.0009407903002338625,5
damping=0.3,rbf(gamma=5.0),Reduced Rank,3,0,2,0.0005161812726456327,5
damping=0.3,rbf(gamma=5.0),Reduced Rank,4,0,2,0.0012014321459278277,5
damping=0.3,rbf(gamma=5.0),Reduced Rank,5,0,0,0.0009094478820775853,5
damping=0.3,rbf(gamma=5.0),Reduced Rank,6,0,2,0.0005299872760426982,5
damping=0.3,rbf(gamma=5.0),Reduced Rank,7,0,2,0.0015602727167991493,5
damping=0.3,rbf(gamma=5.0),Reduced Rank,8,0,2,0.0007901736080525579,5
damping=0.3,rbf(gamma=5.0),Reduced Rank,9,0,2,0.0008201653928139319,5
damping=0.3,rbf(gamma=12.5),Reduced Rank,0,0,2,0.0005843366160879215,5
damping=0.3,rbf(gamma=12.5),Reduced Rank,1,0,2,0.0004787043174037109,5
damping=0.3,rbf(gamma=12.5),Reduced Rank,2,0,2,0.0005724357122196544,5
damping=0.3,rbf(gamma=12.5),Reduced Rank,3,0,2,0.0005032253513068685,5
damping=0.3,rbf(gamma=12.5),Reduced Rank,4,0,2,0.0008293717485110541,5
damping=0.3,rbf(gamma=12.5),Reduced Rank,5,0,2,0.0005046083448342342,5
damping=0.3,rbf(gamma=12.5),Reduced Rank,6,0,2,0.0005065314804169052,5
damping=0.3,rbf(gamma=12.5),Reduced Rank,7,0,2,0.0014333289629606671,5
damping=0.3,rbf(gamma=12.5),Reduced Rank,8,0,2,0.0004948906687273213,5
damping=0.3,rbf(gamma=12.5),Reduced Rank,9,0,2,0.0005215873742228094,5
damping=0.3,rbf(gamma=25.0),Reduced Rank,0,0,2,0.0005066539014173532,5
damping=0.3,rbf(gamma=25.0),Reduced Rank,1,0,2,0.0005603867337415913,5
damping=0.3,rbf(gamma=25.0),Reduced Rank,2,0,2,0.00047530485242641696,5
damping=0.3,rbf(gamma=25.0),Reduced Rank,3,0,2,0.0005728703773659749,5
damping=0.3,rbf(gamma=25.0),Reduced Rank,4,0,0,0.0005331018362021434,5
damping=0.3,rbf(gamma=25.0),Reduced Rank,5,0,2,0.00048371600474239607,5
damping=0.3,rbf(gamma=25.0),Reduced Rank,6,0,2,0.0005666007455444877,5
damping=0.3,rbf(gamma=25.0),Reduced Rank,7,0,2,0.0012214195900391855,5
damping=0.3,rbf(gamma=25.0),Reduced Rank,8,0,2,0.0005230550293608971,5
damping=0.3,rbf(gamma=25.0),Reduced Rank,9,0,2,0.0005180128109916193,5
damping=0.5,rbf(gamma=0.5),Principal Components (kDMD),0,0,0,0.001586659634084886,5
damping=0.5,rbf(gamma=0.5),Principal Components (kDMD),1,0,0,0.0013752451682639277,5
damping=0.5,rbf(gamma=0.5),Principal Components (kDMD),2,0,0,0.0015261719956165543,5
damping=0.5,rbf(gamma=0.5),Principal Components (kDMD),3,0,0,0.0013539051266441282,5
damping=0.5,rbf(gamma=0.5),Principal Components (kDMD),4,0,0,0.0015482501503495394,5
damping=0.5,rbf(gamma=0.5),Principal Components (kDMD),5,0,0,0.0014735709742529357,5
damping=0.5,rbf(gamma=0.5),Principal Components (kDMD),6,0,0,0.0014085876710712153,5
damping=0.5,rbf(gamma=0.5),Principal Components (kDMD),7,0,0,0.0015893421682049436,5
damping=0.5,rbf(gamma=0.5),Principal Components (kDMD),8,0,0,0.0015372431032332212,5
damping=0.5,rbf(gamma=0.5),Principal Components (kDMD),9,0,0,0.0015777204438887082,5
damping=0.5,rbf(gamma=1.0),Principal Components (kDMD),0,0,0,0.0015678183354208564,5
damping=0.5,rbf(gamma=1.0),Principal Components (kDMD),1,0,0,0.001212715804472797,5
damping=0.5,rbf(gamma=1.0),Principal Components (kDMD),2,0,0,0.0014631106761687773,5
damping=0.5,rbf(gamma=1.0),Principal Components (kDMD),3,0,0,0.0011869387930999453,5
damping=0.5,rbf(gamma=1.0),Principal Components (kDMD),4,0,0,0.001494509524675891,5
damping=0.5,rbf(gamma=1.0),Principal Components (kDMD),5,0,0,0.0013675937541804961,5
damping=0.5,rbf(gamma=1.0),Principal Components (kDMD),6,0,0,0.0012721867172434953,5
damping=0.5,rbf(gamma=1.0),Principal Components (kDMD),7,0,0,0.001578471318686936,5
damping=0.5,rbf(gamma=1.0),Principal Components (kDMD),8,0,0,0.001482410919695143,5
damping=0.5,rbf(gamma=1.0),Principal Components (kDMD),9,0,0,0.001547939311034141,5
damping=0.5,rbf(gamma=2.5),Principal Components (kDMD),0,0,0,0.0014890654941167591,5
damping=0.5,rbf(gamma=2.5),Principal Components (kDMD),1,0,0,0.0009265125494547499,5
damping=0.5,rbf(gamma=2.5),Principal Components (kDMD),2,0,0,0.0013120691978216747,5
damping=0.5,rbf(gamma=2.5),Principal Components (kDMD),3,0,0,0.0008969406877553654,5
damping=0.5,rbf(gamma=2.5),Principal Components (kDMD),4,0,0,0.0013656981973493298,5
damping=0.5,rbf(gamma=2.5),Principal Components (kDMD),5,0,0,0.0011371602636229827,5
damping=0.5,rbf(gamma=2.5),Principal Components (kDMD),6,0,0,0.0009961653605480292,5
damping=0.5,rbf(gamma=2.5),Principal Components (kDMD),7,0,0,0.0015449311139233979,5
damping=0.5,rbf(gamma=2.5),Principal Components (kDMD),8,0,0,0.001336464391593073,5
damping=0.5,rbf(gamma=2.5),Principal Components (kDMD),9,0,0,0.0014343116140563827,5
damping=0.5,rbf(gamma=5.0),Principal Components (kDMD),0,0,0,0.0013351121102203045,5
damping=0.5,rbf(gamma=5.0),Principal Components (kDMD),1,0,0,0.0006993271341267926,5
damping=0.5,rbf(gamma=5.0),Principal Components (kDMD),2,0,0,0.0011299112738689665,5
damping=0.5,rbf(gamma=5.0),Principal Components (kDMD),3,0,0,0.0006535727570792238,5
damping=0.5,rbf(gamma=5.0),Principal Components (kDMD),4,0,0,0.0012283809376909538,5
damping=0.5,rbf(gamma=5.0),Principal Components (kDMD),5,0,0,0.0009145029903516733,5
damping=0.5,rbf(gamma=5.0),Principal Components (kDMD),6,0,2,0.000709424843912343,5
damping=0.5,rbf(gamma=5.0),Principal Components (kDMD),7,0,0,0.001489443009476954,5
damping=0.5,rbf(gamma=5.0),Principal Components (kDMD),8,0,0,0.0011040146750538327,5
damping=0.5,rbf(gamma=5.0),Principal Components (kDMD),9,0,0,0.0012153058050462517,5
damping=0.5,rbf(gamma=12.5),Principal Components (kDMD),0,0,0,0.0008766913547764155,5
damping=0.5,rbf(gamma=12.5),Principal Components (kDMD),1,0,0,0.00042979841232670957,5
damping=0.5,rbf(gamma=12.5),Principal Components (kDMD),2,0,2,0.0007766937953889164,5
damping=0.5,rbf(gamma=12.5),Principal Components (kDMD),3,0,0,0.0003886955973242401,5
damping=0.5,rbf(gamma=12.5),Principal Components (kDMD),4,0,0,0.0009673912945624696,5
damping=0.5,rbf(gamma=12.5),Principal Components (kDMD),5,0,0,0.0006140086816318613,5
damping=0.5,rbf(gamma=12.5),Principal Components (kDMD),6,0,0,0.00039509673050364125,5
damping=0.5,rbf(gamma=12.5),Principal Components (kDMD),7,0,0,0.0013550981685125363,5
damping=0.5,rbf(gamma=12.5),Principal Components (kDMD),8,0,2,0.0006190413610859258,5
damping=0.5,rbf(gamma=12.5),Principal Components (kDMD),9,0,0,0.00068705529519697,5
damping=0.5,rbf(gamma=25.0),Principal Components (kDMD),0,0,0,0.0005164231493366422,5
damping=0.5,rbf(gamma=25.0),Principal Components (kDMD),1,0,0,0.00035247535409577146,5
damping=0.5,rbf(gamma=25.0),Principal Components (kDMD),2,0,0,0.0004909483526118752,5
damping=0.5,rbf(gamma=25.0),Principal Components (kDMD),3,0,0,0.00035477358095215017,5
damping=0.5,rbf(gamma=25.0),Principal Components (kDMD),4,0,0,0.0007132027708158795,5
damping=0.5,rbf(gamma=25.0),Principal Components (kDMD),5,0,0,0.0004185957949127683,5
damping=0.5,rbf(gamma=25.0),Principal Components (kDMD),6,0,0,0.00035168572532251474,5
damping=0.5,rbf(gamma=25.0),Principal Components (kDMD),7,0,0,0.0012161792382697767,5
damping=0.5,rbf(gamma=25.0),Principal Components (kDMD),8,0,0,0.0003890187079039764,5
damping=0.5,rbf(gamma=25.0),Principal Components (kDMD),9,0,0,0.00042043928637436334,5
damping=0.5,rbf(gamma=0.5),Reduced Rank,0,0,0,0.0015869185738128788,5
damping=0.5,rbf(gamma=0.5),Reduced Rank,1,0,0,0.0013764617098256382,5
damping=0.5,rbf(gamma=0.5),Reduced Rank,2,0,0,0.0015268550611070575,5
damping=0.5,rbf(gamma=0.5),Reduced Rank,3,0,0,0.0013554349216138295,5
damping=0.5,rbf(gamma=0.5),Reduced Rank,4,0,0,0.0015482909431774328,5
damping=0.5,rbf(gamma=0.5),Reduced Rank,5,0,0,0.0014742885060751165,5
damping=0.5,rbf(gamma=0.5),Reduced Rank,6,0,0,0.0014101927234564382,5
damping=0.5,rbf(gamma=0.5),Reduced Rank,7,0,0,0.0015893505145967435,5
damping=0.5,rbf(gamma=0.5),Reduced Rank,8,0,0,0.001538069535485742,5
damping=0.5,rbf(gamma=0.5),Reduced Rank,9,0,0,0.0015781011355571195,5
damping=0.5,rbf(gamma=1.0),Reduced Rank,0,0,0,0.0015682159866236,5
damping=0.5,rbf(gamma=1.0),Reduced Rank,1,0,0,0.0012146026109458585,5
damping=0.5,rbf(gamma=1.0),Reduced Rank,2,0,0,0.0014643324081952125,5
damping=0.5,rbf(gamma=1.0),Reduced Rank,3,0,0,0.0011892188751428945,5
damping=0.5,rbf(gamma=1.0),Reduced Rank,4,0,0,0.001494620558778581,5
damping=0.5,rbf(gamma=1.0),Reduced Rank,5,0,0,0.0013688732885105415,5
damping=0.5,rbf(gamma=1.0),Reduced Rank,6,0,0,0.001274644561579552,5
damping=0.5,rbf(gamma=1.0),Reduced Rank,7,0,0,0.0015784917365795348,5
damping=0.5,rbf(gamma=1.0),Reduced Rank,8,0,0,0.0014838491896627115,5
damping=0.5,rbf(gamma=1.0),Reduced Rank,9,0,0,0.0015485139766958644,5
damping=0.5,rbf(gamma=2.5),Reduced Rank,0,0,0,0.0014895258320636318,5
damping=0.5,rbf(gamma=2.5),Reduced Rank,1,0,0,0.000928841670303826,5
damping=0.5,rbf(gamma=2.5),Reduced Rank,2,0,0,0.0013143542607577663,5
damping=0.5,rbf(gamma=2.5),Reduced Rank,3,0,0,0.0008996601230547574,5
damping=0.5,rbf(gamma=2.5),Reduced Rank,4,0,0,0.0013659077272416553,5
damping=0.5,rbf(gamma=2.5),Reduced Rank,5,0,0,0.0011393089637797837,5
damping=0.5,rbf(gamma=2.5),Reduced Rank,6,0,0,0.0009994166302450536,5
damping=0.5,rbf(gamma=2.5),Reduced Rank,7,0,0,0.0015450110181753907,5
damping=0.5,rbf(gamma=2.5),Reduced Rank,8,0,0,0.001339086794272193,5
damping=0.5,rbf(gamma=2.5),Reduced Rank,9,0,0,0.0014350965043977704,5
damping=0.5,rbf(gamma=5.0),Reduced Rank,0,0,0,0.001335829520950016,5
damping=0.5,rbf(gamma=5.0),Reduced Rank,1,0,0,0.0007013748607620496,5
damping=0.5,rbf(gamma=5.0),Reduced Rank,2,0,0,0.0011329923755398763,5
damping=0.5,rbf(gamma=5.0),Reduced Rank,3,0,0,0.0006558079276269835,5
damping=0.5,rbf(gamma=5.0),Reduced Rank,4,0,0,0.0012287651481258655,5
damping=0.5,rbf(gamma=5.0),Reduced Rank,5,0,0,0.0009168913314027138,5
damping=0.5,rbf(gamma=5.0),Reduced Rank,6,0,2,0.0007121894946736651,5
damping=0.5,rbf(gamma=5.0),Reduced Rank,7,0,0,0.0014896081122052207,5
damping=0.5,rbf(gamma=5.0),Reduced Rank,8,0,0,0.0011074973269983301,5
damping=0.5,rbf(gamma=5.0),Reduced Rank,9,0,0,0.0012170253974836953,5
damping=0.5,rbf(gamma=12.5),Reduced Rank,0,0,0,0.0008791636277809545,5
damping=0.5,rbf(gamma=12.5),Reduced Rank,1,0,0,0.0004308861162747313,5
damping=0.5,rbf(gamma=12.5),Reduced Rank,2,0,2,0.0007796984465586743,5
damping=0.5,rbf(gamma=12.5),Reduced Rank,3,0,0,0.0003894808154543128,5
damping=0.5,rbf(gamma=12.5),Reduced Rank,4,0,0,0.0009683240143431027,5
damping=0.5,rbf(gamma=12.5),Reduced Rank,5,0,0,0.0006158868725245625,5
damping=0.5,rbf(gamma=12.5),Reduced Rank,6,0,0,0.00039597063337892813,5
damping=0.5,rbf(gamma=12.5),Reduced Rank,7,0,0,0.0013552910929748307,5
damping=0.5,rbf(gamma=12.5),Reduced Rank,8,0,2,0.0006215244636644801,5
damping=0.5,rbf(gamma=12.5),Reduced Rank,9,0,0,0.0006894693248112871,5
damping=0.5,rbf(gamma=25.0),Reduced Rank,0,0,0,0.0005182091331918937,5
damping=0.5,rbf(gamma=25.0),Reduced Rank,1,0,0,0.0003525575578189333,5
damping=0.5,rbf(gamma=25.0),Reduced Rank,2,0,0,0.0004926610272896204,5
damping=0.5,rbf(gamma=25.0),Reduced Rank,3,0,0,0.0003547645450763248,5
damping=0.5,rbf(gamma=25.0),Reduced Rank,4,0,0,0.0007141129068741758,5
damping=0.5,rbf(gamma=25.0),Reduced Rank,5,0,0,0.00041962011983565084,5
damping=0.5,rbf(gamma=25.0),Reduced Rank,6,0,0,0.0003516946333461668,5
damping=0.5,rbf(gamma=25.0),Reduced Rank,7,0,0,0.0012163091873760301,5
damping=0.5,rbf(gamma=25.0),Reduced Rank,8,0,0,0.0003898280273619825,5
damping=0.5,rbf(gamma=25.0),Reduced Rank,9,0,0,0.0004215987109261743,5
damping=1.0,rbf(gamma=0.5),Principal Components (kDMD),0,0,0,0.0013305341094408396,5
damping=1.0,rbf(gamma=0.5),Principal Components (kDMD),1,0,2,0.0011864891619033369,5
damping=1.0,rbf(gamma=0.5),Principal Components (kDMD),2,0,0,0.001106770422024561,5
damping=1.0,rbf(gamma=0.5),Principal Components (kDMD),3,0,2,0.0010050916071862037,5
damping=1.0,rbf(gamma=0.5),Principal Components (kDMD),4,0,0,0.001624470241479825,5
damping=1.0,rbf(gamma=0.5),Principal Components (kDMD),5,0,2,0.0012076299920183997,5
damping=1.0,rbf(gamma=0.5),Principal Components (kDMD),6,0,0,0.0008538238846983459,5
damping=1.0,rbf(gamma=0.5),Principal Components (kDMD),7,0,1,0.0014512897527868551,5
damping=1.0,rbf(gamma=0.5),Principal Components (kDMD),8,0,0,0.0010648653052256485,5
damping=1.0,rbf(gamma=0.5),Principal Components (kDMD),9,0,0,0.0012449627312485223,5
damping=1.0,rbf(gamma=1.0),Principal Components (kDMD),0,0,0,0.0011902520402897743,5
damping=1.0,rbf(gamma=1.0),Principal Components (kDMD),1,0,2,0.0011587572614585318,5
damping=1.0,rbf(gamma=1.0),Principal Components (kDMD),2,0,0,0.000940410562051186,5
damping=1.0,rbf(gamma=1.0),Principal Components (kDMD),3,0,2,0.0009391049223974601,5
damping=1.0,rbf(gamma=1.0),Principal Components (kDMD),4,0,0,0.0016299940964271675,5
damping=1.0,rbf(gamma=1.0),Principal Components (kDMD),5,0,2,0.001161195491477529,5
damping=1.0,rbf(gamma=1.0),Principal Components (kDMD),6,0,0,0.0006921137396076471,5
damping=1.0,rbf(gamma=1.0),Principal Components (kDMD),7,0,1,0.0014503274903439056,5
damping=1.0,rbf(gamma=1.0),Principal Components (kDMD),8,0,0,0.0008824430278235873,5
damping=1.0,rbf(gamma=1.0),Principal Components (kDMD),9,0,0,0.0010848046801811284,5
damping=1.0,rbf(gamma=2.5),Principal Components (kDMD),0,0,0,0.0009551012673000292,5
damping=1.0,rbf(gamma=2.5),Principal Components (kDMD),1,0,2,0.001082705844887899,5
damping=1.0,rbf(gamma=2.5),Principal Components (kDMD),2,0,0,0.0007163623098674909,5
damping=1.0,rbf(gamma=2.5),Principal Components (kDMD),3,0,2,0.0008383855184410649,5
damping=1.0,rbf(gamma=2.5),Principal Components (kDMD),4,0,0,0.0020548492248662065,5
damping=1.0,rbf(gamma=2.5),Principal Components (kDMD),5,0,2,0.0011179185143586068,5
damping=1.0,rbf(gamma=2.5),Principal Components (kDMD),6,0,0,0.0005023048074664915,5
damping=1.0,rbf(gamma=2.5),Principal Components (kDMD),7,0,2,0.0015920326754803593,5
damping=1.0,rbf(gamma=2.5),Principal Components (kDMD),8,0,0,0.0006286855695928351,5
damping=1.0,rbf(gamma=2.5),Principal Components (kDMD),9,0,0,0.0008369405197415913,5
damping=1.0,rbf(gamma=5.0),Principal Components (kDMD),0,0,0,0.0007623166501089518,5
damping=1.0,rbf(gamma=5.0),Principal Components (kDMD),1,0,2,0.0009330850997733009,5
damping=1.0,rbf(gamma=5.0),Principal Components (kDMD),2,0,0,0.0005608948625174248,5
damping=1.0,rbf(gamma=5.0),Principal Components (kDMD),3,0,2,0.0006824514270289406,5
damping=1.0,rbf(gamma=5.0),Principal Components (kDMD),4,0,0,0.002656003126307982,5
damping=1.0,rbf(gamma=5.0),Principal Components (kDMD),5,0,2,0.0010497245668220634,5
damping=1.0,rbf(gamma=5.0),Principal Components (kDMD),6,0,0,0.0003713839297827537,5
damping=1.0,rbf(gamma=5.0),Principal Components (kDMD),7,0,0,0.0015728652720868874,5
damping=1.0,rbf(gamma=5.0),Principal Components (kDMD),8,0,0,0.00044810044329557375,5
damping=1.0,rbf(gamma=5.0),Principal Components (kDMD),9,0,0,0.0006483343079266568,5
damping=1.0,rbf(gamma=12.5),Principal Components (kDMD),0,0,0,0.0005177901300781329,5
damping=1.0,rbf(gamma=12.5),Principal Components (kDMD),1,0,2,0.0005745078722150243,5
damping=1.0,rbf(gamma=12.5),Principal Components (kDMD),2,0,0,0.00037955452439397686,5
damping=1.0,rbf(gamma=12.5),Principal Components (kDMD),3,0,0,0.0003673905408291267,5
damping=1.0,rbf(gamma=12.5),Principal Components (kDMD),4,0,2,0.002280686486102468,5
damping=1.0,rbf(gamma=12.5),Principal Components (kDMD),5,0,2,0.0008202374040986449,5
damping=1.0,rbf(gamma=12.5),Principal Components (kDMD),6,0,0,0.00021527877032156972,5
damping=1.0,rbf(gamma=12.5),Principal Components (kDMD),7,0,0,0.0015785395641321198,5
damping=1.0,rbf(gamma=12.5),Principal Components (kDMD),8,0,0,0.0002615881693969202,5
damping=1.0,rbf(gamma=12.5),Principal Components (kDMD),9,0,0,0.00041445242167914564,5
damping=1.0,rbf(gamma=25.0),Principal Components (kDMD),0,0,0,0.00033620230945319296,5
damping=1.0,rbf(gamma=25.0),Principal Components (kDMD),1,0,2,0.00030962597986916585,5
damping=1.0,rbf(gamma=25.0),Principal Components (kDMD),2,0,0,0.0002598666613720102,5
damping=1.0,rbf(gamma=25.0),Principal Components (kDMD),3,0,0,0.00019423341974067476,5
damping=1.0,rbf(gamma=25.0),Principal Components (kDMD),4,0,2,0.0016142418537865577,5
damping=1.0,rbf(gamma=25.0),Principal Components (kDMD),5,0,2,0.0005351815205143495,5
damping=1.0,rbf(gamma=25.0),Principal Components (kDMD),6,0,0,0.00014066591040085008,5
damping=1.0,rbf(gamma=25.0),Principal Components (kDMD),7,0,0,0.0017505567161422153,5
damping=1.0,rbf(gamma=25.0),Principal Components (kDMD),8,0,0,0.0001788260701758304,5
damping=1.0,rbf(gamma=25.0),Principal Components (kDMD),9,0,0,0.00025328089074805327,5
damping=1.0,rbf(gamma=0.5),Reduced Rank,0,0,0,0.0013322237376606205,5
damping=1.0,rbf(gamma=0.5),Reduced Rank,1,0,2,0.0011843693300970237,5
damping=1.0,rbf(gamma=0.5),Reduced Rank,2,0,0,0.0011078563912207962,5
damping=1.0,rbf(gamma=0.5),Reduced Rank,3,0,2,0.0010032025188324578,5
damping=1.0,rbf(gamma=0.5),Reduced Rank,4,0,0,0.0016295892925364264,5
damping=1.0,rbf(gamma=0.5),Reduced Rank,5,0,2,0.0012063474932132445,5
damping=1.0,rbf(gamma=0.5),Reduced Rank,6,0,0,0.000854379028928709,5
damping=1.0,rbf(gamma=0.5),Reduced Rank,7,0,0,0.0014182483343624375,4
damping=1.0,rbf(gamma=0.5),Reduced Rank,8,0,0,0.0010665966161900187,5
damping=1.0,rbf(gamma=0.5),Reduced Rank,9,0,0,0.0012468352473377076,5
damping=1.0,rbf(gamma=1.0),Reduced Rank,0,0,0,0.0011923248830092437,5
damping=1.0,rbf(gamma=1.0),Reduced Rank,1,0,2,0.0011563065460525879,5
damping=1.0,rbf(gamma=1.0),Reduced Rank,2,0,0,0.0009413341976534095,5
damping=1.0,rbf(gamma=1.0),Reduced Rank,3,0,2,0.0009361895016529731,5
damping=1.0,rbf(gamma=1.0),Reduced Rank,4,0,0,0.0016292985561746631,5
damping=1.0,rbf(gamma=1.0),Reduced Rank,5,0,2,0.0011590179746622242,5
damping=1.0,rbf(gamma=1.0),Reduced Rank,6,0,0,0.0006919641511261565,5
damping=1.0,rbf(gamma=1.0),Reduced Rank,7,0,1,0.009292822631931097,5
damping=1.0,rbf(gamma=1.0),Reduced Rank,8,0,0,0.000884336150829057,5
damping=1.0,rbf(gamma=1.0),Reduced Rank,9,0,0,0.0010869701858809977,5
damping=1.0,rbf(gamma=2.5),Reduced Rank,0,0,0,0.0009573781500959999,5
damping=1.0,rbf(gamma=2.5),Reduced Rank,1,0,2,0.001080838545913232,5
damping=1.0,rbf(gamma=2.5),Reduced Rank,2,0,0,0.0007166090116257351,5
damping=1.0,rbf(gamma=2.5),Reduced Rank,3,0,2,0.0008354641233334625,5
damping=1.0,rbf(gamma=2.5),Reduced Rank,4,0,0,0.0020485630481681394,5
damping=1.0,rbf(gamma=2.5),Reduced Rank,5,0,2,0.00111536685758995,5
damping=1.0,rbf(gamma=2.5),Reduced Rank,6,0,0,0.0005011038468687445,5
damping=1.0,rbf(gamma=2.5),Reduced Rank,7,0,2,0.0015924737757447849,5
damping=1.0,rbf(gamma=2.5),Reduced Rank,8,0,0,0.0006305531095418537,5
damping=1.0,rbf(gamma=2.5),Reduced Rank,9,0,0,0.000839186779351242,5
damping=1.0,rbf(gamma=5.0),Reduced Rank,0,0,0,0.0007645332740736643,5
damping=1.0,rbf(gamma=5.0),Reduced Rank,1,0,2,0.0009322884271170118,5
damping=1.0,rbf(gamma=5.0),Reduced Rank,2,0,0,0.0005603777955592859,5
damping=1.0,rbf(gamma=5.0),Reduced Rank,3,0,2,0.000680693130093446,5
damping=1.0,rbf(gamma=5.0),Reduced Rank,4,0,0,0.0026539766299370493,5
damping=1.0,rbf(gamma=5.0),Reduced Rank,5,0,2,0.001047715738810573,5
damping=1.0,rbf(gamma=5.0),Reduced Rank,6,0,0,0.0003700239562933749,5
damping=1.0,rbf(gamma=5.0),Reduced Rank,7,0,0,0.0015728689479281854,5
damping=1.0,rbf(gamma=5.0),Reduced Rank,8,0,0,0.000449788175644672,5
damping=1.0,rbf(gamma=5.0),Reduced Rank,9,0,0,0.000650471498607752,5
damping=1.0,rbf(gamma=12.5),Reduced Rank,0,0,0,0.0005196299883697408,5
damping=1.0,rbf(gamma=12.5),Reduced Rank,1,0,2,0.0005749758766214752,5
damping=1.0,rbf(gamma=12.5),Reduced Rank,2,0,0,0.0003784155528931965,5
damping=1.0,rbf(gamma=12.5),Reduced Rank,3,0,0,0.00036718886222941727,5
damping=1.0,rbf(gamma=12.5),Reduced Rank,4,0,2,0.0022848833057635964,5
damping=1.0,rbf(gamma=12.5),Reduced Rank,5,0,2,0.0008197449255502587,5
damping=1.0,rbf(gamma=12.5),Reduced Rank,6,0,0,0.00021492470077966175,5
damping=1.0,rbf(gamma=12.5),Reduced Rank,7,0,0,0.001577853717055211,5
damping=1.0,rbf(gamma=12.5),Reduced Rank,8,0,0,0.0002627139312826321,5
damping=1.0,rbf(gamma=12.5),Reduced Rank,9,0,0,0.000416103774981913,5
damping=1.0,rbf(gamma=25.0),Reduced Rank,0,0,0,0.0003374043702289997,5
damping=1.0,rbf(gamma=25.0),Reduced Rank,1,0,2,0.0003099771378016758,5
damping=1.0,rbf(gamma=25.0),Reduced Rank,2,0,0,0.0002591864534269295,5
damping=1.0,rbf(gamma=25.0),Reduced Rank,3,0,0,0.00019419535220932538,5
