kernel,kind,method,eigenfunction_id,n,bias_mean,bias_std,dist_mean,trunc_mean,spurious_mean,spurious_std
rbf(gamma=1.379440517839879),omega=1.5,Reduced Rank,2,1,72.16466374762267,,47.47959880817855,1.5199088778987748,0.1121167278725938,
rbf(gamma=1.379440517839879),omega=1.5,Reduced Rank,3,1,51.178105188612925,,33.67182462896395,1.5199088778987748,0.053915827075256814,
rbf(gamma=1.379440517839879),omega=1.5,Reduced Rank,4,1,92.86249985676014,,61.09741261932726,1.5199088778987748,0.1702908782563278,
rbf(gamma=1.379440517839879),omega=1.5,Reduced Rank,5,1,92.86249985676014,,61.09741261932726,1.5199088778987748,0.1702908782563278,
rbf(gamma=1.3911442849072981),omega=1.2,Principle Components (kDMD),1,1,24.976290960358178,,8.505422615480036,2.936513808837769,0.07888906070487355,
rbf(gamma=1.3911442849072981),omega=1.2,Principle Components (kDMD),2,1,36.329183976363254,,12.371535208527364,2.936513808837769,0.13718239557124084,
rbf(gamma=1.3911442849072981),omega=1.2,Principle Components (kDMD),3,1,36.329183976363254,,12.371535208527364,2.936513808837769,0.13718239557124084,
rbf(gamma=1.3911442849072981),omega=1.2,Principle Components (kDMD),4,1,38.19125136977644,,13.005643377135012,2.936513808837769,0.1505902504151237,
rbf(gamma=1.3911442849072981),omega=1.2,Principle Components (kDMD),5,1,38.19125136977644,,13.005643377135012,2.936513808837769,0.1505902504151237,
rbf(gamma=1.3911442849072981),omega=1.2,Reduced Rank,1,1,100.61946879961884,,34.26493977204984,2.936513808837769,0.07914594678267245,
rbf(gamma=1.3911442849072981),omega=1.2,Reduced Rank,2,1,169.76906144008402,,57.81313233710834,2.936513808837769,0.13750319025999255,
rbf(gamma=1.3911442849072981),omega=1.2,Reduced Rank,3,1,169.76906144008402,,57.81313233710834,2.936513808837769,0.13750319025999255,
rbf(gamma=1.3911442849072981),omega=1.2,Reduced Rank,4,1,221.27731529808224,,75.3537458710813,2.936513808837769,0.1497198390445634,
rbf(gamma=1.3911442849072981),omega=1.2,Reduced Rank,5,1,221.27731529808224,,75.3537458710813,2.936513808837769,0.1497198390445634,
rbf(gamma=1.4162865810784735),omega=2.0,Principle Components (kDMD),1,1,20.564278136094522,,10.525705131753096,1.9537197630644119,0.1187994434825633,
rbf(gamma=1.4162865810784735),omega=2.0,Principle Components (kDMD),2,1,25.022812506010137,,12.807779794765358,1.9537197630644119,0.1638966944646079,
rbf(gamma=1.4162865810784735),omega=2.0,Principle Components (kDMD),3,1,25.022812506010137,,12.807779794765358,1.9537197630644119,0.1638966944646079,
rbf(gamma=1.4162865810784735),omega=2.0,Principle Components (kDMD),4,1,29.319840119516876,,15.007188171925266,1.9537197630644119,0.1063990876911136,
rbf(gamma=1.4162865810784735),omega=2.0,Principle Components (kDMD),5,1,29.319840119516876,,15.007188171925266,1.9537197630644119,0.1063990876911136,
rbf(gamma=1.4162865810784735),omega=2.0,Reduced Rank,1,1,146.88416009647906,,75.18179570753334,1.9537197630644119,0.15607276086055066,
rbf(gamma=1.4162865810784735),omega=2.0,Reduced Rank,2,1,153.27905853882712,,78.45498696210593,1.9537197630644119,0.19647699729479406,
rbf(gamma=1.4162865810784735),omega=2.0,Reduced Rank,3,1,153.27905853882712,,78.45498696210593,1.9537197630644119,0.19647699729479406,
rbf(gamma=1.4162865810784735),omega=2.0,Reduced Rank,4,1,173.51506624023682,,88.81266879753431,1.9537197630644119,0.15378617070397396,
rbf(gamma=1.4162865810784735),omega=2.0,Reduced Rank,5,1,173.51506624023682,,88.81266879753431,1.9537197630644119,0.15378617070397396,
rbf(gamma=1.4299234173900934),omega=1.5,Principle Components (kDMD),1,1,12.508040014830996,,12.78561269085237,0.9782902327222874,0.1631933752455509,
