kind,kernel,method,trial,spurious_ref_count,spurious_residual_count,spectral_gap,rank
damping=0.3,rbf(gamma=9.79398038215485),Principal Components (kDMD),5,0,2,0.0005817973108730445,5
damping=0.3,rbf(gamma=19.5879607643097),Principal Components (kDMD),5,0,2,0.0004672019377075509,5
damping=0.3,rbf(gamma=39.1759215286194),Principal Components (kDMD),5,0,2,0.0005389233201120724,5
damping=0.3,rbf(gamma=0.9109306601309962),Principal Components (kDMD),6,0,0,0.001171526701903125,5
damping=0.3,rbf(gamma=1.8218613202619924),Principal Components (kDMD),6,0,0,0.0009147062578374054,5
damping=0.3,rbf(gamma=3.643722640523985),Principal Components (kDMD),6,0,0,0.0006300404632852974,5
damping=0.3,rbf(gamma=7.28744528104797),Principal Components (kDMD),6,0,2,0.000472678967511464,5
damping=0.3,rbf(gamma=14.57489056209594),Principal Components (kDMD),6,0,2,0.0005241560573392423,5
damping=0.3,rbf(gamma=18.40194763954507),Principal Components (kDMD),7,0,2,0.0013274373228844283,5
damping=0.3,rbf(gamma=36.80389527909014),Principal Components (kDMD),7,0,2,0.0010664862466626124,5
damping=0.3,rbf(gamma=73.60779055818028),Principal Components (kDMD),7,0,2,0.0007816647834197887,5
damping=0.3,rbf(gamma=147.21558111636057),Principal Components (kDMD),7,0,2,0.0004643274282722931,5
damping=0.3,rbf(gamma=294.43116223272114),Principal Components (kDMD),7,0,2,0.000517324207792047,5
damping=0.3,rbf(gamma=1.4526588916646825),Principal Components (kDMD),8,0,0,0.0012812754679779603,5
damping=0.3,rbf(gamma=2.905317783329365),Principal Components (kDMD),8,0,0,0.001037520725602592,5
damping=0.3,rbf(gamma=5.81063556665873),Principal Components (kDMD),8,0,2,0.0007178236094660395,5
damping=0.3,rbf(gamma=11.62127113331746),Principal Components (kDMD),8,0,2,0.0005019006111682822,5
damping=0.3,rbf(gamma=23.24254226663492),Principal Components (kDMD),8,0,2,0.0005164434942336316,5
damping=0.3,rbf(gamma=1.3246412743262528),Principal Components (kDMD),9,0,0,0.0013746518828324783,5
damping=0.3,rbf(gamma=2.6492825486525056),Principal Components (kDMD),9,0,0,0.001129850481256467,5
damping=0.3,rbf(gamma=5.298565097305011),Principal Components (kDMD),9,0,2,0.0007895453520944118,5
damping=0.3,rbf(gamma=10.597130194610022),Principal Components (kDMD),9,0,2,0.0005458665949146235,5
damping=0.3,rbf(gamma=21.194260389220045),Principal Components (kDMD),9,0,2,0.0005096242162853093,5
damping=0.3,rbf(gamma=1.786417571425086),Reduced Rank,0,0,0,0.00138511438652833,5
