kernel,kind,method,trial,eigenfunction_id,spectral_bias,metric_distortion,truncation,residual_spurious_score,spectral_gap,est_eig_real,est_eig_imag,gap
linear,omega=0.8,Principal Components (kDMD),9,4,0.0,0.0,0.0,1.0029471085837676,0.0,1.978010551490216e-09,-7.676926302655924e-09,0.0
linear,omega=0.8,Principal Components (kDMD),9,5,0.0,0.0,0.0,1.0012846429046942,0.0,-2.316040163580442e-09,0.0,0.0
linear,omega=0.8,Reduced Rank,0,1,4.3464530694682917e-16,0.4449201195796909,9.769063879543856e-16,0.13129002839501783,0.0,1.0000376730348743,0.008304409001457642,0.0
linear,omega=0.8,Reduced Rank,0,2,4.3464530694682917e-16,0.4449201195796909,9.769063879543856e-16,0.13129002839501783,0.0,1.0000376730348743,-0.008304409001457642,0.0
linear,omega=0.8,Reduced Rank,0,3,0.0,0.0,9.769063879543856e-16,0.9999911912856361,0.0,-4.884509612448338e-07,0.0,0.0
linear,omega=0.8,Reduced Rank,0,4,,,9.769063879543856e-16,,0.0,1.5490089721922742e-07,0.0,0.0
linear,omega=0.8,Reduced Rank,1,1,,,1.6537657289596337e-15,,0.0,1.0000548509475746,0.013004260054658304,0.0
linear,omega=0.8,Reduced Rank,1,2,,,1.6537657289596337e-15,,0.0,1.0000548509475746,-0.013004260054658304,0.0
linear,omega=0.8,Reduced Rank,1,3,0.0,0.0,1.6537657289596337e-15,1.0005222942584382,0.0,4.723088646354244e-07,0.0,0.0
linear,omega=0.8,Reduced Rank,1,4,,,1.6537657289596337e-15,,0.0,-7.797894823847934e-08,0.0,0.0
linear,omega=0.8,Reduced Rank,1,5,,,1.6537657289596337e-15,,0.0,-6.9264410901362065e-37,0.0,0.0
linear,omega=0.8,Reduced Rank,2,1,7.924733015325226e-16,0.5427100659720201,1.460214857288789e-15,0.12359614500887646,0.0,1.0003205886041173,0.0051388579798313004,0.0
linear,omega=0.8,Reduced Rank,2,2,7.924733015325226e-16,0.5427100659720201,1.460214857288789e-15,0.12359614500887646,0.0,1.0003205886041173,-0.0051388579798313004,0.0
linear,omega=0.8,Reduced Rank,2,3,0.0,0.0,1.460214857288789e-15,1.0004425726998143,0.0,-2.2246568935112222e-07,0.0,0.0
linear,omega=0.8,Reduced Rank,2,4,,,1.460214857288789e-15,,0.0,4.871624669068431e-08,0.0,0.0
linear,omega=0.8,Reduced Rank,2,5,,,1.460214857288789e-15,,0.0,-2.1202034369024478e-21,0.0,0.0
linear,omega=0.8,Reduced Rank,3,1,1.1137659223414913e-15,0.5507074889895879,2.0224274131172187e-15,0.11586706920408917,0.0,1.0001701182214533,0.01712499203172379,0.0
linear,omega=0.8,Reduced Rank,3,2,1.1137659223414913e-15,0.5507074889895879,2.0224274131172187e-15,0.11586706920408917,0.0,1.0001701182214533,-0.01712499203172379,0.0
linear,omega=0.8,Reduced Rank,3,3,0.0,0.0,2.0224274131172187e-15,1.000041240640559,0.0,1.7367880659048317e-08,0.0,0.0
linear,omega=0.8,Reduced Rank,3,4,7.443782634239966e-14,36.806179475023406,2.0224274131172187e-15,1.0020707986712412,0.0,-6.580978797189151e-29,0.0,0.0
linear,omega=0.8,Reduced Rank,4,1,,,1.229977160450428e-15,,0.0,1.0000398890987632,0.006554080669074781,0.0
linear,omega=0.8,Reduced Rank,4,2,,,1.229977160450428e-15,,0.0,1.0000398890987632,-0.006554080669074781,0.0
linear,omega=0.8,Reduced Rank,4,3,0.0,0.0,1.229977160450428e-15,1.000053635286343,0.0,-4.399706411876492e-09,6.628904390064417e-08,0.0
linear,omega=0.8,Reduced Rank,4,4,0.0,0.0,1.229977160450428e-15,1.000053635286343,0.0,-4.399706411876492e-09,-6.628904390064417e-08,0.0
linear,omega=0.8,Reduced Rank,4,5,,,1.229977160450428e-15,,0.0,-3.480369511449752e-37,0.0,0.0
linear,omega=0.8,Reduced Rank,5,1,1.4902802930299252e-15,0.9071339524305405,1.6428447960049609e-15,0.15043692432013667,0.0,0.9998870679632121,0.004017413868471713,0.0
linear,omega=0.8,Reduced Rank,5,2,1.4902802930299252e-15,0.9071339524305405,1.6428447960049609e-15,0.15043692432013667,0.0,0.9998870679632121,-0.004017413868471713,0.0
linear,omega=0.8,Reduced Rank,5,3,,,1.6428447960049609e-15,,0.0,-1.8346515993580425e-07,8.69570414508175e-08,0.0
linear,omega=0.8,Reduced Rank,5,4,,,1.6428447960049609e-15,,0.0,-1.8346515993580425e-07,-8.69570414508175e-08,0.0
linear,omega=0.8,Reduced Rank,5,5,,,1.6428447960049609e-15,,0.0,9.255359888972959e-22,0.0,0.0
linear,omega=0.8,Reduced Rank,6,1,,,1.3546118281698392e-15,,0.0,1.0002317805118648,0.0043376497592877246,0.0
linear,omega=0.8,Reduced Rank,6,2,,,1.3546118281698392e-15,,0.0,1.0002317805118648,-0.0043376497592877246,0.0
linear,omega=0.8,Reduced Rank,6,3,,,1.3546118281698392e-15,,0.0,2.725283659482033e-07,0.0,0.0
linear,omega=0.8,Reduced Rank,6,4,,,1.3546118281698392e-15,,0.0,-2.0014835778767098e-27,0.0,0.0
linear,omega=0.8,Reduced Rank,7,1,,,9.77912907077396e-16,,0.0,1.0000036380167903,0.004872782976263029,0.0
linear,omega=0.8,Reduced Rank,7,2,,,9.77912907077396e-16,,0.0,1.0000036380167903,-0.004872782976263029,0.0
