kernel,kind,method,n_modes_used,weight_sum,agg_bias_mean,agg_bias_std,agg_dist_mean,agg_trunc_mean,agg_spurious_mean,agg_spurious_std,mean_spurious_ref_count,mean_spurious_residual_count,mean_spectral_gap,std_spectral_gap,mean_rank,agg_bias_mean_norm,agg_dist_mean_norm,agg_spurious_mean_norm,agg_trunc_mean_norm,agg_bias_std_norm,agg_spurious_std_norm,mean_spurious_ref_count_norm,mean_spurious_residual_count_norm,mean_spectral_gap_norm,composite_score,used_metrics,admissible,constraint_violations,rank
rbf(gamma=0.2037024467080985),omega=0.0,Principal Components (kDMD),3.0,1.0,0.1614431252242695,,9.726402181962925,0.016598442281531074,0.2919668575774498,,,5.0,0.006747560338696723,,5.0,-0.46610308988267996,-0.9443153686503089,-0.20974906320855607,-0.505227144219783,0.0,0.0,0.0,0.2898462352841596,1.0607869921583346,-1.0525413624881095,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,184
rbf(gamma=0.12985804376180982),omega=0.0,Principal Components (kDMD),3.0,1.0,0.06605272805944892,,10.353561551475039,0.00637971076243214,0.29234063378450914,,,5.0,0.006778826013148831,,5.0,-0.4661093652390006,-0.9342192024149444,-0.20458990290175325,-0.5053441329089403,0.0,0.0,0.0,0.2898462352841596,1.04788370113966,-1.043802451156179,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,185
rbf(gamma=0.14155895752833905),omega=0.0,Principal Components (kDMD),3.0,1.0,0.16088936316154392,,9.241604298425681,0.017409246053626384,0.2759652920614715,,,5.0,0.0054578748275712075,,5.0,-0.46610312631249223,-0.9521197645673347,-0.43061556058737127,-0.5052178617691888,0.0,0.0,0.0,0.2898462352841596,1.5930380234965913,-1.015082135319337,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,188
rbf(gamma=0.3272462412601844),omega=0.0,Principal Components (kDMD),3.0,1.0,0.3479918101439177,,9.704374348238069,0.035859273112964704,0.3246744349006197,,,5.0,0.008375205917453443,,5.0,-0.46609081758375037,-0.9446699781513423,0.24170726673002535,-0.5050066374624776,0.0,0.0,0.0,0.2898462352841596,0.3890604119392707,-0.9371804064825114,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,197
rbf(gamma=0.15123572688867806),omega=0.0,Principal Components (kDMD),3.0,1.0,0.15804369714534838,,9.37863008473268,0.016851469320943276,0.28977915535516163,,,5.0,0.005538330324639018,,5.0,-0.46610331351758577,-0.9499138896584369,-0.23994549159315048,-0.5052242474510787,0.0,0.0,0.0,0.2898462352841596,1.5598341757974705,-0.8388114953118179,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,207
rbf(gamma=0.5899499742108747),omega=0.0,Principal Components (kDMD),3.0,1.0,0.46285424293511845,,10.08575845063514,0.0458918627885611,0.32473774995221144,,,5.0,0.00791667472098978,,5.0,-0.46608326123934835,-0.9385303627927748,0.2425811920757962,-0.5048917798098612,0.0,0.0,0.0,0.2898462352841596,0.5782954619675232,-0.8354843555933367,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,209
rbf(gamma=0.2831179150566781),omega=0.0,Principal Components (kDMD),3.0,1.0,0.3534151634264529,,9.448621275530135,0.03740388709850409,0.2846800225446247,,,5.0,0.005075998061984999,,5.0,-0.4660904608028236,-0.9487871542038555,-0.31032783027170646,-0.5049889540185898,0.0,0.0,0.0,0.2898462352841596,1.7506379194200525,-0.8125347272934947,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,211
rbf(gamma=0.6658476748312556),omega=0.0,Principal Components (kDMD),3.0,1.0,0.5745335998341905,,10.737415062733989,0.05350762697329325,0.3287077210046748,,,5.0,0.007982661028042126,,5.0,-0.4660759142968989,-0.9280398339033753,0.2973779305684968,-0.5048045910754045,0.0,0.0,0.0,0.2898462352841596,0.5510630245400736,-0.7837623656152835,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,212
rbf(gamma=0.6049429075547123),omega=0.0,Principal Components (kDMD),3.0,1.0,0.5709828135944459,,10.138870560251988,0.05631621492761762,0.313310653029796,,,5.0,0.006552513290539519,,5.0,-0.46607614788905843,-0.9376753509506974,0.08485519520743025,-0.5047724370822649,0.0,0.0,0.0,0.2898462352841596,1.141282579373667,-0.7107949972024651,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,217
rbf(gamma=0.25971608752361963),omega=0.0,Principal Components (kDMD),3.0,1.0,0.15974757695270747,,9.810273548393592,0.016283702606729625,0.318526813769102,,,5.0,0.006750403074042621,,5.0,-0.46610320142608347,-0.9429651867044824,0.1568528476311895,-0.5052307475028237,0.0,0.0,0.0,0.2898462352841596,1.0596138000842796,-0.685177778924489,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,218
