kernel,kind,method,eigenfunction_id,n,bias_mean,bias_std,dist_mean,trunc_mean,spurious_mean,spurious_std
rbf(gamma=0.6267482618973175),0.6267482618973175,PCR,1,1,0.3708962371386096,,8.131185568737518,0.04561404164290848,0.1438417389498702,
rbf(gamma=0.6267482618973175),0.6267482618973175,PCR,2,1,0.4867785634238962,,10.671682356820373,0.04561404164290848,0.3878086980813948,
rbf(gamma=0.6267482618973175),0.6267482618973175,PCR,3,1,0.5252711880379292,,11.5155590059315,0.04561404164290848,0.5419260634251789,
rbf(gamma=0.6267482618973175),0.6267482618973175,Reduced Rank,1,1,187.33234797961603,,48.63725916715501,3.851622216946849,0.13872661247301174,
rbf(gamma=0.6267482618973175),0.6267482618973175,Reduced Rank,2,1,310.8351697113929,,80.70240335195426,3.851622216946849,0.38438578842462867,
rbf(gamma=0.6267482618973175),0.6267482618973175,Reduced Rank,3,1,428.37828235576086,,111.22022312337086,3.851622216946849,0.5383317051041653,
rbf(gamma=0.6436111548396518),0.6436111548396518,PCR,1,1,0.2746114834536466,,7.988721674908619,0.034374896839398004,0.10736538051713107,
rbf(gamma=0.6436111548396518),0.6436111548396518,PCR,2,1,0.32133344738650765,,9.34791015920137,0.034374896839398004,0.5165869883178339,
rbf(gamma=0.6436111548396518),0.6436111548396518,PCR,3,1,0.4150229624347975,,12.07343150362937,0.034374896839398004,0.569594411125919,
rbf(gamma=0.6436111548396518),0.6436111548396518,Reduced Rank,1,1,365.06133279392,,64.82670494523558,5.631341791971645,0.1045813187349087,
rbf(gamma=0.6436111548396518),0.6436111548396518,Reduced Rank,2,1,370.07395721734446,,65.71683461745167,5.631341791971645,0.5161935457741322,
rbf(gamma=0.6436111548396518),0.6436111548396518,Reduced Rank,3,1,630.4571868566801,,111.95505620978203,5.631341791971645,0.5669072246239618,
rbf(gamma=0.7496866889026859),0.37484334445134293,PCR,1,1,0.6133586128225612,,8.409179309706632,0.07293917637296275,0.14621278046720984,
rbf(gamma=0.7496866889026859),0.37484334445134293,PCR,2,1,0.6996377174771587,,9.592070438246708,0.07293917637296275,0.4584131496446337,
rbf(gamma=0.7496866889026859),0.37484334445134293,PCR,3,1,0.7784380847141013,,10.672427677736355,0.07293917637296275,0.47906683011556517,
rbf(gamma=0.7496866889026859),0.37484334445134293,Reduced Rank,1,1,676.0748053260487,,46.65596824127258,14.490639264624297,0.1399721382801372,
rbf(gamma=0.7496866889026859),0.37484334445134293,Reduced Rank,2,1,963.3538934072367,,66.48111762460701,14.490639264624297,0.4557858964086973,
rbf(gamma=0.7496866889026859),0.37484334445134293,Reduced Rank,3,1,1593.266399612464,,109.95142246774942,14.490639264624297,0.4801597886036698,
rbf(gamma=0.7647099733646339),0.7647099733646339,PCR,1,1,0.3489135737030084,,8.11562071687453,0.04299283885674012,0.17009801482726056,
rbf(gamma=0.7647099733646339),0.7647099733646339,PCR,2,1,0.4344572520622228,,10.105339949983591,0.04299283885674012,0.43180944926770676,
rbf(gamma=0.7647099733646339),0.7647099733646339,PCR,3,1,0.5025890559967304,,11.69006442378573,0.04299283885674012,0.504278148169522,
rbf(gamma=0.7647099733646339),0.7647099733646339,Reduced Rank,1,1,450.7269205516831,,60.707526285242814,7.424564104850519,0.162401562336539,
rbf(gamma=0.7647099733646339),0.7647099733646339,Reduced Rank,2,1,762.3728959856952,,102.6825124302761,7.424564104850519,0.4253724401264092,
rbf(gamma=0.7647099733646339),0.7647099733646339,Reduced Rank,3,1,924.7227293381018,,124.54909356011541,7.424564104850519,0.5019564098507391,
rbf(gamma=0.8340168124865461),0.41700840624327307,PCR,1,1,0.5589872008222769,,8.395854217678611,0.06657895508062223,0.18738520542724246,
rbf(gamma=0.8340168124865461),0.41700840624327307,PCR,2,1,0.636434715307624,,9.559097383504266,0.06657895508062223,0.4285549460243617,
rbf(gamma=0.8340168124865461),0.41700840624327307,PCR,3,1,0.7455454632209626,,11.197914751262795,0.06657895508062223,0.5128996261305546,
rbf(gamma=0.8340168124865461),0.41700840624327307,Reduced Rank,1,1,200.42204593558566,,67.02536349181709,2.9902418352427813,0.18204295387864983,
rbf(gamma=0.8340168124865461),0.41700840624327307,Reduced Rank,2,1,249.1778329690558,,83.33032801302666,2.9902418352427813,0.4257093986949486,
rbf(gamma=0.8340168124865461),0.41700840624327307,Reduced Rank,3,1,325.77248789290877,,108.94519769383767,2.9902418352427813,0.5089716787900554,
rbf(gamma=0.951594511575932),0.475797255787966,PCR,1,1,0.5463209493217818,,8.338013685962212,0.06552171415136458,0.13146439441975558,
rbf(gamma=0.951594511575932),0.475797255787966,PCR,2,1,0.6120334409094681,,9.340925353320014,0.06552171415136458,0.5077518872564689,
rbf(gamma=0.951594511575932),0.475797255787966,PCR,3,1,0.7187849328783534,,10.970179003831568,0.06552171415136458,0.5313504374352535,
rbf(gamma=0.951594511575932),0.475797255787966,Reduced Rank,1,1,1099.7625176984066,,85.7786182647155,12.820939995844943,0.13054035815258672,
rbf(gamma=0.951594511575932),0.475797255787966,Reduced Rank,2,1,1142.42308012894,,89.10603126597431,12.820939995844943,0.5074572888789711,
rbf(gamma=0.951594511575932),0.475797255787966,Reduced Rank,3,1,1340.7675525967986,,104.57638465130634,12.820939995844943,0.5285143350095063,
rbf(gamma=1.0474559385972269),0.5237279692986134,PCR,1,1,0.511330615675065,,8.31348446601542,0.06150617322559829,0.23140944848235503,
rbf(gamma=1.0474559385972269),0.5237279692986134,PCR,2,1,0.557004974787886,,9.056082431674774,0.06150617322559829,0.431412319732489,
rbf(gamma=1.0474559385972269),0.5237279692986134,PCR,3,1,0.6717044802181414,,10.92092785149222,0.06150617322559829,0.5222125128991808,
rbf(gamma=1.0474559385972269),0.5237279692986134,Reduced Rank,1,1,303.0280066254992,,61.93112834807369,4.892983782281186,0.22074073511985295,
rbf(gamma=1.0474559385972269),0.5237279692986134,Reduced Rank,2,1,536.4780823206362,,109.64231769240031,4.892983782281186,0.42850533593996115,
rbf(gamma=1.0474559385972269),0.5237279692986134,Reduced Rank,3,1,600.6251177487546,,122.75232137980514,4.892983782281186,0.51418877828342,
rbf(gamma=1.1005769403151828),0.5502884701575914,PCR,1,1,0.582306659902104,,8.389410309366085,0.06940972469209267,0.17670870514917822,
rbf(gamma=1.1005769403151828),0.5502884701575914,PCR,2,1,0.6602373433653382,,9.512173492896078,0.06940972469209267,0.45461557883272585,
rbf(gamma=1.1005769403151828),0.5502884701575914,PCR,3,1,0.750422966864183,,10.811496086364293,0.06940972469209267,0.553172618062056,
rbf(gamma=1.1005769403151828),0.5502884701575914,Reduced Rank,1,1,1055.4751757631952,,63.968217367816095,16.499993577970635,0.16921786955495538,
rbf(gamma=1.1005769403151828),0.5502884701575914,Reduced Rank,2,1,1165.4438780959865,,70.63298980018916,16.499993577970635,0.4506796811278472,
rbf(gamma=1.1005769403151828),0.5502884701575914,Reduced Rank,3,1,1403.3868649251515,,85.05378249351759,16.499993577970635,0.5482581187498701,
rbf(gamma=1.1585120428898759),0.28962801072246896,PCR,1,1,0.7212721551091302,,8.773618420655295,0.08220920041508473,0.2232911968097015,
