kernel,kind,method,trial,eigenfunction_id,spectral_bias,metric_distortion,truncation,residual_spurious_score,spectral_gap,est_eig_real,est_eig_imag,gap
linear,omega=0.0,Reduced Rank,9,3,,,2.5656078679717888e-15,,0.0,1.4383898002910535e-07,0.0,0.0
linear,omega=0.0,Reduced Rank,9,4,,,2.5656078679717888e-15,,0.0,5.828746163581831e-27,0.0,0.0
linear,omega=0.5,Principal Components (kDMD),0,1,0.0,6.2412744008915935,0.0,0.3773349701896937,0.004871224450591738,0.9922050665690259,0.0,0.004871224450591738
linear,omega=0.5,Principal Components (kDMD),0,2,0.0,7.123849157507116,0.0,0.3830481403562616,0.004871224450591738,0.9873338421184341,0.0,0.004871224450591738
linear,omega=0.5,Principal Components (kDMD),0,3,0.0,0.0,0.0,1.0000317416791504,0.004871224450591738,1.0518923922432665e-08,0.0,0.004871224450591738
linear,omega=0.5,Principal Components (kDMD),0,4,0.0,0.0,0.0,1.000018454286961,0.004871224450591738,-9.059879609436095e-09,0.0,0.004871224450591738
linear,omega=0.5,Principal Components (kDMD),0,5,0.0,0.0,0.0,1.0000676694336628,0.004871224450591738,-7.459324099528769e-10,0.0,0.004871224450591738
linear,omega=0.5,Principal Components (kDMD),1,1,0.0,6.4114741989923365,0.0,0.3932537099157716,0.0,0.9920528848080341,0.004578495594595462,0.0
linear,omega=0.5,Principal Components (kDMD),1,2,0.0,6.4114741989923365,0.0,0.3932537099157716,0.0,0.9920528848080341,-0.004578495594595462,0.0
linear,omega=0.5,Principal Components (kDMD),1,3,0.0,0.0,0.0,1.0038124996307296,0.0,-2.0287135490604178e-08,0.0,0.0
linear,omega=0.5,Principal Components (kDMD),1,4,,,0.0,,0.0,1.3155961814679605e-08,0.0,0.0
linear,omega=0.5,Principal Components (kDMD),1,5,0.0,0.0,0.0,1.0004314247905266,0.0,-1.947832116444702e-11,0.0,0.0
linear,omega=0.5,Principal Components (kDMD),2,1,0.0,6.73297188455903,0.0,0.38776645285878414,0.0,0.9905156943355012,0.006053571794273678,0.0
linear,omega=0.5,Principal Components (kDMD),2,2,0.0,6.73297188455903,0.0,0.38776645285878414,0.0,0.9905156943355012,-0.006053571794273678,0.0
linear,omega=0.5,Principal Components (kDMD),2,3,,,0.0,,0.0,-1.1527122954203502e-08,0.0,0.0
