kernel,kind,method,n_modes_used,weight_sum,agg_bias_mean,agg_bias_std,agg_dist_mean,agg_trunc_mean,agg_spurious_mean,agg_spurious_std,mean_spurious_ref_count,mean_spurious_residual_count,mean_spectral_gap,std_spectral_gap,mean_rank
rbf(gamma=1.6110329670551957),damping=0.5,Principal Components (kDMD),3.0,1.0,0.0033726504612272535,,10.527871799602098,0.00032035443871521337,0.041618431179938756,,0.0,0.0,0.0012602481000383303,,5.0
rbf(gamma=1.6110329670551957),damping=0.5,Reduced Rank,3.0,1.0,0.18763638103055852,,10.524167000677647,0.017829095739214013,0.04182078597857638,,0.0,0.0,0.0012620030255361403,,5.0
rbf(gamma=1.6130860277634524),damping=0.1,Principal Components (kDMD),3.0,1.0,0.08398060376468082,,10.65221120130975,0.007883865816925871,0.08772925380211744,,0.0,4.0,0.0012065524096663838,,5.0
rbf(gamma=1.6130860277634524),damping=0.1,Reduced Rank,3.0,1.0,0.9444319550851531,,10.673767475065073,0.08848159352275897,0.08737650927426585,,0.0,4.0,0.001219378019360784,,5.0
rbf(gamma=1.6361600995680297),damping=0.0,Principal Components (kDMD),3.0,1.0,0.07163017315701256,,9.001773623033243,0.007957339981726402,0.11256880006508169,,0.0,4.0,3.1460056781895673e-10,,5.0
rbf(gamma=1.6361600995680297),damping=0.0,Reduced Rank,3.0,1.0,0.8029944781126876,,9.001784292702135,0.08920392357809394,0.11256880006508183,,0.0,4.0,3.146001237297469e-10,,5.0
rbf(gamma=1.7003579275896454),damping=1.0,Principal Components (kDMD),3.0,1.0,0.0030138290549081093,,9.932443892984573,0.00030343277922131726,0.03554916246844258,,0.0,0.0,0.0005788735186490479,,5.0
rbf(gamma=1.7003579275896454),damping=1.0,Reduced Rank,3.0,1.0,0.17187950929549925,,9.932008262524873,0.017305614811460576,0.03552254301405345,,0.0,0.0,0.0005780744983036046,,5.0
rbf(gamma=1.7099909736711292),damping=0.5,Principal Components (kDMD),3.0,1.0,0.01572973174612845,,10.09811653492315,0.0015576896633871296,0.027852445092871464,,0.0,0.0,0.0010507036240686718,,5.0
rbf(gamma=1.7099909736711292),damping=0.5,Reduced Rank,3.0,1.0,0.39660011792655037,,10.094833180029683,0.03928743653843957,0.027928299696442917,,0.0,0.0,0.0010529642726518906,,5.0
rbf(gamma=1.750634267453919),damping=0.5,Principal Components (kDMD),3.0,1.0,0.003608395986782219,,10.313353255865842,0.0003498761166480844,0.04471068556814145,,0.0,0.0,0.001381705524157728,,5.0
rbf(gamma=1.750634267453919),damping=0.5,Reduced Rank,3.0,1.0,0.19232754664893076,,10.311081601883402,0.018652509414123983,0.044713418697155144,,0.0,0.0,0.0013835420488563788,,5.0
rbf(gamma=1.7610876510456865),damping=0.0,Principal Components (kDMD),3.0,1.0,0.26560213299036856,,9.38313061756839,0.028306345058553454,0.11325261709760101,,0.0,4.0,2.902440510155202e-10,,5.0
