kernel,kind,method,eigenfunction_id,n,bias_mean,bias_std,dist_mean,trunc_mean,spurious_mean,spurious_std
rbf(gamma=0.4214),1.686,Reduced Rank,4,1,0.2742182786015905,,113.09452461016978,0.002424682181094132,0.8970735452714054,
rbf(gamma=0.4214),1.686,Reduced Rank,5,1,0.4898589038106128,,202.03014961307844,0.002424682181094132,0.9798089920798982,
rbf(gamma=0.4268),1.707,Principal Components (kDMD),1,1,3.638994797712907e-05,,7.977914560146541,4.561335885810821e-06,0.01884866321343304,
rbf(gamma=0.4268),1.707,Principal Components (kDMD),2,1,6.69235075494404e-05,,14.67190955123975,4.561335885810821e-06,0.5354316722374282,
rbf(gamma=0.4268),1.707,Principal Components (kDMD),3,1,0.0001421541743139078,,31.165031006840348,4.561335885810821e-06,0.7502201856561926,
rbf(gamma=0.4268),1.707,Principal Components (kDMD),4,1,0.00016960613649543552,,37.183435015833396,4.561335885810821e-06,0.8995141856343758,
rbf(gamma=0.4268),1.707,Principal Components (kDMD),5,1,0.0003222917067528959,,70.65730628508746,4.561335885810821e-06,0.9702325658472553,
rbf(gamma=0.4268),1.707,Reduced Rank,1,1,0.004069358988814628,,8.20973871635625,0.0004956746041999181,0.006666766317843902,
rbf(gamma=0.4268),1.707,Reduced Rank,2,1,0.024616650290472723,,49.66292418835363,0.0004956746041999181,0.5351185036607466,
rbf(gamma=0.4268),1.707,Reduced Rank,3,1,0.03774586269297556,,76.15048738254845,0.0004956746041999181,0.7521836246886126,
rbf(gamma=0.4268),1.707,Reduced Rank,4,1,0.0679352227191896,,137.05608910274051,0.0004956746041999181,0.8671555126950121,
rbf(gamma=0.4268),1.707,Reduced Rank,5,1,0.09001702227964917,,181.60507219236723,0.0004956746041999181,0.970539368465849,
rbf(gamma=0.4374),1.75,Principal Components (kDMD),1,1,3.70877981562654e-05,,7.9783992429938655,4.6485262302251415e-06,0.01715589646924088,
rbf(gamma=0.4374),1.75,Principal Components (kDMD),2,1,6.400810352684115e-05,,13.769547670970345,4.6485262302251415e-06,0.5711388157974774,
rbf(gamma=0.4374),1.75,Principal Components (kDMD),3,1,0.00013484720666002796,,29.008593257630583,4.6485262302251415e-06,0.8090793322270706,
