kernel,kind,method,agg_bias_mean,agg_bias_std,agg_dist_mean,agg_trunc_mean,agg_spurious_mean,agg_spurious_std,mean_spurious_ref_count,mean_spurious_residual_count,mean_spectral_gap,agg_horizon_instab,agg_horizon_sens,system,family,agg_bias_mean_z,agg_dist_mean_z,agg_spurious_mean_z,agg_trunc_mean_z,agg_bias_std_z,agg_spurious_std_z,mean_spurious_ref_count_z,mean_spurious_residual_count_z,mean_spectral_gap_z,agg_horizon_instab_z,agg_horizon_sens_z,score_ssl_only,rank_score_ssl_only
encoder(d=16),cycle_12,SSL+Ridge (PCR),0.0014413171309669,0.0003716383155097562,38.62420669290752,3.774252887024285e-05,0.5066499898030746,0.00857344943625181,2.0,2.0,0.574088029431258,0.0,0.005764921485071073,graph,ssl_encoder,-0.5406002500795525,-0.992005333438903,0.6605366377383384,-0.606830387609547,-0.4284631349197767,-1.2564680120143052,1.1586482440433148,0.3535533905932739,-1.3240591832427693,0.0,-0.783011500198277,-2.1088805055231417,1
encoder(d=16),cycle_12,SSL+Ridge (RRR),0.7159812115567998,0.16347413019929713,59.989636726074664,0.0122262083895629,0.44289508695962837,0.04703729586089429,1.6666666666666667,2.0,0.31346179564299353,0.0,0.01203541833547098,graph,ssl_encoder,-0.5179713263710536,0.006384362513081464,-0.04135867484278506,-0.5668252203870351,-0.42169278684377903,1.2766732749620002,0.41380294430118386,0.3535533905932739,0.21417534360365467,0.0,-0.16848522747439615,-0.12355581979342244,7
encoder(d=16),path_12,SSL+CCA,87.92241940984808,18.389547907425502,91.4241821376493,0.961526318260567,0.19972276997399663,0.0002908137575918198,1.0,1.0,1.5065563611453095e-10,1.3538059562279159e-12,7.734378183442819e-08,graph,ssl_encoder,2.336880046927321,2.05131100337411,-2.6683051846396224,2.193245994502758,1.1674695345073822,-2.5223180040004434,-0.44721359549995804,-2.3452078799117144,2.0370268057767813,2.8284271247461903,-2.3814011112008258,1.3745214843119844,8
encoder(d=16),path_12,SSL+Ridge (PCR),0.00123919314399735,0.0004110661842920265,33.875448068651956,3.669125540393345e-05,0.4915269405733814,0.04869612142614052,1.6666666666666667,2.0,0.3110161761103308,0.0,0.011737463538199,graph,ssl_encoder,-0.5569745745540671,-1.1178726675492232,0.6507993573254294,-0.5898668937182111,-0.6265515661787046,-0.34180006925924444,0.8944271909999156,-0.4264014327112203,-0.34577710225096103,-0.3535533905932738,0.07767359282033345,-1.9890254266061371,1
encoder(d=16),path_12,SSL+Ridge (RRR),0.748164866056656,0.29917324361090314,54.84187991378212,0.0136791289165073,0.4535699390652367,0.05208200102216393,1.6666666666666667,2.0,0.2305653883677582,0.0,0.015453499720989042,graph,ssl_encoder,-0.5323901194189808,0.036739584415317356,0.21906030491134051,-0.550377706300109,-0.5974047032771133,-0.18927606849144407,0.8944271909999156,-0.4264014327112203,0.270584573618165,-0.3535533905932738,0.8562123939609823,-0.0896858232189881,6
encoder(d=4),cycle_12,SSL+CCA,9.202854310153974,5.826632506520039,53.24715875017655,0.1869186491867593,0.48508415947454026,0.03770496343831843,1.3333333333333333,2.0,0.34123381232286537,0.0,0.010109441777222502,graph,ssl_encoder,-0.2491986442996243,-0.30868631595535434,0.42311246258607205,0.0065529542311974515,-0.18661634518823364,0.6620671250094803,-0.3310423554409477,0.3535533905932739,0.05026293035119702,0.0,-0.3572363302866913,-0.15670597783628898,6
encoder(d=4),cycle_12,SSL+Ridge (PCR),0.0001990359289775395,4.778926306795818e-05,44.36471143449006,4.5873677069368615e-06,0.49893380482912486,0.044115149692402586,2.0,2.0,0.49727319923204777,0.0,0.010471882167239831,graph,ssl_encoder,-0.5406395921607485,-0.7237560740201852,0.5755870288035805,-0.6069392099815983,-0.42847657782174464,1.0842273863146388,1.1586482440433148,0.3535533905932739,-0.8706926043347366,0.0,-0.3217161558450544,-0.6525254856424204,5
encoder(d=4),cycle_12,SSL+Ridge (RRR),0.00829102105166865,0.0055530025573493295,52.29725274829421,0.0001461701685653,0.48714717421409376,0.037967107752597755,1.3333333333333333,2.0,0.3848654286391611,0.0,0.00997111324404953,graph,ssl_encoder,-0.5403833252742947,-0.3530746742954411,0.44582476094897705,-0.6064745047685791,-0.42824805764523227,0.6793313522611161,-0.3310423554409477,0.3535533905932739,-0.20725396541290084,0.0,-0.37079291438683737,-0.9744873515715651,3
encoder(d=4),path_12,SSL+CCA,7.725621050673768,8.997749935852763,52.844660859398985,0.145375561905017,0.4605797619729005,0.07998281350297644,1.0,2.6666666666666665,0.3016260163939127,0.0,0.011064928513997666,graph,ssl_encoder,-0.30273278569950113,-0.07324639732355528,0.29879300716644236,-0.16917126403749022,0.2512175168164299,1.0675741601001678,-0.44721359549995804,0.8528028654224423,-0.27383579823278437,-0.3535533905932738,-0.06322778319201817,0.24342310612456936,7
encoder(d=4),path_12,SSL+Ridge (PCR),0.0002410888152880918,0.000140878792637524,37.97483522389049,6.859809829757632e-06,0.5060458574901805,0.0649577240146581,1.6666666666666667,2.6666666666666665,0.4804225772409996,0.0,0.0129609726523737,graph,ssl_encoder,-0.5570074263517482,-0.8921212058819942,0.8159436833437177,-0.5899532433556068,-0.6265779253213849,0.3907376998361837,0.8944271909999156,0.8528028654224423,-1.643658903458015,-0.3535533905932738,0.33400837323655735,-0.5284796351024521,3
encoder(d=4),path_12,SSL+Ridge (RRR),0.008017496951538399,0.008343204642174478,50.533379345080384,0.0001494894608792,0.47114843999093253,0.07058793321041677,1.3333333333333333,2.6666666666666665,0.35650226849346084,0.0,0.010610954907462649,graph,ssl_encoder,-0.5567514721599578,-0.20052766167427752,0.41900563860403506,-0.589540389790754,-0.6257777167104093,0.6443622034084112,0.22360679774997858,0.8528028654224423,-0.6942619949000362,-0.3535533905932738,-0.1583388235575898,-0.5228145157545269,4
encoder(d=8),cycle_12,SSL+CCA,47.13864764215619,8.991011541528513,80.79493955570297,0.5891261916378335,0.43261201202281313,0.017320948873887063,0.6666666666666666,2.0,0.1919551446775671,0.0,0.015870672465411885,graph,ssl_encoder,0.9521984782796012,0.978599755978879,-0.15456788347093361,1.3266846408449857,-0.055263676912252827,-0.6803776299281398,-1.82073295492521,0.3535533905932739,0.9313162201753526,0.0,0.20738043064664152,2.3718877983649285,8
encoder(d=8),cycle_12,SSL+Ridge (PCR),0.0009317175941738101,0.00016562538023183766,42.18319008668996,2.20797121920528e-05,0.507018652811508,0.026729396299620317,2.0,2.0,0.5361486218777132,0.0,0.006934186541366004,graph,ssl_encoder,-0.5406163887012446,-0.8256968461816544,0.6645953504961144,-0.606881796343636,-0.42847168647079154,-0.06075871929308963,1.1586482440433148,0.3535533905932739,-1.1001381075371948,0.0,-0.6684202462651254,-1.4130781714183644,2
encoder(d=8),cycle_12,SSL+Ridge (RRR),0.19551056391690916,0.020373544473863713,56.63605061538755,0.003451379623942,0.4594222797930828,0.029100440073530298,1.3333333333333333,2.0,0.3087236417725605,0.0,0.011064563539142862,graph,ssl_encoder,-0.5344542277035539,-0.1503260716883395,0.14059375018735482,-0.5956260962421054,-0.4276328602543719,0.09539282131496364,-0.3310423554409477,0.3535533905932739,0.24214026398435687,0.0,-0.2636317196228726,-0.8795889818183374,4
encoder(d=8),path_12,SSL+CCA,55.62830128644448,29.960309727262267,76.92218251064295,0.7086368705916524,0.39886484630565666,0.055018818826453014,0.0,2.0,0.12376119727892092,0.0,0.018627843540067527,graph,ssl_encoder,1.27394523704721,1.2526922125846862,-0.4031786489527559,1.4612361409022687,2.296298529310761,-0.056980991737279336,-2.4596747752497685,-0.4264014327112203,1.0888489070887806,-0.3535533905932738,1.5212623853359517,3.4698008834746084,9
encoder(d=8),path_12,SSL+Ridge (PCR),0.0009261730078824299,0.00023946491489014633,34.86818423045001,2.81363583050882e-05,0.48256955245633715,0.05936245759009744,1.3333333333333333,2.6666666666666665,0.3261290114655537,0.0,0.009764993674315336,graph,ssl_encoder,-0.5569848773589803,-1.063203120348872,0.5489142214058261,-0.5898916565900137,-0.6265683073830836,0.13868726619464514,0.22360679774997858,0.8528028654224423,-0.461561829635925,-0.3535533905932738,-0.33557435407157943,-1.4434922600795268,2
encoder(d=8),path_12,SSL+Ridge (RRR),0.27439024228068676,0.14848804795401885,54.2878291820018,0.0049375371379574,0.44477013710344027,0.07557497306417973,1.3333333333333333,2.3333333333333335,0.2629290342355875,0.0,0.01207975013627068,graph,ssl_encoder,-0.5479840284312965,0.00622825240380658,0.11896762083558715,-0.5756809816128421,-0.6121053617638774,0.8690138039490033,0.22360679774997858,0.2132007163556114,0.02263534199399351,-0.3535533905932738,0.1493853266681883,-0.5142478131495304,5
