family,system,kind,kernel,method,agg_bias_mean,agg_dist_mean,agg_spurious_mean,agg_trunc_mean,agg_bias_std,agg_spurious_std,mean_spurious_ref_count,mean_spurious_residual_count,mean_spectral_gap,agg_horizon_instab,agg_horizon_sens,agg_bias_mean_z,agg_dist_mean_z,agg_spurious_mean_z,agg_trunc_mean_z,agg_bias_std_z,agg_spurious_std_z,mean_spurious_ref_count_z,mean_spurious_residual_count_z,mean_spectral_gap_z,agg_horizon_instab_z,agg_horizon_sens_z,score_vs_analytic,rank_score_vs_analytic
rbf,langevin,all,rbf(gamma=0.8164),Reduced Rank,0.080972306833183,45.70460743532392,0.3383559187290492,0.0017716442909561,,,3.0,4.2,0.0454535754565055,0.0,0.0,-0.32332160265691995,0.034521942106406155,-0.44101509175478976,-0.30699766437625237,0.0,0.0,0.16329616172311048,0.28710434748395336,0.2798391002927501,-0.1491856128883668,-0.12751534261266764,-0.6513425615025805,54
rbf,langevin,all,rbf(gamma=3.265),Reduced Rank,119.4832515844376,41.31469133527993,0.3637114022569104,2.892028179874288,,,3.0,4.2,0.0454535754565055,0.0,0.0,1.6664811971096756,-0.010744116583417732,-0.21612218358752008,1.7735510763230349,0.0,0.0,0.16329616172311048,0.28710434748395336,0.2798391002927501,-0.1491856128883668,-0.12751534261266764,2.5583614580911043,114
rbf,langevin,all,rbf(gamma=6.531),Reduced Rank,128.8190538382845,43.11964655776603,0.3874226304945145,2.987479353888249,,,3.0,4.2,0.0454535754565055,0.0,0.0,1.822059512491601,0.007867448460556847,-0.005813156401617624,1.8422615238034117,0.0,0.0,0.16329616172311048,0.28710434748395336,0.2798391002927501,-0.1491856128883668,-0.12751534261266764,2.977215589443095,116
rbf,langevin,all,rbf(gamma=0.8424),PCR,0.0008757590802872,10.539218490551775,0.3493147352298412,8.309525806608494e-05,,,3.0,4.4,0.0438750416503958,0.0,0.0,-0.32465638735227575,-0.32808147070337146,-0.34381481118327323,-0.30821316498000045,0.0,0.0,0.16329616172311048,0.5726855949812546,0.28720253231417586,-0.1491856128883668,-0.12751534261266764,-0.6294252652300574,59
rbf,langevin,all,rbf(gamma=1.685),PCR,0.0097476285053431,9.34449934983391,0.3755696178428643,0.0010431407976411,,,3.0,4.4,0.0438750416503958,0.0,0.0,-0.3245085403368926,-0.3404006643984512,-0.11094459603060199,-0.30752207700431883,0.0,0.0,0.16329616172311048,0.5726855949812546,0.28720253231417586,-0.1491856128883668,-0.12751534261266764,-0.40838085276924174,75
rbf,langevin,all,rbf(gamma=0.4212),PCR,6.640299279442316e-05,15.222946647322914,0.3370409601567029,4.362032813542094e-06,,,3.0,4.4,0.0438750416503958,0.0,0.0,-0.32466987502620165,-0.2797858065494578,-0.45267824371675075,-0.30826984102610006,0.0,0.0,0.16329616172311048,0.5726855949812546,0.28720253231417586,-0.1491856128883668,-0.12751534261266764,-0.6900348593065968,46
rbf,langevin,all,rbf(gamma=3.37),PCR,0.0679604383980059,9.289862844834,0.4213236795967328,0.0073155480907662,,,3.0,4.4,0.0438750416503958,0.0,0.0,-0.3235384415011962,-0.34096404173541395,0.2948754703461915,-0.30300688988020064,0.0,0.0,0.16329616172311048,0.5726855949812546,0.28720253231417586,-0.1491856128883668,-0.12751534261266764,0.00010352866834431595,93
rbf,langevin,all,rbf(gamma=6.739),PCR,0.2562155009669285,9.48473889141296,0.4777411361733491,0.0270134480137238,,,3.0,4.4,0.0438750416503958,0.0,0.0,-0.32040122793344705,-0.3389546022926884,0.7952755462104183,-0.28882737315752377,0.0,0.0,0.16329616172311048,0.5726855949812546,0.28720253231417586,-0.1491856128883668,-0.12751534261266764,0.5127400159043842,104
rbf,langevin,all,rbf(gamma=0.4212),Reduced Rank,0.0357238599182379,38.31551884359144,0.3304362667333886,0.0009323600722742,,,3.0,4.0,0.0398083048406183,0.0,0.0,-0.32407565431239227,-0.0416697003384959,-0.5112592094431684,-0.3076018224164711,0.0,0.0,0.16329616172311048,0.0015230999866521042,0.30617275641195835,-0.1491856128883668,-0.12751534261266764,-1.07124887174914,22
rbf,langevin,all,rbf(gamma=3.37),Reduced Rank,9.35727648314984,31.327426309959264,0.3560826056813883,0.2986927936743746,,,3.0,4.0,0.0398083048406183,0.0,0.0,-0.16873480470637603,-0.11372652319079242,-0.2837865310569922,-0.09325922426509602,0.0,0.0,0.16329616172311048,0.0015230999866521042,0.30617275641195835,-0.1491856128883668,-0.12751534261266764,-0.6533208675335564,52
rbf,langevin,all,rbf(gamma=1.685),Reduced Rank,2.8382602643529427,37.84405531064856,0.3416195914411452,0.0749988404005506,,,3.0,4.0,0.0398083048406183,0.0,0.0,-0.27737223443020637,-0.04653113628987786,-0.41206763166305393,-0.25428512873276576,0.0,0.0,0.16329616172311048,0.0015230999866521042,0.30617275641195835,-0.1491856128883668,-0.12751534261266764,-0.9035569631963689,29
rbf,langevin,all,rbf(gamma=0.8424),Reduced Rank,0.82878426613633,43.74357561584064,0.3333643946295356,0.0189464225196123,,,3.0,4.0,0.0398083048406183,0.0,0.0,-0.3108595429766284,0.014301013184221783,-0.4852878964793823,-0.2946344146869966,0.0,0.0,0.16329616172311048,0.0015230999866521042,0.30617275641195835,-0.1491856128883668,-0.12751534261266764,-0.9696070300621351,25
rbf,langevin,all,rbf(gamma=6.739),Reduced Rank,291.87106755536,42.23608395434183,0.3747653813124968,6.9104670752828135,,,3.0,4.0,0.0398083048406183,0.0,0.0,4.539271908810336,-0.0012432943762670174,-0.11807784955226949,4.666220941606067,0.0,0.0,0.16329616172311048,0.0015230999866521042,0.30617275641195835,-0.1491856128883668,-0.12751534261266764,6.712617839237985,122
rbf,langevin,all,rbf(gamma=0.8429),PCR,0.0007897431189392,10.119890675896048,0.3507101742253599,7.803870063738212e-05,,,3.0,4.4,0.0500487325358558,0.0,0.0,-0.32465782078220484,-0.33240531586029637,-0.3314378303409487,-0.3082168049386204,0.0,0.0,0.16329616172311048,0.5726855949812546,0.2584039389736786,-0.1491856128883668,-0.12751534261266764,-0.6357746796241455,57
rbf,langevin,all,rbf(gamma=1.686),PCR,0.0095656059944553,9.405425641928517,0.3762411269010802,0.0010170306330223,,,3.0,4.4,0.0500487325358558,0.0,0.0,-0.32451157368687533,-0.33977243072590324,-0.10498858163249775,-0.3075408723843996,0.0,0.0,0.16329616172311048,0.5726855949812546,0.2584039389736786,-0.1491856128883668,-0.12751534261266764,-0.41620833240886124,74
rbf,langevin,all,rbf(gamma=0.4214),PCR,5.33628923519004e-05,13.427252239205709,0.3381526535930905,3.97422282692271e-06,,,3.0,4.4,0.0500487325358558,0.0,0.0,-0.32467009233552374,-0.2983018798899044,-0.44281797149496654,-0.3082701201907933,0.0,0.0,0.16329616172311048,0.5726855949812546,0.2584039389736786,-0.1491856128883668,-0.12751534261266764,-0.7130903139871765,44
rbf,langevin,all,rbf(gamma=3.372),PCR,0.068216055315468,9.351913894003438,0.4181065823638402,0.0072943416811406,,,3.0,4.4,0.0500487325358558,0.0,0.0,-0.3235341817227304,-0.3403242102740699,0.2663411159621747,-0.3030221552963663,0.0,0.0,0.16329616172311048,0.5726855949812546,0.2584039389736786,-0.1491856128883668,-0.12751534261266764,-0.0421936638541941,90
rbf,langevin,all,rbf(gamma=6.743),PCR,0.2547465832498818,9.498985880607314,0.4699855526230456,0.0268182926526883,,,3.0,4.4,0.0500487325358558,0.0,0.0,-0.3204257070020518,-0.33880769628484503,0.7264866494321156,-0.2889678555803275,0.0,0.0,0.16329616172311048,0.5726855949812546,0.2584039389736786,-0.1491856128883668,-0.12751534261266764,0.4296040081836696,100
rbf,langevin,all,rbf(gamma=0.4214),Reduced Rank,0.0870215557616695,35.88988133793325,0.3325729029414818,0.0024246821810941,,,3.0,4.2,0.0452658950305071,0.0,0.0,-0.32322079375672796,-0.06668135140177285,-0.4923081083921645,-0.3065275755992777,0.0,0.0,0.16329616172311048,0.28710434748395336,0.28071457857091087,-0.1491856128883668,-0.12751534261266764,-0.8030652792203745,39
rbf,langevin,all,rbf(gamma=0.8429),Reduced Rank,0.7795155440853136,42.873466525463726,0.3359146659633322,0.0181817708540628,,,3.0,4.2,0.0452658950305071,0.0,0.0,-0.3116805912989147,0.005328994527383218,-0.4626680187616918,-0.2951848485464988,0.0,0.0,0.16329616172311048,0.28710434748395336,0.28071457857091087,-0.1491856128883668,-0.12751534261266764,-0.684203277676543,48
rbf,langevin,all,rbf(gamma=1.686),Reduced Rank,3.1726281106792,50.074746440144594,0.3478738227939434,0.0633578467435977,,,3.0,4.2,0.0452658950305071,0.0,0.0,-0.27180009560005003,0.07958407180699856,-0.3565951230936086,-0.2626648882438271,0.0,0.0,0.16329616172311048,0.28710434748395336,0.28071457857091087,-0.1491856128883668,-0.12751534261266764,-0.447734828878644,71
rbf,langevin,all,rbf(gamma=3.372),Reduced Rank,43.86187731586314,49.40634419426394,0.369629174077733,0.8877782404502516,,,3.0,4.2,0.0452658950305071,0.0,0.0,0.40627391168618776,0.07269192749240887,-0.16363393530810053,0.33079344004501654,0.0,0.0,0.16329616172311048,0.28710434748395336,0.28071457857091087,-0.1491856128883668,-0.12751534261266764,0.713137386022934,107
rbf,langevin,all,rbf(gamma=6.743),Reduced Rank,214.93307598860255,39.5017227634314,0.3918958786167367,5.441106386063147,,,3.0,4.2,0.0452658950305071,0.0,0.0,3.2571235951083604,-0.029438310254973173,0.03386274952440875,3.608502883035183,0.0,0.0,0.16329616172311048,0.28710434748395336,0.28071457857091087,-0.1491856128883668,-0.12751534261266764,5.298208238025316,120
rbf,langevin,all,rbf(gamma=0.8537),PCR,0.0009122646824139,10.296971843122362,0.3340052200978194,8.859543332861415e-05,,,3.2,4.6,0.0512598165594472,0.0,0.0,-0.3246557789974792,-0.33057936604124427,-0.47960403314340455,-0.3082092056834552,0.0,0.0,0.524570855800786,0.8582668424785546,0.2527545605153687,-0.1491856128883668,-0.12751534261266764,-0.3187151858882583,79
rbf,langevin,all,rbf(gamma=1.707),PCR,0.0105977733584648,9.3460102954254,0.3631007591855029,0.0011339355536182,,,3.2,4.6,0.0512598165594472,0.0,0.0,-0.3244943729305484,-0.3403850844761331,-0.22153834124154898,-0.30745671847545314,0.0,0.0,0.524570855800786,0.8582668424785546,0.2527545605153687,-0.1491856128883668,-0.12751534261266764,-0.06991756275035951,88
rbf,langevin,all,rbf(gamma=0.4268),PCR,6.670286111617823e-05,14.623536346813266,0.3200978704091834,4.561335885810821e-06,,,3.2,4.6,0.0512598165594472,0.0,0.0,-0.32466987002898695,-0.2859665492387959,-0.6029566133826956,-0.30826969755795075,0.0,0.0,0.524570855800786,0.8582668424785546,0.2527545605153687,-0.1491856128883668,-0.12751534261266764,-0.39749928629385634,77
rbf,langevin,all,rbf(gamma=3.415),PCR,0.0739006239638881,9.32495829380476,0.4121350144923755,0.0079250353337221,,,3.2,4.6,0.0512598165594472,0.0,0.0,-0.32343945010889086,-0.3406021594997055,0.2133757184198148,-0.30256815100003814,0.0,0.0,0.524570855800786,0.8582668424785546,0.2527545605153687,-0.1491856128883668,-0.12751534261266764,0.3682786284467968,98
rbf,langevin,all,rbf(gamma=6.829),PCR,0.2679538190923842,9.527682528327505,0.4739029362127256,0.0281237140611801,,,3.2,4.6,0.0512598165594472,0.0,0.0,-0.3202056124191378,-0.3385117944702545,0.7612322612411676,-0.28802814907535756,0.0,0.0,0.524570855800786,0.8582668424785546,0.2527545605153687,-0.1491856128883668,-0.12751534261266764,0.9287293749496939,108
rbf,langevin,all,rbf(gamma=0.4268),Reduced Rank,0.0169688471201442,34.2338440911939,0.3143056591948684,0.0004956746041999,,,3.0,4.2,0.0467724902198971,0.0,0.0,-0.32438820091703907,-0.08375736777545396,-0.654331189745044,-0.30791617008405636,0.0,0.0,0.16329616172311048,0.28710434748395336,0.2736867206828236,-0.1491856128883668,-0.12751534261266764,-0.9875400102936791,23
rbf,langevin,all,rbf(gamma=0.8537),Reduced Rank,0.6193620768486614,43.67612253544272,0.3181389337372587,0.0141807935524966,,,3.0,4.2,0.0467724902198971,0.0,0.0,-0.31434950029653036,0.013605479368422668,-0.620331591248157,-0.2980649486981139,0.0,0.0,0.16329616172311048,0.28710434748395336,0.2736867206828236,-0.1491856128883668,-0.12751534261266764,-0.8412132533394356,35
rbf,langevin,all,rbf(gamma=1.707),Reduced Rank,7.603510175924727,42.248397840706616,0.3287926980447758,0.1799715625807398,,,3.0,4.2,0.0467724902198971,0.0,0.0,-0.19796078874424847,-0.0011163213111365308,-0.5258370005449885,-0.1787206027984997,0.0,0.0,0.16329616172311048,0.28710434748395336,0.2736867206828236,-0.1491856128883668,-0.12751534261266764,-0.5853795788137374,63
rbf,langevin,all,rbf(gamma=3.415),Reduced Rank,18.47072407842318,44.439682518931626,0.3509517672394434,0.4156358243683338,,,3.0,4.2,0.0467724902198971,0.0,0.0,-0.01686196232586776,0.02147883053006863,-0.32929499778678223,-0.009077881796556575,0.0,0.0,0.16329616172311048,0.28710434748395336,0.2736867206828236,-0.1491856128883668,-0.12751534261266764,-0.10032223729497367,86
rbf,langevin,all,rbf(gamma=6.829),Reduced Rank,274.03554390550124,46.14796605237723,0.3797114122226905,5.938193323503686,,,3.0,4.2,0.0467724902198971,0.0,0.0,4.242048312171264,0.039093577810326095,-0.07420855106082426,3.966330497635229,0.0,0.0,0.16329616172311048,0.28710434748395336,0.2736867206828236,-0.1491856128883668,-0.12751534261266764,6.4189934209242665,121
rbf,langevin,all,rbf(gamma=0.8749),PCR,0.0009079391068767,10.149618516145637,0.3543590442855919,8.945549090661902e-05,,,3.2,4.4,0.0527738928693896,0.0,0.0,-0.32465585108188466,-0.33209878103575924,-0.29907382519514436,-0.3082085865717298,0.0,0.0,0.524570855800786,0.5726855949812546,0.24569180522919065,-0.1491856128883668,-0.12751534261266764,-0.42881678060344464,72
rbf,langevin,all,rbf(gamma=1.75),PCR,0.0107078121555246,9.45459197377593,0.3809314221010716,0.0011325514824145,,,3.2,4.4,0.0527738928693896,0.0,0.0,-0.3244925391673423,-0.3392654583801342,-0.06338755570333328,-0.3074577147979472,0.0,0.0,0.524570855800786,0.5726855949812546,0.24569180522919065,-0.1491856128883668,-0.12751534261266764,-0.19975844065457496,82
rbf,langevin,all,rbf(gamma=0.4374),PCR,6.471577146819065e-05,13.921782574314154,0.3417354594192777,4.6485262302251415e-06,,,3.2,4.4,0.0527738928693896,0.0,0.0,-0.32466990314323374,-0.2932025935566889,-0.41103992944877554,-0.30826963479405456,0.0,0.0,0.524570855800786,0.5726855949812546,0.24569180522919065,-0.1491856128883668,-0.12751534261266764,-0.501931273550517,67
rbf,langevin,all,rbf(gamma=3.499),PCR,0.0740828697051711,9.418796408761803,0.4247488513667073,0.0078654284995751,,,3.2,4.4,0.0527738928693896,0.0,0.0,-0.3234364130388412,-0.3396345597729259,0.3252553619177952,-0.3026110589295575,0.0,0.0,0.524570855800786,0.5726855949812546,0.24569180522919065,-0.1491856128883668,-0.12751534261266764,0.19199482963645784,95
rbf,langevin,all,rbf(gamma=6.999),PCR,0.2674922476981328,9.592690161004777,0.4755401611254714,0.0278850086063985,,,3.2,4.4,0.0527738928693896,0.0,0.0,-0.3202133043665456,-0.3378414765760181,0.7757537856107073,-0.2881999809965831,0.0,0.0,0.524570855800786,0.5726855949812546,0.24569180522919065,-0.1491856128883668,-0.12751534261266764,0.6547149841650606,105
rbf,langevin,all,rbf(gamma=0.4374),Reduced Rank,0.0158234650194397,33.59943526498309,0.3362521938878754,0.0004709443743517,,,3.0,4.2,0.0492801303470364,0.0,0.0,-0.3244072883626437,-0.090298993288596,-0.4596742822606789,-0.307933972119251,0.0,0.0,0.16329616172311048,0.28710434748395336,0.2619892596978756,-0.1491856128883668,-0.12751534261266764,-0.8053014472781321,37
rbf,langevin,all,rbf(gamma=1.75),Reduced Rank,4.168892027248599,36.484825647815846,0.3482810279453265,0.1142637234309538,,,3.0,4.2,0.0492801303470364,0.0,0.0,-0.25519765934431227,-0.060546659203884905,-0.35298337770470245,-0.22602033564715046,0.0,0.0,0.16329616172311048,0.28710434748395336,0.2619892596978756,-0.1491856128883668,-0.12751534261266764,-0.5586917613830629,65
rbf,langevin,all,rbf(gamma=3.499),Reduced Rank,14.351713617173028,37.07340721324627,0.3642363887085987,0.3871161216615986,,,3.0,4.2,0.0492801303470364,0.0,0.0,-0.0855040234125587,-0.054477575632047394,-0.2114657655886732,-0.029607765847018637,0.0,0.0,0.16329616172311048,0.28710434748395336,0.2619892596978756,-0.1491856128883668,-0.12751534261266764,-0.14320514486337665,85
rbf,langevin,all,rbf(gamma=0.8749),Reduced Rank,0.9274660261872172,49.45246756315768,0.339633970027057,0.0187546966185805,,,3.0,4.2,0.0492801303470364,0.0,0.0,-0.30921504135050254,0.07316752271467195,-0.429679292424436,-0.2947724284158958,0.0,0.0,0.16329616172311048,0.28710434748395336,0.2619892596978756,-0.1491856128883668,-0.12751534261266764,-0.5900669225748024,62
rbf,langevin,all,rbf(gamma=6.999),Reduced Rank,129.19416882599947,42.27874422284998,0.3822983151136992,3.055771196633016,,,3.0,4.2,0.0492801303470364,0.0,0.0,1.8283106900847381,-0.0008034084709317795,-0.05126376621118818,1.891421349470576,0.0,0.0,0.16329616172311048,0.28710434748395336,0.2619892596978756,-0.1491856128883668,-0.12751534261266764,2.9450002928313177,115
rbf,langevin,all,rbf(gamma=0.9668),PCR,0.0012469275780042,10.356344870696532,0.3445826380911707,0.0001204022841622,,,3.2,4.6,0.051916424010114,0.0,0.0,-0.3246502019417425,-0.3299671486572405,-0.38578660344178967,-0.3081863095485853,0.0,0.0,0.524570855800786,0.8582668424785546,0.2496916648655997,-0.1491856128883668,-0.12751534261266764,-0.2257999615043521,80
rbf,langevin,all,rbf(gamma=1.934),PCR,0.0137639236354293,9.65389348766688,0.377136431638626,0.0014257380872301,,,3.2,4.6,0.051916424010114,0.0,0.0,-0.3244416099956723,-0.3372103862969416,-0.09704758985841619,-0.3072466646666079,0.0,0.0,0.524570855800786,0.8582668424785546,0.2496916648655997,-0.1491856128883668,-0.12751534261266764,0.05637422882637885,94
rbf,langevin,all,rbf(gamma=0.4834),PCR,8.666931691081849e-05,13.406248169598832,0.3283879064985628,6.464845034523328e-06,,,3.2,4.6,0.051916424010114,0.0,0.0,-0.32466953729405185,-0.29851846066864424,-0.5294273382299052,-0.30826832731848813,0.0,0.0,0.524570855800786,0.8582668424785546,0.2496916648655997,-0.1491856128883668,-0.12751534261266764,-0.3380523525411324,78
rbf,langevin,all,rbf(gamma=3.867),PCR,0.0857733328068433,9.59302418630267,0.4269273916090401,0.0089412192798715,,,3.2,4.6,0.051916424010114,0.0,0.0,-0.323241595014001,-0.33783803231685827,0.34457813484457805,-0.3018366518395135,0.0,0.0,0.524570855800786,0.8582668424785546,0.2496916648655997,-0.1491856128883668,-0.12751534261266764,0.501277328904675,103
rbf,langevin,all,rbf(gamma=7.734),PCR,0.2798592834143959,9.737310384688278,0.4827301129248696,0.0287409225297438,,,3.2,4.6,0.051916424010114,0.0,0.0,-0.320007211464116,-0.33635024362673066,0.8395257569861456,-0.28758385207742343,0.0,0.0,0.524570855800786,0.8582668424785546,0.2496916648655997,-0.1491856128883668,-0.12751534261266764,1.0080735231673001,109
rbf,langevin,all,rbf(gamma=0.4834),Reduced Rank,0.0108391245770918,33.8774089676553,0.3234987417167708,0.0003199514044135,,,3.0,4.2,0.0476075309278062,0.0,0.0,-0.32449035088563055,-0.08743270298768076,-0.5727922571074333,-0.30804266428189875,0.0,0.0,0.16329616172311048,0.28710434748395336,0.2697914822888069,-0.1491856128883668,-0.12751534261266764,-0.9117894291328164,28
rbf,langevin,all,rbf(gamma=1.934),Reduced Rank,2.383555795268212,39.25296685065476,0.3395110710550661,0.0607229462256163,,,3.0,4.2,0.0476075309278062,0.0,0.0,-0.28494974661108885,-0.03200332505037563,-0.4307693567172909,-0.2645616191696332,0.0,0.0,0.16329616172311048,0.28710434748395336,0.2697914822888069,-0.1491856128883668,-0.12751534261266764,-0.6530560239746942,53
rbf,langevin,all,rbf(gamma=0.9668),Reduced Rank,1.1594236451846114,44.44734892600715,0.3259524936586415,0.026085327318728,,,3.0,4.2,0.0476075309278062,0.0,0.0,-0.30534953792376207,0.021557881706608734,-0.5510284674513606,-0.2894954800606367,0.0,0.0,0.16329616172311048,0.28710434748395336,0.2697914822888069,-0.1491856128883668,-0.12751534261266764,-0.7526206497099547,43
rbf,langevin,all,rbf(gamma=3.867),Reduced Rank,16.4103865082285,43.71444112250123,0.3613561577919903,0.3753996639746938,,,3.0,4.2,0.0476075309278062,0.0,0.0,-0.05119686355590346,0.01400059658049969,-0.2370122516699812,-0.03804184807668699,0.0,0.0,0.16329616172311048,0.28710434748395336,0.2697914822888069,-0.1491856128883668,-0.12751534261266764,-0.06628222869485087,89
