kind,kernel,method,trial,eigenfunction_id,spectral_bias,metric_distortion,truncation,residual_spurious_score,spectral_gap,est_eig_real,est_eig_imag
omega=1.5,encoder(d=4),SSL+CCA,1,1,22.244109292219196,22.266388968140866,0.9989994032730881,0.04464316025201843,4.05259569301597e-05,1.0000080752711382,0.0
omega=1.5,encoder(d=4),SSL+CCA,1,2,108.87919528387677,108.98824856866644,0.9989994032730881,0.16696012468979915,4.05259569301597e-05,0.9995117391310504,0.03018912089952577
omega=1.5,encoder(d=4),SSL+CCA,1,3,108.87919528387677,108.98824856866644,0.9989994032730881,0.16696012468979915,4.05259569301597e-05,0.9995117391310504,-0.03018912089952577
omega=1.5,encoder(d=4),SSL+Ridge (PCR),2,1,0.0016703156077684737,22.54660792101606,7.408278946526343e-05,0.024668107227007907,0.0021665084767088505,0.9998704323350777,0.0
omega=1.5,encoder(d=4),SSL+Ridge (PCR),2,2,0.003356311388059802,45.304873267947585,7.408278946526343e-05,0.13228156916598832,0.0021665084767088505,0.9976676129059967,0.008511982191954145
omega=1.5,encoder(d=4),SSL+Ridge (PCR),2,3,0.003356311388059802,45.304873267947585,7.408278946526343e-05,0.13228156916598832,0.0021665084767088505,0.9976676129059967,-0.008511982191954145
omega=1.5,encoder(d=4),SSL+Ridge (RRR),2,1,0.11810146087384107,22.5465846899886,0.005238108675780145,0.024747609608243754,0.0021671345946484566,0.9998704860657583,0.0
omega=1.5,encoder(d=4),SSL+Ridge (RRR),2,2,0.23735510151374534,45.31313040739738,0.005238108675780145,0.13275213430083474,0.0021671345946484566,0.9976670496696383,0.008510907129358465
omega=1.5,encoder(d=4),SSL+Ridge (RRR),2,3,0.23735510151374534,45.31313040739738,0.005238108675780145,0.13275213430083474,0.0021671345946484566,0.9976670496696383,-0.008510907129358465
omega=1.5,encoder(d=4),SSL+CCA,2,1,23.16996734342676,23.179971221952666,0.9995684257573006,0.015205137975032233,0.0002565279621872252,0.9999928955833095,0.0
omega=1.5,encoder(d=4),SSL+CCA,2,2,47.19123151934456,47.21160683281005,0.9995684257573006,0.13318605970650818,0.0002565279621872252,0.9997160703845711,0.006370506974091748
omega=1.5,encoder(d=4),SSL+CCA,2,3,47.19123151934456,47.21160683281005,0.9995684257573006,0.13318605970650818,0.0002565279621872252,0.9997160703845711,-0.006370506974091748
